,session,participant,time,depth_frame_id,depth_frame_time,color_frame_id,color_frame_time
3670,1,3,16855.339722907,6144.0,1602189326478.5164,3139.0,1602189326440.45
3671,1,3,16855.373115052356,6145.0,1602189326511.649,3140.0,1602189326500.786
3672,1,3,16855.404721595285,6146.0,1602189326545.302,3140.0,1602189326500.786
3673,1,3,16855.438386841015,6147.0,1602189326578.8003,3141.0,1602189326561.0015
3674,1,3,16855.481130699074,6148.0,1602189326612.0332,3142.0,1602189326621.2085
3675,1,3,16855.50428373052,6149.0,1602189326645.3499,3142.0,1602189326621.2085
3676,1,3,16855.541927181654,6150.0,1602189326678.7905,3143.0,1602189326681.467
3677,1,3,16855.570831720914,6151.0,1602189326712.0425,3143.0,1602189326681.467
3678,1,3,16855.607204270316,6152.0,1602189326745.621,3144.0,1602189326741.7722
3679,1,3,16855.63996231481,6153.0,1602189326778.6077,3144.0,1602189326741.7722
3680,1,3,16855.672814859434,6154.0,1602189326812.0107,3145.0,1602189326802.264
3681,1,3,16855.70632450495,6155.0,1602189326845.1045,3145.0,1602189326802.264
3682,1,3,16855.739068949424,6156.0,1602189326878.4204,3146.0,1602189326862.672
3683,1,3,16855.782130307918,6157.0,1602189326912.0583,3147.0,1602189326922.6267
3684,1,3,16855.80594234026,6158.0,1602189326945.619,3147.0,1602189326922.6267
3685,1,3,16855.841617088718,6159.0,1602189326978.7632,3148.0,1602189326982.8557
3686,1,3,16855.873774132393,6160.0,1602189327012.2068,3148.0,1602189326982.8557
3687,1,3,16855.90530877523,6161.0,1602189327045.4963,3149.0,1602189327043.1135
3688,1,3,16855.940085522463,6162.0,1602189327078.7593,3149.0,1602189327043.1135
3689,1,3,16855.97226836618,6163.0,1602189327112.007,3150.0,1602189327103.3438
3690,1,3,16856.0056359115,6164.0,1602189327145.4917,3150.0,1602189327103.3438
3691,1,3,16856.038464056088,6165.0,1602189327178.843,3151.0,1602189327163.606
3692,1,3,16856.08368311751,6166.0,1602189327212.3335,3152.0,1602189327223.891
3693,1,3,16856.105073146562,6167.0,1602189327245.4895,3152.0,1602189327223.891
3694,1,3,16856.145995302148,6168.0,1602189327278.8516,3153.0,1602189327284.2388
3695,1,3,16856.171154636322,6169.0,1602189327312.2568,3153.0,1602189327284.2388
3696,1,3,16856.20568168322,6170.0,1602189327345.4187,3154.0,1602189327344.3696
3697,1,3,16856.23888652832,6171.0,1602189327378.876,3154.0,1602189327344.3696
3698,1,3,16856.272128773475,6172.0,1602189327412.174,3155.0,1602189327404.6433
3699,1,3,16856.30560851895,6173.0,1602189327445.1384,3155.0,1602189327404.6433
3700,1,3,16856.339355164782,6174.0,1602189327478.514,3156.0,1602189327464.9775
3701,1,3,16856.384854926586,6175.0,1602189327511.8577,3157.0,1602189327525.1536
3702,1,3,16856.40659635612,6176.0,1602189327545.6682,3157.0,1602189327525.1536
3703,1,3,16856.445111508434,6177.0,1602189327578.5515,3158.0,1602189327585.6992
3704,1,3,16856.472560845716,6178.0,1602189327612.3203,3158.0,1602189327585.6992
3705,1,3,16856.505993991126,6179.0,1602189327646.0093,3159.0,1602189327645.661
3706,1,3,16856.539357736445,6180.0,1602189327679.318,3159.0,1602189327645.661
3707,1,3,16856.571966580737,6181.0,1602189327712.0044,3160.0,1602189327706.012
3708,1,3,16856.6066146278,6182.0,1602189327745.953,3160.0,1602189327706.012
3709,1,3,16856.63815367064,6183.0,1602189327778.9856,3161.0,1602189327766.2456
3710,1,3,16856.687004536994,6184.0,1602189327812.5283,3162.0,1602189327826.586
3711,1,3,16856.70565926233,6185.0,1602189327845.7104,3162.0,1602189327826.586
3712,1,3,16856.747011418498,6186.0,1602189327878.962,3163.0,1602189327886.8552
3713,1,3,16856.772458053063,6187.0,1602189327912.5256,3163.0,1602189327886.8552
3714,1,3,16856.80628699901,6188.0,1602189327945.3247,3164.0,1602189327946.9417
3715,1,3,16856.838036542136,6189.0,1602189327979.1528,3164.0,1602189327946.9417
3716,1,3,16856.872387388798,6190.0,1602189328012.5532,3165.0,1602189328007.2886
3717,1,3,16856.9052270334,6191.0,1602189328045.624,3165.0,1602189328007.2886
3718,1,3,16856.939635680137,6192.0,1602189328078.7053,3166.0,1602189328067.6353
3719,1,3,16856.971194723006,6193.0,1602189328112.3652,3166.0,1602189328067.6353
3720,1,3,16857.005694369866,6194.0,1602189328145.818,3167.0,1602189328127.8945
3721,1,3,16857.047336326425,6195.0,1602189328179.1245,3168.0,1602189328188.2126
3722,1,3,16857.073013661302,6196.0,1602189328212.3308,3168.0,1602189328188.2126
3723,1,3,16857.10787950866,6197.0,1602189328245.913,3169.0,1602189328248.512
3724,1,3,16857.13917775117,6198.0,1602189328279.0818,3169.0,1602189328248.512
3725,1,3,16857.172369396256,6199.0,1602189328312.009,3170.0,1602189328308.8123
3726,1,3,16857.20686464311,6200.0,1602189328346.0696,3170.0,1602189328308.8123
3727,1,3,16857.239329187207,6201.0,1602189328378.7383,3171.0,1602189328369.0588
3728,1,3,16857.27508763578,6202.0,1602189328412.4426,3171.0,1602189328369.0588
3729,1,3,16857.306237678087,6203.0,1602189328445.916,3172.0,1602189328429.2976
3730,1,3,16857.34916323639,6204.0,1602189328478.8047,3173.0,1602189328489.42
3731,1,3,16857.37168406698,6205.0,1602189328512.5583,3173.0,1602189328489.42
3732,1,3,16857.409221117967,6206.0,1602189328545.8977,3174.0,1602189328549.5964
3733,1,3,16857.43854085779,6207.0,1602189328579.1067,3174.0,1602189328549.5964
3734,1,3,16857.47372840559,6208.0,1602189328612.6953,3175.0,1602189328609.9312
3735,1,3,16857.50476234774,6209.0,1602189328645.9397,3175.0,1602189328609.9312
3736,1,3,16857.539341894706,6210.0,1602189328679.28,3176.0,1602189328670.198
3737,1,3,16857.571922138963,6211.0,1602189328712.1394,3176.0,1602189328670.198
3738,1,3,16857.605377484404,6212.0,1602189328745.892,3177.0,1602189328730.5315
3739,1,3,16857.65154914712,6213.0,1602189328778.9087,3178.0,1602189328790.8347
3740,1,3,16857.672375275404,6214.0,1602189328812.1934,3178.0,1602189328790.8347
3741,1,3,16857.70996862647,6215.0,1602189328845.8574,3179.0,1602189328850.9097
3742,1,3,16857.739864967076,6216.0,1602189328878.893,3179.0,1602189328850.9097
3743,1,3,16857.771599510183,6217.0,1602189328912.3867,3180.0,1602189328911.2878
3744,1,3,16857.806449757518,6218.0,1602189328945.897,3180.0,1602189328911.2878
3745,1,3,16857.838951401664,6219.0,1602189328979.4768,3181.0,1602189328971.6565
3746,1,3,16857.872082646663,6220.0,1602189329012.5012,3181.0,1602189328971.6565
3747,1,3,16857.906477193384,6221.0,1602189329045.9868,3182.0,1602189329031.9287
3748,1,3,16857.95262925607,6222.0,1602189329079.2131,3183.0,1602189329092.038
3749,1,3,16857.97240318293,6223.0,1602189329112.2207,3183.0,1602189329092.038
3750,1,3,16858.01334613854,6224.0,1602189329145.6304,3184.0,1602189329152.6208
3751,1,3,16858.038401172573,6225.0,1602189329179.264,3184.0,1602189329152.6208
3752,1,3,16858.07364142044,6226.0,1602189329212.3953,3185.0,1602189329212.7349
3753,1,3,16858.105818664146,6227.0,1602189329245.6587,3185.0,1602189329212.7349
3754,1,3,16858.139150609422,6228.0,1602189329279.3289,3186.0,1602189329273.047
3755,1,3,16858.17214075423,6229.0,1602189329312.6504,3186.0,1602189329273.047
3756,1,3,16858.20631390065,6230.0,1602189329346.0427,3187.0,1602189329333.171
3757,1,3,16858.25287586389,6231.0,1602189329379.2915,3188.0,1602189329393.4143
3758,1,3,16858.272512490563,6232.0,1602189329412.7036,3188.0,1602189329393.4143
3759,1,3,16858.312628545053,6233.0,1602189329445.6216,3189.0,1602189329453.6233
3760,1,3,16858.339710281838,6234.0,1602189329479.0068,3189.0,1602189329453.6233
3761,1,3,16858.373501027734,6235.0,1602189329512.6975,3190.0,1602189329513.7507
3762,1,3,16858.406375472387,6236.0,1602189329546.004,3190.0,1602189329513.7507
3763,1,3,16858.439366817198,6237.0,1602189329579.488,3191.0,1602189329574.2156
3764,1,3,16858.47340366343,6238.0,1602189329612.856,3191.0,1602189329574.2156
3765,1,3,16858.50616430793,6239.0,1602189329646.0652,3192.0,1602189329634.4116
3766,1,3,16858.539181352775,6240.0,1602189329678.9563,3192.0,1602189329634.4116
3767,1,3,16858.573285699098,6241.0,1602189329712.718,3193.0,1602189329694.7205
3768,1,3,16858.614993555748,6242.0,1602189329746.0393,3194.0,1602189329755.0825
3769,1,3,16858.638400287546,6243.0,1602189329779.378,3194.0,1602189329755.0825
3770,1,3,16858.676521739326,6244.0,1602189329812.7063,3195.0,1602189329815.3188
3771,1,3,16858.70686088053,6245.0,1602189329846.2388,3195.0,1602189329815.3188
3772,1,3,16858.739068224277,6246.0,1602189329879.379,3196.0,1602189329875.6448
3773,1,3,16858.77269296995,6247.0,1602189329912.4185,3196.0,1602189329875.6448
3774,1,3,16858.807639017417,6248.0,1602189329945.7446,3197.0,1602189329935.806
3775,1,3,16858.83862865951,6249.0,1602189329979.0713,3197.0,1602189329935.806
3776,1,3,16858.873315806624,6250.0,1602189330012.8591,3198.0,1602189329996.1492
3777,1,3,16858.91584226439,6251.0,1602189330046.1394,3199.0,1602189330056.2644
3778,1,3,16858.939540696578,6252.0,1602189330079.4624,3199.0,1602189330056.2644
3779,1,3,16858.975828145863,6253.0,1602189330112.8408,3200.0,1602189330116.7297
3780,1,3,16859.006128987025,6254.0,1602189330146.2048,3200.0,1602189330116.7297
3781,1,3,16859.039561132435,6255.0,1602189330179.6208,3201.0,1602189330176.8572
3782,1,3,16859.073360078342,6256.0,1602189330212.4734,3201.0,1602189330176.8572
3783,1,3,16859.105403621867,6257.0,1602189330246.2288,3202.0,1602189330237.0684
3784,1,3,16859.13980256859,6258.0,1602189330279.5889,3202.0,1602189330237.0684
3785,1,3,16859.172392612854,6259.0,1602189330312.9597,3203.0,1602189330297.4524
3786,1,3,16859.21859867562,6260.0,1602189330346.1821,3204.0,1602189330357.6912
3787,1,3,16859.239161403548,6261.0,1602189330379.1975,3204.0,1602189330357.6912
3788,1,3,16859.278199656575,6262.0,1602189330412.4717,3205.0,1602189330417.7136
3789,1,3,16859.305000592976,6263.0,1602189330446.2366,3205.0,1602189330417.7136
3790,1,3,16859.338879338993,6264.0,1602189330479.3284,3206.0,1602189330478.1467
3791,1,3,16859.371621183465,6265.0,1602189330512.8445,3206.0,1602189330478.1467
3792,1,3,16859.4083090333,6266.0,1602189330546.5469,3207.0,1602189330538.5154
3793,1,3,16859.43830627404,6267.0,1602189330579.598,3207.0,1602189330538.5154
3794,1,3,16859.47380682226,6268.0,1602189330612.6143,3208.0,1602189330598.7803
3795,1,3,16859.5190388837,6269.0,1602189330646.0332,3209.0,1602189330659.0637
3796,1,3,16859.539695411757,6270.0,1602189330679.5461,3209.0,1602189330659.0637
3797,1,3,16859.580183866754,6271.0,1602189330712.633,3210.0,1602189330719.365
3798,1,3,16859.606018101844,6272.0,1602189330746.3557,3210.0,1602189330719.365
3799,1,3,16859.638729346276,6273.0,1602189330779.756,3211.0,1602189330779.4827
3800,1,3,16859.674369694687,6274.0,1602189330813.4944,3211.0,1602189330779.4827
3801,1,3,16859.70516333651,6275.0,1602189330846.3975,3212.0,1602189330839.7615
3802,1,3,16859.740275784206,6276.0,1602189330879.8635,3212.0,1602189330839.7615
3803,1,3,16859.772927428552,6277.0,1602189330913.061,3213.0,1602189330900.1682
3804,1,3,16859.820850893648,6278.0,1602189330946.3394,3214.0,1602189330960.2625
3805,1,3,16859.83945121891,6279.0,1602189330979.7632,3214.0,1602189330960.2625
3806,1,3,16859.879811773735,6280.0,1602189331012.9539,3215.0,1602189331020.4092
3807,1,3,16859.905102208082,6281.0,1602189331046.4336,3215.0,1602189331020.4092
3808,1,3,16859.941183257095,6282.0,1602189331079.7517,3216.0,1602189331080.804
3809,1,3,16859.972480499604,6283.0,1602189331113.014,3216.0,1602189331080.804
3810,1,3,16860.006340345593,6284.0,1602189331146.0378,3217.0,1602189331141.0771
3811,1,3,16860.039855391118,6285.0,1602189331180.0608,3217.0,1602189331141.0771
3812,1,3,16860.07352493685,6286.0,1602189331213.1333,3218.0,1602189331201.314
3813,1,3,16860.105788580673,6287.0,1602189331246.0923,3218.0,1602189331201.314
3814,1,3,16860.14012352731,6288.0,1602189331279.782,3219.0,1602189331261.691
3815,1,3,16860.181067682926,6289.0,1602189331313.0588,3220.0,1602189331321.8179
3816,1,3,16860.20726931851,6290.0,1602189331346.5356,3220.0,1602189331321.8179
3817,1,3,16860.241901565554,6291.0,1602189331379.3652,3221.0,1602189331382.3755
3818,1,3,16860.273657608686,6292.0,1602189331412.758,3221.0,1602189331382.3755
3819,1,3,16860.305659552156,6293.0,1602189331446.6387,3222.0,1602189331442.4275
3820,1,3,16860.33960799827,6294.0,1602189331479.754,3222.0,1602189331442.4275
3821,1,3,16860.373750444644,6295.0,1602189331513.3164,3223.0,1602189331502.6697
3822,1,3,16860.406557089205,6296.0,1602189331546.4631,3223.0,1602189331502.6697
3823,1,3,16860.440284635013,6297.0,1602189331579.48,3224.0,1602189331563.006
3824,1,3,16860.483846194184,6298.0,1602189331613.3013,3225.0,1602189331623.2144
3825,1,3,16860.506020524303,6299.0,1602189331646.4573,3225.0,1602189331623.2144
3826,1,3,16860.54394057581,6300.0,1602189331679.8535,3226.0,1602189331683.564
3827,1,3,16860.572885915124,6301.0,1602189331713.2163,3226.0,1602189331683.564
3828,1,3,16860.60591535999,6302.0,1602189331746.5464,3227.0,1602189331743.698
3829,1,3,16860.639481905582,6303.0,1602189331780.339,3227.0,1602189331743.698
3830,1,3,16860.6730666512,6304.0,1602189331813.2537,3228.0,1602189331803.9915
3831,1,3,16860.70530339499,6305.0,1602189331846.1133,3228.0,1602189331803.9915
3832,1,3,16860.741183543723,6306.0,1602189331879.5825,3229.0,1602189331864.3352
3833,1,3,16860.783977201845,6307.0,1602189331913.194,3230.0,1602189331924.5771
3834,1,3,16860.806282032143,6308.0,1602189331946.5403,3230.0,1602189331924.5771
3835,1,3,16860.843432882604,6309.0,1602189331979.9817,3231.0,1602189331984.7676
3836,1,3,16860.872798922494,6310.0,1602189332013.1768,3231.0,1602189331984.7676
3837,1,3,16860.90686156876,6311.0,1602189332046.5583,3232.0,1602189332045.182
3838,1,3,16860.939747813427,6312.0,1602189332079.6775,3232.0,1602189332045.182
3839,1,3,16860.97279265831,6313.0,1602189332113.557,3233.0,1602189332105.3115
3840,1,3,16861.007902806003,6314.0,1602189332146.9717,3233.0,1602189332105.3115
3841,1,3,16861.039214748533,6315.0,1602189332179.6047,3234.0,1602189332165.7585
3842,1,3,16861.08736321393,6316.0,1602189332212.9543,3235.0,1602189332225.8445
3843,1,3,16861.10536423838,6317.0,1602189332246.6035,3235.0,1602189332225.8445
3844,1,3,16861.146438294174,6318.0,1602189332280.0305,3236.0,1602189332286.1204
3845,1,3,16861.17324023058,6319.0,1602189332312.9644,3236.0,1602189332286.1204
3846,1,3,16861.206990676423,6320.0,1602189332346.4246,3237.0,1602189332346.8408
3847,1,3,16861.239151720103,6321.0,1602189332380.3477,3237.0,1602189332346.8408
3848,1,3,16861.273615266917,6322.0,1602189332413.38,3238.0,1602189332406.65
3849,1,3,16861.30561351038,6323.0,1602189332446.3188,3238.0,1602189332406.65
3850,1,3,16861.340899658306,6324.0,1602189332479.6953,3239.0,1602189332466.8877
3851,1,3,16861.386174319803,6325.0,1602189332513.3245,3240.0,1602189332527.122
3852,1,3,16861.407219048386,6326.0,1602189332546.6455,3240.0,1602189332527.122
3853,1,3,16861.4466174019,6327.0,1602189332580.1985,3241.0,1602189332587.6333
3854,1,3,16861.47352593845,6328.0,1602189332613.3767,3241.0,1602189332587.6333
3855,1,3,16861.507330484365,6329.0,1602189332646.901,3242.0,1602189332647.7227
3856,1,3,16861.54010252888,6330.0,1602189332680.2075,3242.0,1602189332647.7227
3857,1,3,16861.57211887237,6331.0,1602189332713.454,3243.0,1602189332707.962
3858,1,3,16861.607035419795,6332.0,1602189332746.798,3243.0,1602189332707.962
3859,1,3,16861.63879166293,6333.0,1602189332779.6963,3244.0,1602189332768.3147
3860,1,3,16861.673181409642,6334.0,1602189332813.379,3244.0,1602189332768.3147
3861,1,3,16861.706449154826,6335.0,1602189332846.661,3245.0,1602189332828.5
3862,1,3,16861.74857781205,6336.0,1602189332880.1687,3246.0,1602189332888.6572
3863,1,3,16861.772904245092,6337.0,1602189332913.0603,3246.0,1602189332888.6572
3864,1,3,16861.809245094453,6338.0,1602189332946.8276,3247.0,1602189332949.1265
3865,1,3,16861.839857536033,6339.0,1602189332979.7761,3247.0,1602189332949.1265
3866,1,3,16861.873658781948,6340.0,1602189333013.1729,3248.0,1602189333009.4736
3867,1,3,16861.90575472554,6341.0,1602189333046.388,3248.0,1602189333009.4736
3868,1,3,16861.940264872417,6342.0,1602189333080.1604,3249.0,1602189333069.4993
3869,1,3,16861.973099017014,6343.0,1602189333113.6096,3249.0,1602189333069.4993
3870,1,3,16862.0068821629,6344.0,1602189333146.5334,3250.0,1602189333129.81
3871,1,3,16862.049321020542,6345.0,1602189333180.1885,3251.0,1602189333190.1973
3872,1,3,16862.073774853758,6346.0,1602189333213.5896,3251.0,1602189333190.1973
3873,1,3,16862.10959100241,6347.0,1602189333246.879,3252.0,1602189333250.338
3874,1,3,16862.14142714565,6348.0,1602189333280.2817,3252.0,1602189333250.338
3875,1,3,16862.172573887958,6349.0,1602189333313.5317,3253.0,1602189333310.5945
3876,1,3,16862.2078722359,6350.0,1602189333346.913,3253.0,1602189333310.5945
3877,1,3,16862.2408541807,6351.0,1602189333379.952,3254.0,1602189333370.906
3878,1,3,16862.273146524563,6352.0,1602189333413.527,3254.0,1602189333370.906
3879,1,3,16862.306992470534,6353.0,1602189333447.0312,3255.0,1602189333431.1687
3880,1,3,16862.351618931152,6354.0,1602189333480.3997,3256.0,1602189333491.3508
3881,1,3,16862.372332959287,6355.0,1602189333513.5366,3256.0,1602189333491.3508
3882,1,3,16862.412653514053,6356.0,1602189333547.069,3257.0,1602189333551.82
3883,1,3,16862.438959849787,6357.0,1602189333580.21,3257.0,1602189333551.82
3884,1,3,16862.47418479763,6358.0,1602189333613.5835,3258.0,1602189333611.949
3885,1,3,16862.506427641427,6359.0,1602189333647.21,3258.0,1602189333611.949
3886,1,3,16862.54055648778,6360.0,1602189333680.2964,3259.0,1602189333672.1904
3887,1,3,16862.573910933086,6361.0,1602189333713.3464,3259.0,1602189333672.1904
3888,1,3,16862.60736727853,6362.0,1602189333746.9883,3260.0,1602189333732.7793
3889,1,3,16862.65285684032,6363.0,1602189333779.9668,3261.0,1602189333792.8804
3890,1,3,16862.673689368614,6364.0,1602189333813.7004,3261.0,1602189333792.8804
3891,1,3,16862.71179972038,6365.0,1602189333846.9548,3262.0,1602189333852.8867
3892,1,3,16862.741469360677,6366.0,1602189333880.0703,3262.0,1602189333852.8867
3893,1,3,16862.773093603635,6367.0,1602189333913.9832,3263.0,1602189333913.5002
3894,1,3,16862.80691474957,6368.0,1602189333946.9128,3263.0,1602189333913.5002
3895,1,3,16862.84018939477,6369.0,1602189333980.3916,3264.0,1602189333973.5388
3896,1,3,16862.87359544014,6370.0,1602189334013.7444,3264.0,1602189333973.5388
3897,1,3,16862.90582458392,6371.0,1602189334046.9863,3265.0,1602189334033.8062
3898,1,3,16862.954743350365,6372.0,1602189334080.048,3266.0,1602189334094.0298
3899,1,3,16862.97314427536,6373.0,1602189334113.6875,3266.0,1602189334094.0298
3900,1,3,16863.01435133133,6374.0,1602189334146.6643,3267.0,1602189334154.4768
3901,1,3,16863.039586065606,6375.0,1602189334180.404,3267.0,1602189334154.4768
3902,1,3,16863.074163212572,6376.0,1602189334213.6943,3268.0,1602189334214.4016
3903,1,3,16863.106380656332,6377.0,1602189334246.7612,3268.0,1602189334214.4016
3904,1,3,16863.140048102065,6378.0,1602189334280.4043,3269.0,1602189334274.8855
3905,1,3,16863.17316034704,6379.0,1602189334313.9758,3269.0,1602189334274.8855
3906,1,3,16863.207208293286,6380.0,1602189334347.1824,3270.0,1602189334335.2395
3907,1,3,16863.23943653706,6381.0,1602189334380.4924,3270.0,1602189334335.2395
3908,1,3,16863.274252984353,6382.0,1602189334413.983,3271.0,1602189334395.4211
3909,1,3,16863.314375338847,6383.0,1602189334446.7017,3272.0,1602189334455.5017
3910,1,3,16863.340494574324,6384.0,1602189334480.4404,3272.0,1602189334455.5017
3911,1,3,16863.375737622195,6385.0,1602189334513.4302,3273.0,1602189334516.0715
3912,1,3,16863.406776064356,6386.0,1602189334547.1633,3273.0,1602189334516.0715
3913,1,3,16863.440312509905,6387.0,1602189334580.5322,3274.0,1602189334576.132
3914,1,3,16863.47468165659,6388.0,1602189334613.4824,3274.0,1602189334576.132
3915,1,3,16863.50640009967,6389.0,1602189334647.092,3275.0,1602189334636.5645
3916,1,3,16863.54159574748,6390.0,1602189334680.5256,3275.0,1602189334636.5645
3917,1,3,16863.5737091911,6391.0,1602189334714.0505,3276.0,1602189334696.682
3918,1,3,16863.617683150827,6392.0,1602189334747.1724,3277.0,1602189334756.876
3919,1,3,16863.63994478106,6393.0,1602189334780.7185,3277.0,1602189334756.876
3920,1,3,16863.67703103144,6394.0,1602189334813.884,3278.0,1602189334817.2432
3921,1,3,16863.706169971014,6395.0,1602189334847.2527,3278.0,1602189334817.2432
3922,1,3,16863.742300720092,6396.0,1602189334880.338,3279.0,1602189334877.6736
3923,1,3,16863.772610461263,6397.0,1602189334913.8372,3279.0,1602189334877.6736
3924,1,3,16863.809086610807,6398.0,1602189334947.3408,3280.0,1602189334937.7
3925,1,3,16863.839108051587,6399.0,1602189334980.5415,3280.0,1602189334937.7
3926,1,3,16863.873858798786,6400.0,1602189335013.921,3281.0,1602189334998.034
3927,1,3,16863.91821255903,6401.0,1602189335047.0105,3282.0,1602189335058.3652
3928,1,3,16863.94021778892,6402.0,1602189335080.2437,3282.0,1602189335058.3652
3929,1,3,16863.978137340426,6403.0,1602189335113.9824,3283.0,1602189335118.655
3930,1,3,16864.00754398037,6404.0,1602189335146.9375,3283.0,1602189335118.655
3931,1,3,16864.03906142318,6405.0,1602189335180.498,3284.0,1602189335178.7913
3932,1,3,16864.075493472665,6406.0,1602189335213.9932,3284.0,1602189335178.7913
3933,1,3,16864.10735991595,6407.0,1602189335247.0396,3285.0,1602189335239.307
3934,1,3,16864.140428560862,6408.0,1602189335280.571,3285.0,1602189335239.307
3935,1,3,16864.174208106746,6409.0,1602189335313.71,3286.0,1602189335299.433
3936,1,3,16864.219350968062,6410.0,1602189335347.3616,3287.0,1602189335359.6672
3937,1,3,16864.239802595843,6411.0,1602189335380.7358,3287.0,1602189335359.6672
3938,1,3,16864.279660449978,6412.0,1602189335414.0947,3288.0,1602189335419.8997
3939,1,3,16864.306518186462,6413.0,1602189335447.3179,3288.0,1602189335419.8997
3940,1,3,16864.342987435997,6414.0,1602189335480.8484,3289.0,1602189335480.29
3941,1,3,16864.37371267773,6415.0,1602189335513.65,3289.0,1602189335480.29
3942,1,3,16864.406971022905,6416.0,1602189335547.2183,3290.0,1602189335540.5684
3943,1,3,16864.440277368143,6417.0,1602189335580.4124,3290.0,1602189335540.5684
3944,1,3,16864.474063914036,6418.0,1602189335614.2097,3291.0,1602189335600.6565
3945,1,3,16864.521968579105,6419.0,1602189335647.4705,3292.0,1602189335660.9807
3946,1,3,16864.541707005916,6420.0,1602189335680.404,3292.0,1602189335660.9807
3947,1,3,16864.57971375754,6421.0,1602189335714.1177,3293.0,1602189335721.1528
3948,1,3,16864.607472395244,6422.0,1602189335747.4749,3293.0,1602189335721.1528
3949,1,3,16864.64024733976,6423.0,1602189335780.39,3294.0,1602189335781.4307
3950,1,3,16864.673996385598,6424.0,1602189335814.096,3294.0,1602189335781.4307
3951,1,3,16864.70702103046,6425.0,1602189335847.537,3295.0,1602189335841.7751
3952,1,3,16864.74037217576,6426.0,1602189335880.4097,3295.0,1602189335841.7751
3953,1,3,16864.773875621268,6427.0,1602189335914.1604,3296.0,1602189335901.9563
3954,1,3,16864.807945967543,6428.0,1602189335947.5066,3296.0,1602189335901.9563
3955,1,3,16864.839640310594,6429.0,1602189335980.43,3297.0,1602189335962.2227
3956,1,3,16864.883040069544,6430.0,1602189336014.2012,3298.0,1602189336022.483
3957,1,3,16864.907153902295,6431.0,1602189336047.2175,3298.0,1602189336022.483
3958,1,3,16864.94295975093,6432.0,1602189336080.943,3299.0,1602189336082.943
3959,1,3,16864.973127091907,6433.0,1602189336114.3318,3299.0,1602189336082.943
3960,1,3,16865.00724833825,6434.0,1602189336147.532,3300.0,1602189336143.035
3961,1,3,16865.039901682605,6435.0,1602189336180.8882,3300.0,1602189336143.035
3962,1,3,16865.075086530393,6436.0,1602189336214.2512,3301.0,1602189336203.3787
3963,1,3,16865.10673197338,6437.0,1602189336247.16,3301.0,1602189336203.3787
3964,1,3,16865.141707920884,6438.0,1602189336280.593,3302.0,1602189336263.788
3965,1,3,16865.183158177188,6439.0,1602189336314.2168,3303.0,1602189336323.7356
3966,1,3,16865.207287009962,6440.0,1602189336347.6304,3303.0,1602189336323.7356
3967,1,3,16865.243900359692,6441.0,1602189336380.5613,3304.0,1602189336384.1963
3968,1,3,16865.273601700035,6442.0,1602189336413.792,3304.0,1602189336384.1963
3969,1,3,16865.307297745803,6443.0,1602189336447.5188,3305.0,1602189336444.4539
3970,1,3,16865.340765291265,6444.0,1602189336480.5813,3305.0,1602189336444.4539
3971,1,3,16865.373489735714,6445.0,1602189336514.1787,3306.0,1602189336504.6335
3972,1,3,16865.40780448232,6446.0,1602189336547.3052,3306.0,1602189336504.6335
3973,1,3,16865.439720725673,6447.0,1602189336580.95,3307.0,1602189336564.9617
3974,1,3,16865.485088587295,6448.0,1602189336614.2563,3308.0,1602189336625.233
3975,1,3,16865.50653831643,6449.0,1602189336647.6853,3308.0,1602189336625.233
3976,1,3,16865.54499336866,6450.0,1602189336681.0747,3309.0,1602189336685.4104
3977,1,3,16865.573391507234,6451.0,1602189336714.4905,3309.0,1602189336685.4104
3978,1,3,16865.608082254355,6452.0,1602189336747.6067,3310.0,1602189336745.699
3979,1,3,16865.641364399562,6453.0,1602189336780.7786,3310.0,1602189336745.699
3980,1,3,16865.675661846148,6454.0,1602189336814.6511,3311.0,1602189336806.2322
3981,1,3,16865.707869789894,6455.0,1602189336847.4368,3311.0,1602189336806.2322
3982,1,3,16865.74185533606,6456.0,1602189336881.116,3312.0,1602189336866.3247
3983,1,3,16865.785357295146,6457.0,1602189336914.0183,3313.0,1602189336926.4758
3984,1,3,16865.807304424954,6458.0,1602189336947.6726,3313.0,1602189336926.4758
3985,1,3,16865.8468730787,6459.0,1602189336980.6829,3314.0,1602189336986.9282
3986,1,3,16865.87404591561,6460.0,1602189337014.3462,3314.0,1602189336986.9282
3987,1,3,16865.90654155975,6461.0,1602189337047.7112,3315.0,1602189337047.0625
3988,1,3,16865.94113040673,6462.0,1602189337081.1887,3315.0,1602189337047.0625
3989,1,3,16865.97381925113,6463.0,1602189337114.349,3316.0,1602189337107.256
3990,1,3,16866.008247497895,6464.0,1602189337148.0034,3316.0,1602189337107.256
3991,1,3,16866.04002794106,6465.0,1602189337181.3064,3317.0,1602189337167.5989
3992,1,3,16866.08864050709,6466.0,1602189337214.3965,3318.0,1602189337227.8396
3993,1,3,16866.1077887331,6467.0,1602189337247.4812,3318.0,1602189337227.8396
3994,1,3,16866.147888087566,6468.0,1602189337280.7693,3319.0,1602189337288.123
3995,1,3,16866.173319122106,6469.0,1602189337314.42,3319.0,1602189337288.123
3996,1,3,16866.20843906981,6470.0,1602189337347.4324,3320.0,1602189337348.498
3997,1,3,16866.240522713386,6471.0,1602189337381.1309,3320.0,1602189337348.498
