,session,participant,time,channel_0
120,3,2,82894.15965055839,MouseButtonMiddle released
121,3,2,82894.90166362032,MouseButtonMiddle pressed
122,3,2,82895.05369053599,MouseButtonMiddle released
123,3,2,82895.34877156018,MouseButtonMiddle pressed
124,3,2,82895.5207556142,MouseButtonMiddle released
125,3,2,82902.20224091178,MouseButtonMiddle pressed
126,3,2,82902.27926383166,MouseButtonMiddle released
127,3,2,82913.69210943629,MouseButtonMiddle pressed
128,3,2,82913.86109285447,MouseButtonMiddle released
129,3,2,82914.05506937116,MouseButtonMiddle pressed
130,3,2,82914.20707018652,MouseButtonMiddle released
131,3,2,82918.16640357318,MouseButtonMiddle pressed
132,3,2,82918.29637812548,MouseButtonMiddle released
133,3,2,82918.39845674462,MouseButtonMiddle pressed
134,3,2,82918.52844519708,MouseButtonMiddle released
135,3,2,82929.58224941364,MouseButtonMiddle pressed
136,3,2,82929.75029982068,MouseButtonMiddle released
137,3,2,82929.88124508457,MouseButtonMiddle pressed
138,3,2,82930.00226592993,MouseButtonMiddle released
139,3,2,82932.38545139253,MouseButtonMiddle pressed
140,3,2,82932.47943241496,MouseButtonMiddle released
141,3,2,82932.86241368894,MouseButtonMiddle pressed
142,3,2,82933.00645400921,MouseButtonMiddle released
143,3,2,82933.16044484834,MouseButtonMiddle pressed
144,3,2,82933.26047924306,MouseButtonMiddle released
145,3,2,82937.03771585494,MouseButtonMiddle pressed
146,3,2,82937.1658038847,MouseButtonMiddle released
147,3,2,82937.29878727294,MouseButtonMiddle pressed
148,3,2,82937.40284691573,MouseButtonMiddle released
149,3,2,82937.51881430074,MouseButtonMiddle pressed
150,3,2,82937.63076373776,MouseButtonMiddle released
151,3,2,82938.59381443956,MouseWheelUp120 pressed
152,3,2,82938.62383159806,MouseButtonMiddle pressed
153,3,2,82938.75290123954,MouseButtonMiddle released
154,3,2,82938.8529375343,MouseButtonMiddle pressed
155,3,2,82938.95389134,MouseButtonMiddle released
156,3,2,82939.03589851942,MouseButtonMiddle pressed
157,3,2,82939.1479547577,MouseButtonMiddle released
158,3,2,82943.57323970928,MouseButtonMiddle pressed
159,3,2,82943.70127503842,MouseButtonMiddle released
160,3,2,82943.78925928922,MouseButtonMiddle pressed
161,3,2,82943.8992706031,MouseButtonMiddle released
162,3,2,82943.98822266546,MouseButtonMiddle pressed
163,3,2,82944.087322249,MouseButtonMiddle released
164,3,2,82944.19832147469,MouseButtonMiddle pressed
165,3,2,82944.31333284828,MouseButtonMiddle released
166,3,2,82954.76599288532,MouseButtonMiddle pressed
167,3,2,82954.91403955345,MouseButtonMiddle released
168,3,2,82961.81349985432,MouseButtonLeft pressed
169,3,2,82962.44959615127,MouseButtonLeft released
170,3,2,82962.53164963126,MouseButtonMiddle pressed
171,3,2,82962.66758465474,MouseButtonMiddle released
172,3,2,82966.58095109242,MouseButtonLeft pressed
173,3,2,82967.03491441415,MouseButtonLeft released
174,3,2,82967.13691683236,MouseButtonMiddle pressed
175,3,2,82967.26692298503,MouseButtonMiddle released
176,3,2,82973.92959125788,MouseButtonLeft pressed
177,3,2,82974.84658860967,MouseButtonLeft released
178,3,2,82975.1285965777,MouseButtonLeft pressed
179,3,2,82975.63753915606,MouseButtonLeft released
180,3,2,82979.54985358118,MouseButtonLeft pressed
181,3,2,82979.86283461913,MouseButtonLeft released
182,3,2,82979.96687376169,MouseButtonMiddle pressed
183,3,2,82980.10804174765,MouseButtonMiddle released
184,3,2,82980.21584713519,MouseButtonMiddle pressed
185,3,2,82980.33095970999,MouseButtonMiddle released
186,3,2,82980.43295432812,MouseButtonMiddle pressed
