,time,luminance,luminance_center,luminance_gaze,luminance_notcenter,luminance_notgaze
245,82763.97567099555,,,,,
246,82764.0090047272,,,,,
247,82764.04233845882,,,,,
248,82764.07567219046,,,,,
249,82764.1090059221,,,,,
250,82764.14233965373,,,,,
251,82764.17567338537,,,,,
252,82764.20900711701,,,,,
253,82764.24234084864,,,,,
254,82764.27567458028,,,,,
255,82764.30900831192,,,,,
256,82764.34234204354,,,,,
257,82764.37567577518,,,,,
258,82764.40900950682,,,,,
259,82764.44234323845,,,,,
260,82764.47567697009,,,,,
261,82764.50901070173,,,,,
262,82764.54234443336,,,,,
263,82764.575678165,,,,,
264,82764.60901189664,,,,,
265,82764.64234562826,,,,,
266,82764.6756793599,,,,,
267,82764.70901309155,,,,,
268,82764.74234682317,,,,,
269,82764.77568055481,,,,,
270,82764.80901428645,,,,,
271,82764.84234801808,,,,,
272,82764.87568174972,,,,,
273,82764.90901548136,,,,,
274,82764.94234921299,,,,,
275,82764.97568294463,,,,,
276,82765.00901667627,,,,,
277,82765.0423504079,,,,,
278,82765.07568413953,,,,,
279,82765.10901787117,,,,,
280,82765.1423516028,,,,,
281,82765.17568533444,,,,,
282,82765.20901906608,,,,,
283,82765.24235279771,,,,,
284,82765.27568652935,,,,,
285,82765.30902026099,,,,,
286,82765.34235399262,,,,,
287,82765.37568772426,,,,,
288,82765.4090214559,,,,,
289,82765.44235518752,,,,,
290,82765.47568891916,,,,,
291,82765.5090226508,,,,,
292,82765.54235638243,,,,,
293,82765.57569011407,,,,,
294,82765.60902384571,,,,,
295,82765.64235757734,,,,,
296,82765.67569130898,,,,,
297,82765.70902504062,,,,,
298,82765.74235877224,,,,,
299,82765.77569250388,,,,,
300,82765.80902623553,,,,,
301,82765.84235996715,,,,,
302,82765.87569369879,,,,,
303,82765.90902743043,,,,,
304,82765.94236116206,,,,,
305,82765.9756948937,,,,,
306,82766.00902862534,,,,,
307,82766.04236235697,,,,,
308,82766.0756960886,,,,,
309,82766.10902982025,,,,,
310,82766.14236355187,,,,,
311,82766.17569728351,,,,,
312,82766.20903101515,,,,,
313,82766.24236474678,,,,,
314,82766.27569847842,,,,,
315,82766.30903221006,,,,,
316,82766.34236594169,,,,,
317,82766.37569967333,,,,,
318,82766.40903340497,,,,,
319,82766.4423671366,,,,,
320,82766.47570086824,,,,,
321,82766.50903459988,,,,,
322,82766.5423683315,,,,,
323,82766.57570206314,,,,,
324,82766.60903579478,,,,,
325,82766.64236952641,,,,,
326,82766.67570325805,,,,,
327,82766.70903698969,,,,,
328,82766.74237072132,,,,,
329,82766.77570445296,,,,,
330,82766.8090381846,,,,,
331,82766.84237191622,,,,,
332,82766.87570564786,,,,,
333,82766.9090393795,,,,,
334,82766.94237311113,,,,,
335,82766.97570684277,,,,,
336,82767.00904057441,,,,,
337,82767.04237430604,,,,,
338,82767.07570803768,,,,,
339,82767.10904176932,,,,,
340,82767.14237550095,,,,,
341,82767.17570923259,,,,,
342,82767.20904296423,,,,,
343,82767.24237669585,,,,,
344,82767.2757104275,,,,,
345,82767.30904415913,,,,,
346,82767.34237789076,,,,,
347,82767.3757116224,,,,,
348,82767.40904535404,,,,,
349,82767.44237908567,,,,,
350,82767.47571281731,,,,,
351,82767.50904654895,,,,,
352,82767.54238028057,,,,,
353,82767.57571401222,,,,,
354,82767.60904774386,,,,,
355,82767.6423814755,,,,,
356,82767.67571520712,,,,,
357,82767.70904893876,,,,,
358,82767.7423826704,,,,,
359,82767.77571640203,,,,,
360,82767.80905013367,,,,,
361,82767.84238386531,,,,,
362,82767.87571759694,,,,,
363,82767.90905132858,,,,,
364,82767.94238506022,,,,,
365,82767.97571879184,,,,,
366,82768.00905252348,,,,,
367,82768.04238625513,,,,,
368,82768.07571998675,,,,,
369,82768.10905371839,,,,,
370,82768.14238745003,,,,,
371,82768.17572118166,,,,,
372,82768.2090549133,,,,,
373,82768.24238864494,,,,,
374,82768.27572237657,,,,,
375,82768.3090561082,,,,,
376,82768.34238983985,,,,,
377,82768.37572357147,,,,,
378,82768.40905730311,,,,,
379,82768.44239103475,,,,,
380,82768.47572476638,,,,,
381,82768.50905849802,,,,,
382,82768.54239222966,,,,,
383,82768.57572596129,,,,,
384,82768.60905969293,,,,,
385,82768.64239342457,,,,,
386,82768.6757271562,,,,,
387,82768.70906088784,,,,,
388,82768.74239461948,,,,,
389,82768.7757283511,,,,,
390,82768.80906208274,,,,,
391,82768.84239581438,,,,,
392,82768.87572954601,,,,,
393,82768.90906327765,,,,,
394,82768.94239700929,,,,,
395,82768.97573074092,,,,,
396,82769.00906447256,,,,,
397,82769.0423982042,,,,,
398,82769.07573193582,,,,,
399,82769.10906566746,,,,,
400,82769.1423993991,,,,,
401,82769.17573313073,,,,,
402,82769.20906686237,,,,,
403,82769.24240059401,,,,,
404,82769.27573432564,,,,,
405,82769.30906805728,,,,,
406,82769.34240178892,,,,,
407,82769.37573552055,,,,,
408,82769.40906925219,,,,,
409,82769.44240298383,,,,,
410,82769.47573671545,,,,,
411,82769.5090704471,,,,,
412,82769.54240417873,,,,,
413,82769.57573791036,,,,,
414,82769.609071642,,,,,
415,82769.64240537364,,,,,
416,82769.67573910527,,,,,
417,82769.70907283691,,,,,
418,82769.74240656855,,,,,
419,82769.77574030017,,,,,
420,82769.80907403181,,,,,
421,82769.84240776346,,,,,
422,82769.87574149508,,,,,
423,82769.90907522672,,,,,
424,82769.94240895836,,,,,
425,82769.97574268999,,,,,
426,82770.00907642163,,,,,
427,82770.04241015327,,,,,
428,82770.0757438849,,,,,
429,82770.10907761654,,,,,
430,82770.14241134818,,,,,
431,82770.1757450798,,,,,
432,82770.20907881144,,,,,
433,82770.24241254308,,,,,
434,82770.27574627471,,,,,
435,82770.30908000635,,,,,
436,82770.34241373799,,,,,
437,82770.37574746962,,,,,
438,82770.40908120126,,,,,
439,82770.4424149329,,,,,
440,82770.47574866452,,,,,
441,82770.50908239617,,,,,
442,82770.5424161278,,,,,
443,82770.57574985943,,,,,
444,82770.60908359107,,,,,
445,82770.64241732271,,,,,
446,82770.67575105434,,,,,
447,82770.70908478598,,,,,
448,82770.74241851762,,,,,
449,82770.77575224925,,,,,
450,82770.80908598089,,,,,
451,82770.84241971253,,,,,
452,82770.87575344415,,,,,
453,82770.9090871758,,,,,
454,82770.94242090744,,,,,
455,82770.97575463906,,,,,
456,82771.0090883707,,,,,
457,82771.04242210234,,,,,
458,82771.07575583397,,,,,
459,82771.10908956561,,,,,
460,82771.14242329725,,,,,
461,82771.17575702888,,,,,
462,82771.20909076052,,,,,
463,82771.24242449216,,,,,
464,82771.27575822378,,,,,
465,82771.30909195542,,,,,
466,82771.34242568706,,,,,
467,82771.37575941869,,,,,
468,82771.40909315033,,,,,
469,82771.44242688197,,,,,
470,82771.4757606136,,,,,
471,82771.50909434524,,,,,
472,82771.54242807688,,,,,
473,82771.5757618085,,,,,
474,82771.60909554015,,,,,
475,82771.64242927179,,,,,
476,82771.67576300341,,,,,
477,82771.70909673505,,,,,
478,82771.7424304667,,,,,
479,82771.77576419832,,,,,
480,82771.80909792996,,,,,
481,82771.8424316616,,,,,
482,82771.87576539323,,,,,
483,82771.90909912487,,,,,
484,82771.94243285651,,,,,
485,82771.97576658813,,,,,
486,82772.00910031977,,,,,
487,82772.04243405141,,,,,
488,82772.07576778304,,,,,
489,82772.10910151468,,,,,
490,82772.14243524632,,,,,
491,82772.17576897795,,,,,
492,82772.20910270959,,,,,
493,82772.24243644123,,,,,
494,82772.27577017286,,,,,
495,82772.3091039045,,,,,
496,82772.34243763614,,,,,
497,82772.37577136778,,,,,
498,82772.4091050994,,,,,
499,82772.44243883104,,,,,
500,82772.47577256268,,,,,
501,82772.50910629431,,,,,
502,82772.54244002595,,,,,
503,82772.57577375759,,,,,
504,82772.60910748922,,,,,
505,82772.64244122086,,,,,
506,82772.6757749525,,,,,
507,82772.70910868412,,,,,
508,82772.74244241577,,,,,
509,82772.7757761474,,,,,
510,82772.80910987903,,,,,
511,82772.84244361067,,,,,
512,82772.87577734231,,,,,
513,82772.90911107394,,,,,
514,82772.94244480558,,,,,
515,82772.97577853722,,,,,
516,82773.00911226885,,,,,
517,82773.04244600049,,,,,
518,82773.07577973213,,,,,
519,82773.10911346375,,,,,
520,82773.1424471954,,,,,
521,82773.17578092703,,,,,
522,82773.20911465866,,,,,
523,82773.2424483903,,,,,
524,82773.27578212194,,,,,
525,82773.30911585357,,,,,
526,82773.34244958521,,,,,
527,82773.37578331685,,,,,
528,82773.40911704848,,,,,
529,82773.44245078012,,,,,
530,82773.47578451176,,,,,
531,82773.50911824338,,,,,
532,82773.54245197502,,,,,
533,82773.57578570666,,,,,
534,82773.60911943829,,,,,
535,82773.64245316993,,,,,
536,82773.67578690157,,,,,
537,82773.7091206332,,,,,
538,82773.74245436484,,,,,
539,82773.77578809648,,,,,
540,82773.8091218281,,,,,
541,82773.84245555974,,,,,
542,82773.87578929139,,,,,
543,82773.90912302301,,,,,
544,82773.94245675465,,,,,
545,82773.97579048629,,,,,
546,82774.00912421792,,,,,
547,82774.04245794956,,,,,
548,82774.0757916812,,,,,
549,82774.10912541283,,,,,
550,82774.14245914447,,,,,
551,82774.1757928761,,,,,
552,82774.20912660773,,,,,
553,82774.24246033937,,,,,
554,82774.27579407101,,,,,
555,82774.30912780264,,,,,
556,82774.34246153428,,,,,
557,82774.37579526592,,,,,
558,82774.40912899755,,,,,
559,82774.44246272919,,,,,
560,82774.47579646083,,,,,
561,82774.50913019245,,,,,
562,82774.5424639241,,,,,
563,82774.57579765574,,,,,
564,82774.60913138736,,,,,
565,82774.642465119,,,,,
566,82774.67579885064,,,,,
567,82774.70913258227,,,,,
568,82774.74246631391,,,,,
569,82774.77580004555,,,,,
570,82774.80913377718,,,,,
571,82774.84246750882,,,,,
572,82774.87580124046,,,,,
573,82774.90913497208,,,,,
574,82774.94246870372,,,,,
575,82774.97580243537,,,,,
576,82775.00913616699,,,,,
577,82775.04246989863,,,,,
578,82775.07580363027,,,,,
579,82775.1091373619,,,,,
580,82775.14247109354,,,,,
581,82775.17580482518,,,,,
582,82775.2091385568,,,,,
583,82775.24247228845,,,,,
584,82775.27580602009,,,,,
585,82775.30913975171,,,,,
586,82775.34247348335,,,,,
587,82775.375807215,,,,,
588,82775.40914094662,,,,,
589,82775.44247467826,,,,,
590,82775.4758084099,,,,,
591,82775.50914214153,,,,,
592,82775.54247587317,,,,,
593,82775.57580960481,,,,,
594,82775.60914333643,,,,,
595,82775.64247706808,,,,,
596,82775.67581079972,,,,,
597,82775.70914453134,,,,,
598,82775.74247826298,,,,,
599,82775.77581199462,,,,,
600,82775.80914572625,,,,,
601,82775.84247945789,,,,,
602,82775.87581318953,,,,,
603,82775.90914692116,,,,,
604,82775.9424806528,,,,,
605,82775.97581438444,,,,,
606,82776.00914811606,,,,,
607,82776.0424818477,,,,,
608,82776.07581557934,,,,,
609,82776.10914931097,,,,,
610,82776.14248304261,,,,,
611,82776.17581677425,,,,,
612,82776.20915050588,,,,,
613,82776.24248423752,,,,,
614,82776.27581796916,,,,,
615,82776.30915170079,,,,,
616,82776.34248543243,,,,,
617,82776.37581916407,,,,,
618,82776.40915289569,,,,,
619,82776.44248662733,,,,,
620,82776.47582035897,,,,,
621,82776.5091540906,,,,,
622,82776.54248782224,,,,,
623,82776.57582155388,,,,,
624,82776.6091552855,,,,,
625,82776.64248901715,,,,,
626,82776.67582274879,,,,,
627,82776.70915648041,,,,,
628,82776.74249021205,,,,,
629,82776.7758239437,,,,,
630,82776.80915767532,,,,,
631,82776.84249140696,,,,,
632,82776.8758251386,,,,,
633,82776.90915887023,,,,,
634,82776.94249260187,,,,,
635,82776.97582633351,,,,,
636,82777.00916006514,,,,,
637,82777.04249379678,,,,,
638,82777.07582752842,,,,,
639,82777.10916126006,,,,,
640,82777.14249499168,,,,,
641,82777.17582872332,,,,,
642,82777.20916245496,,,,,
643,82777.24249618659,,,,,
644,82777.27582991823,,,,,
645,82777.30916364987,,,,,
646,82777.3424973815,,,,,
647,82777.37583111314,,,,,
648,82777.40916484478,,,,,
649,82777.4424985764,,,,,
650,82777.47583230805,,,,,
651,82777.50916603969,,,,,
652,82777.54249977131,,,,,
653,82777.57583350295,,,,,
654,82777.6091672346,,,,,
655,82777.64250096622,,,,,
656,82777.67583469786,,,,,
657,82777.7091684295,,,,,
658,82777.74250216113,,,,,
659,82777.77583589277,,,,,
660,82777.80916962441,,,,,
661,82777.84250335603,,,,,
662,82777.87583708767,,,,,
663,82777.90917081932,,,,,
664,82777.94250455094,,,,,
665,82777.97583828258,,,,,
666,82778.00917201422,,,,,
667,82778.04250574585,,,,,
668,82778.07583947749,,,,,
669,82778.10917320913,,,,,
670,82778.14250694076,,,,,
671,82778.1758406724,,,,,
672,82778.20917440404,,,,,
673,82778.24250813566,,,,,
674,82778.2758418673,,,,,
675,82778.30917559894,,,,,
676,82778.34250933057,,,,,
677,82778.37584306221,,,,,
678,82778.40917679385,,,,,
679,82778.44251052548,,,,,
680,82778.47584425712,,,,,
681,82778.50917798876,,,,,
682,82778.54251172038,,,,,
683,82778.57584545203,,,,,
684,82778.60917918367,,,,,
685,82778.64251291529,,,,,
686,82778.67584664693,,,,,
687,82778.70918037857,,,,,
688,82778.7425141102,,,,,
689,82778.77584784184,,,,,
690,82778.80918157348,,,,,
691,82778.8425153051,,,,,
692,82778.87584903675,,,,,
693,82778.90918276839,,,,,
694,82778.94251650001,,,,,
695,82778.97585023165,,,,,
696,82779.0091839633,,,,,
697,82779.04251769492,,,,,
698,82779.07585142656,,,,,
699,82779.1091851582,,,,,
700,82779.14251888983,,,,,
701,82779.17585262147,,,,,
702,82779.20918635311,,,,,
703,82779.24252008474,,,,,
704,82779.27585381638,,,,,
705,82779.30918754802,,,,,
706,82779.34252127964,,,,,
707,82779.37585501128,,,,,
708,82779.40918874292,,,,,
709,82779.44252247455,,,,,
710,82779.47585620619,,,,,
711,82779.50918993783,,,,,
712,82779.54252366946,,,,,
713,82779.5758574011,,,,,
714,82779.60919113274,,,,,
715,82779.64252486436,,,,,
716,82779.675858596,,,,,
717,82779.70919232765,,,,,
718,82779.74252605927,,,,,
719,82779.77585979091,,,,,
720,82779.80919352255,,,,,
721,82779.84252725418,,,,,
722,82779.87586098582,,,,,
723,82779.90919471746,,,,,
724,82779.94252844909,,,,,
725,82779.97586218073,,,,,
726,82780.00919591237,,,,,
727,82780.042529644,,,,,
728,82780.07586337563,,,,,
729,82780.10919710727,,,,,
730,82780.1425308389,,,,,
731,82780.17586457054,,,,,
732,82780.20919830218,,,,,
733,82780.24253203381,,,,,
734,82780.27586576545,,,,,
735,82780.30919949709,,,,,
736,82780.34253322872,,,,,
737,82780.37586696036,,,,,
738,82780.409200692,,,,,
739,82780.44253442362,,,,,
740,82780.47586815526,,,,,
741,82780.5092018869,,,,,
742,82780.54253561853,,,,,
743,82780.57586935017,,,,,
744,82780.60920308181,,,,,
745,82780.64253681344,,,,,
746,82780.67587054508,,,,,
747,82780.70920427672,,,,,
748,82780.74253800834,,,,,
749,82780.77587173998,,,,,
750,82780.80920547163,,,,,
751,82780.84253920325,,,,,
752,82780.87587293489,,,,,
753,82780.90920666653,,,,,
754,82780.94254039816,,,,,
755,82780.9758741298,,,,,
756,82781.00920786144,,,,,
757,82781.04254159307,,,,,
758,82781.0758753247,,,,,
759,82781.10920905635,,,,,
760,82781.14254278797,,,,,
761,82781.17587651961,,,,,
762,82781.20921025125,,,,,
763,82781.24254398288,,,,,
764,82781.27587771452,,,,,
765,82781.30921144616,,,,,
766,82781.34254517779,,,,,
767,82781.37587890943,,,,,
768,82781.40921264107,,,,,
769,82781.4425463727,,,,,
770,82781.47588010434,,,,,
771,82781.50921383598,,,,,
772,82781.5425475676,,,,,
773,82781.57588129924,,,,,
774,82781.60921503088,,,,,
775,82781.64254876251,,,,,
776,82781.67588249415,,,,,
777,82781.70921622579,,,,,
778,82781.74254995742,,,,,
779,82781.77588368906,,,,,
780,82781.8092174207,,,,,
781,82781.84255115234,,,,,
782,82781.87588488396,,,,,
783,82781.9092186156,,,,,
784,82781.94255234725,,,,,
785,82781.97588607887,,,,,
786,82782.00921981051,,,,,
787,82782.04255354215,,,,,
788,82782.07588727378,,,,,
789,82782.10922100542,,,,,
790,82782.14255473706,,,,,
791,82782.17588846869,,,,,
792,82782.20922220033,,,,,
793,82782.24255593197,,,,,
794,82782.2758896636,,,,,
795,82782.30922339523,,,,,
796,82782.34255712687,,,,,
797,82782.3758908585,,,,,
798,82782.40922459014,,,,,
799,82782.44255832178,,,,,
800,82782.47589205341,,,,,
801,82782.50922578505,,,,,
802,82782.54255951669,,,,,
803,82782.57589324831,,,,,
804,82782.60922697996,,,,,
805,82782.6425607116,,,,,
806,82782.67589444322,,,,,
807,82782.70922817486,,,,,
808,82782.7425619065,,,,,
809,82782.77589563813,,,,,
810,82782.80922936977,,,,,
811,82782.84256310141,,,,,
812,82782.87589683304,,,,,
813,82782.90923056468,,,,,
814,82782.94256429632,,,,,
815,82782.97589802794,,,,,
816,82783.00923175958,,,,,
817,82783.04256549123,,,,,
818,82783.07589922285,,,,,
819,82783.10923295449,,,,,
820,82783.14256668613,,,,,
821,82783.17590041776,,,,,
822,82783.2092341494,,,,,
823,82783.24256788104,,,,,
824,82783.27590161267,,,,,
825,82783.3092353443,,,,,
826,82783.34256907595,,,,,
827,82783.37590280757,,,,,
828,82783.40923653921,,,,,
829,82783.44257027085,,,,,
830,82783.47590400248,,,,,
831,82783.50923773412,,,,,
832,82783.54257146576,,,,,
833,82783.57590519739,,,,,
834,82783.60923892903,,,,,
835,82783.64257266067,,,,,
836,82783.6759063923,,,,,
837,82783.70924012394,,,,,
838,82783.74257385558,,,,,
839,82783.7759075872,,,,,
840,82783.80924131884,,,,,
841,82783.84257505048,,,,,
842,82783.87590878211,,,,,
843,82783.90924251375,,,,,
844,82783.94257624539,,,,,
845,82783.97590997702,,,,,
846,82784.00924370866,,,,,
847,82784.0425774403,,,,,
848,82784.07591117192,,,,,
849,82784.10924490356,,,,,
850,82784.1425786352,,,,,
851,82784.17591236683,,,,,
852,82784.20924609847,,,,,
853,82784.24257983011,,,,,
854,82784.27591356174,,,,,
855,82784.30924729338,,,,,
856,82784.34258102502,,,,,
857,82784.37591475665,,,,,
858,82784.40924848829,,,,,
859,82784.44258221993,,,,,
860,82784.47591595155,,,,,
861,82784.5092496832,,,,,
862,82784.54258341483,,,,,
863,82784.57591714646,,,,,
864,82784.6092508781,,,,,
865,82784.64258460974,,,,,
866,82784.67591834137,,,,,
867,82784.70925207301,,,,,
868,82784.74258580465,,,,,
869,82784.77591953627,,,,,
870,82784.80925326791,,,,,
871,82784.84258699956,,,,,
872,82784.87592073118,,,,,
873,82784.90925446282,,,,,
874,82784.94258819446,,,,,
875,82784.97592192609,,,,,
876,82785.00925565773,,,,,
877,82785.04258938937,,,,,
878,82785.075923121,,,,,
879,82785.10925685264,,,,,
880,82785.14259058428,,,,,
881,82785.1759243159,,,,,
882,82785.20925804754,,,,,
883,82785.24259177918,,,,,
884,82785.27592551081,,,,,
885,82785.30925924245,,,,,
886,82785.34259297409,,,,,
887,82785.37592670572,,,,,
888,82785.40926043736,,,,,
889,82785.442594169,,,,,
890,82785.47592790062,,,,,
891,82785.50926163227,,,,,
892,82785.5425953639,,,,,
893,82785.57592909553,,,,,
894,82785.60926282717,,,,,
895,82785.64259655881,,,,,
896,82785.67593029044,,,,,
897,82785.70926402208,,,,,
898,82785.74259775372,,,,,
899,82785.77593148535,,,,,
900,82785.80926521699,,,,,
901,82785.84259894863,,,,,
902,82785.87593268025,,,,,
903,82785.9092664119,,,,,
904,82785.94260014353,,,,,
905,82785.97593387516,,,,,
906,82786.0092676068,,,,,
907,82786.04260133844,,,,,
908,82786.07593507007,,,,,
909,82786.10926880171,,,,,
910,82786.14260253335,,,,,
911,82786.17593626498,,,,,
912,82786.20926999662,,,,,
913,82786.24260372826,,,,,
914,82786.27593745988,,,,,
915,82786.30927119152,,,,,
916,82786.34260492316,,,,,
917,82786.37593865479,,,,,
918,82786.40927238643,,,,,
919,82786.44260611807,,,,,
920,82786.4759398497,,,,,
921,82786.50927358134,,,,,
922,82786.54260731298,,,,,
923,82786.57594104462,,,,,
924,82786.60927477625,,,,,
925,82786.64260850789,,,,,
926,82786.67594223953,,,,,
927,82786.70927597115,,,,,
