,time,luminance,luminance_center,luminance_gaze,luminance_notcenter,luminance_notgaze
164,82763.82569324369,,,,,
165,82763.85902707328,,,,,
166,82763.89236090287,,,,,
167,82763.92569473245,,,,,
168,82763.95902856204,,,,,
169,82763.99236239163,,,,,
170,82764.0256962212,,,,,
171,82764.05903005079,,,,,
172,82764.09236388038,,,,,
173,82764.12569770995,,,,,
174,82764.15903153954,,,,,
175,82764.19236536913,,,,,
176,82764.22569919871,,,,,
177,82764.2590330283,,,,,
178,82764.29236685789,,,,,
179,82764.32570068746,,,,,
180,82764.35903451705,,,,,
181,82764.39236834664,,,,,
182,82764.42570217622,,,,,
183,82764.4590360058,,,,,
184,82764.4923698354,,,,,
185,82764.52570366499,,,,,
186,82764.55903749456,,,,,
187,82764.59237132415,,,,,
188,82764.62570515374,,,,,
189,82764.65903898331,,,,,
190,82764.6923728129,,,,,
191,82764.7257066425,,,,,
192,82764.75904047207,,,,,
193,82764.79237430166,,,,,
194,82764.82570813125,,,,,
195,82764.85904196082,,,,,
196,82764.89237579041,,,,,
197,82764.92570962,,,,,
198,82764.95904344958,,,,,
199,82764.99237727917,,,,,
200,82765.02571110876,,,,,
201,82765.05904493833,,,,,
202,82765.09237876792,,,,,
203,82765.12571259751,,,,,
204,82765.1590464271,,,,,
205,82765.19238025667,,,,,
206,82765.22571408626,,,,,
207,82765.25904791585,,,,,
208,82765.29238174543,,,,,
209,82765.32571557502,,,,,
210,82765.35904940461,,,,,
211,82765.39238323418,,,,,
212,82765.42571706377,,,,,
213,82765.45905089336,,,,,
214,82765.49238472294,,,,,
215,82765.52571855253,,,,,
216,82765.55905238212,,,,,
217,82765.59238621169,,,,,
218,82765.62572004128,,,,,
219,82765.65905387087,,,,,
220,82765.69238770044,,,,,
221,82765.72572153003,,,,,
222,82765.75905535962,,,,,
223,82765.7923891892,,,,,
224,82765.82572301879,,,,,
225,82765.85905684838,,,,,
226,82765.89239067797,,,,,
227,82765.92572450754,,,,,
228,82765.95905833713,,,,,
229,82765.99239216672,,,,,
230,82766.0257259963,,,,,
231,82766.05905982589,,,,,
232,82766.09239365548,,,,,
233,82766.12572748505,,,,,
234,82766.15906131464,,,,,
235,82766.19239514423,,,,,
236,82766.2257289738,,,,,
237,82766.2590628034,,,,,
238,82766.29239663298,,,,,
239,82766.32573046256,,,,,
240,82766.35906429215,,,,,
241,82766.39239812174,,,,,
242,82766.42573195131,,,,,
243,82766.4590657809,,,,,
244,82766.49239961049,,,,,
245,82766.52573344008,,,,,
246,82766.55906726966,,,,,
247,82766.59240109925,,,,,
248,82766.62573492884,,,,,
249,82766.65906875841,,,,,
250,82766.692402588,,,,,
251,82766.72573641759,,,,,
252,82766.75907024716,,,,,
253,82766.79240407675,,,,,
254,82766.82573790634,,,,,
255,82766.85907173592,,,,,
256,82766.89240556551,,,,,
257,82766.9257393951,,,,,
258,82766.95907322467,,,,,
259,82766.99240705426,,,,,
260,82767.02574088385,,,,,
261,82767.05907471343,,,,,
262,82767.09240854302,,,,,
263,82767.1257423726,,,,,
264,82767.1590762022,,,,,
265,82767.19241003177,,,,,
266,82767.22574386136,,,,,
267,82767.25907769095,,,,,
268,82767.29241152052,,,,,
269,82767.32574535011,,,,,
270,82767.3590791797,,,,,
271,82767.39241300928,,,,,
272,82767.42574683887,,,,,
273,82767.45908066846,,,,,
274,82767.49241449803,,,,,
275,82767.52574832762,,,,,
276,82767.55908215721,,,,,
277,82767.59241598679,,,,,
278,82767.62574981638,,,,,
279,82767.65908364597,,,,,
280,82767.69241747554,,,,,
281,82767.72575130513,,,,,
282,82767.75908513472,,,,,
283,82767.79241896431,,,,,
284,82767.82575279388,,,,,
285,82767.85908662347,,,,,
286,82767.89242045306,,,,,
287,82767.92575428264,,,,,
288,82767.95908811223,,,,,
289,82767.99242194182,,,,,
290,82768.02575577139,,,,,
291,82768.05908960098,,,,,
292,82768.09242343057,,,,,
293,82768.12575726015,,,,,
294,82768.15909108974,,,,,
295,82768.19242491933,,,,,
296,82768.2257587489,,,,,
297,82768.25909257849,,,,,
298,82768.29242640808,,,,,
299,82768.32576023765,,,,,
300,82768.35909406724,,,,,
301,82768.39242789683,,,,,
302,82768.42576172642,,,,,
303,82768.459095556,,,,,
304,82768.49242938559,,,,,
305,82768.52576321518,,,,,
306,82768.55909704475,,,,,
307,82768.59243087434,,,,,
308,82768.62576470393,,,,,
309,82768.6590985335,,,,,
310,82768.6924323631,,,,,
311,82768.72576619269,,,,,
312,82768.75910002226,,,,,
313,82768.79243385185,51.97150402487062,49.23898744619512,55.175302166835436,53.41279105546547,51.05876878421143
314,82768.82576768144,51.971015685284485,49.23898744619512,55.28878592778967,53.41186330170285,51.04498389901566
315,82768.85910151101,51.97223210135187,49.23898744619512,55.34926734174977,53.414174264433434,51.0380021973398
316,82768.8924353406,51.971478953284915,49.23898744619512,55.30332522832702,53.41274342414777,51.04467197652051
317,82768.9257691702,51.971223455570865,49.23898744619512,49.28811362307929,53.412258026337966,53.264442297664026
318,82768.95910299977,51.9708751482339,49.23898744619512,49.23898744619512,53.41159630762503,53.34738623718641
319,82768.99243682936,51.97114665269314,49.23898744619512,49.23898744619512,53.41211211525311,53.351015413423106
320,82769.02577065895,51.97045432671738,49.23898744619512,49.23898744619512,53.410796825550605,53.35111527841697
321,82769.05910448854,51.97524132574178,49.23898744619512,49.23898744619512,53.41989122723877,53.34428292763461
322,82769.09243831811,51.97292382437634,49.23898744619512,49.23898744619512,53.41548840864141,53.41548835278799
323,82769.1257721477,51.973754897176114,49.23898744619512,52.88787702666869,53.417067291326525,51.52860286510897
324,82769.15910597729,51.97438558870948,49.23898744619512,52.68962004100531,53.41826548713071,51.609716688814224
325,82769.19243980687,51.97353702022257,49.23898744619512,52.64415245177192,53.41665336591647,51.63179302723093
326,82769.22577363646,51.97333860596347,49.23898744619512,55.928614227522864,53.41627641598108,51.13459765793462
327,82769.25910746604,51.97441300357967,49.23898744619512,,53.418317570250125,
328,82769.29244129562,51.97268879842074,49.23898744619512,,53.415041903338945,
329,82769.32577512521,51.97358183254374,49.23898744619512,,53.41673850093472,
330,82769.3591089548,51.97293948052283,49.23898744619512,,53.415518152387854,
331,82769.39244278437,51.97351649227578,49.23898744619512,,53.416614366661825,
332,82769.42577661396,51.97171230690128,49.23898744619512,,53.41318675231889,
333,82769.45911044355,51.975001431897596,49.23898744619512,,53.419435473859586,
334,82769.49244427313,51.974146035200825,49.23898744619512,,53.417810380325314,
335,82769.52577810272,51.97377428667815,49.23898744619512,49.23898744619512,53.41710412774933,53.39279074253637
336,82769.5591119323,51.97505516567188,49.23898744619512,49.23898744619512,53.419537557968034,53.41148480659337
337,82769.59244576188,51.974339288565915,49.23898744619512,49.23898744619512,53.41817752552855,53.40745599918135
338,82769.62577959147,51.97305894200996,49.23898744619512,49.23898744619512,53.415745106841904,53.40570670830321
339,82769.65911342106,51.97549183533729,49.23898744619512,49.23898744619512,53.420367148557474,53.41231439718281
340,82769.69244725065,51.97426362948092,49.23898744619512,55.0901951011724,53.41803378743568,51.10797715477456
341,82769.72578108023,51.97409328879291,49.23898744619512,55.221782907338486,53.417710172028045,51.10040312669914
342,82769.75911490982,51.97399304063549,49.23898744619512,55.125708920928034,53.41751971930237,51.113392483854255
343,82769.7924487394,51.97423846852315,49.23898744619512,55.100536359180346,53.4179859863278,51.11575568997613
344,82769.82578256898,51.97382629321594,49.23898744619512,55.071310639794504,53.417202930431905,51.11789873533775
345,82769.85911639857,51.97510729598073,49.23898744619512,54.80647873351233,53.41963659579244,51.15393355316581
346,82769.89245022816,51.974480197118844,49.23898744619512,49.838008894069326,53.41844522539126,52.97417437582729
347,82769.92578405773,51.97417448108339,49.23898744619512,55.82877026811353,53.417864422175136,51.10351263810321
348,82769.95911788732,51.97358931138593,49.23898744619512,55.57653250701766,53.41675270933431,51.11952761189776
349,82769.99245171691,51.974064945169395,49.23898744619512,55.637763251549245,53.41765632445126,51.11676708919031
350,82770.02578554649,51.97323825538752,49.23898744619512,55.76384830683605,53.41608576867937,51.10868642737099
351,82770.05911937608,51.97581789293169,49.23898744619512,55.82877310645338,53.42098659692623,51.105610479533674
352,82770.09245320567,51.97361988682126,49.23898744619512,,53.41681079693561,
353,82770.12578703524,51.97424107287318,49.23898744619512,,53.417990934105134,
354,82770.15912086483,51.97498936895454,49.23898744619512,,53.419412556526794,
355,82770.19245469442,51.9741638432017,49.23898744619512,,53.41784421219208,
356,82770.225788524,51.97397211446622,49.23898744619512,,53.417479963499595,
357,82770.25912235359,51.97568516804964,49.23898744619512,,53.42073444450565,
358,82770.29245618318,51.97400647427601,49.23898744619512,,53.41754524070364,
359,82770.32579001275,51.97483637466582,49.23898744619512,,53.419121896029374,
360,82770.35912384234,51.97408692483798,49.23898744619512,,53.417698081705446,
361,82770.39245767193,51.973604577028794,49.23898744619512,,53.416781711196975,
362,82770.42579150152,51.97182367957931,49.23898744619512,,53.413398339550454,
363,82770.4591253311,51.97508816877593,49.23898744619512,,53.41960025768527,
364,82770.49245916068,51.97431128140256,49.23898744619512,,53.418124317163056,
365,82770.52579299027,51.97390296674063,49.23898744619512,,53.417348595770214,
366,82770.55912681985,51.97516349888242,49.23898744619512,,53.41974337078056,
367,82770.59246064944,51.97444614761626,49.23898744619512,,53.41838053771277,
368,82770.62579447903,51.97316125781047,49.23898744619512,,53.41593948770224,
369,82770.6591283086,51.975581998332395,49.23898744619512,,53.4205384413634,
370,82770.69246213819,51.97431309716296,49.23898744619512,,53.41812776676778,
371,82770.72579596778,51.97423187542214,49.23898744619512,,53.417973460670574,
372,82770.75912979736,51.974230158920726,49.23898744619512,,53.41797019963932,
373,82770.79246362695,51.97444010382228,49.23898744619512,,53.41836905563602,
374,82770.82579745653,51.973988046317686,49.23898744619512,,53.417510231033816,
375,82770.85913128611,51.97527147581854,49.23898744619512,,53.41994850673845,
376,82770.8924651157,51.974647464649,49.23898744619512,55.54635022811795,53.41876300237448,51.16015839076092
377,82770.92579894529,51.97432852329827,49.23898744619512,54.218484072897716,53.41815707353602,51.27897430402155
378,82770.95913277486,51.97377128239494,49.23898744619512,54.108642535179655,53.41709842017384,51.291810117123624
379,82770.99246660445,51.97423533366858,49.23898744619512,54.25620938448415,53.41798003069116,51.2742513797521
380,82771.02580043404,51.973422859714105,49.23898744619512,54.25620938448415,53.41643648232913,51.27294368374526
381,82771.05913426363,51.97540740049266,49.23898744619512,55.45751528049794,53.42020673816474,51.167361237427805
382,82771.09246809321,51.97319790029378,49.23898744619512,56.13766761134253,53.41600910155853,51.12281401427707
383,82771.1258019228,51.97385405795067,49.23898744619512,56.210286584147795,53.41725567822839,51.12001493580187
384,82771.15913575239,51.97457572328945,49.23898744619512,56.1019206208215,53.41862670722629,51.126836177625876
385,82771.19246958196,51.97375685991982,49.23898744619512,,53.417071020171996,
386,82771.22580341155,51.973524744167165,49.23898744619512,56.247170902328484,53.41663004371014,51.11761778318866
387,82771.25913724114,51.973587874696356,49.23898744619512,56.210286584147795,53.41674997989317,51.11961378633595
388,82771.29247107072,51.97191955164824,49.23898744619512,,53.41358047852753,
389,82771.3258049003,51.972790824858535,49.23898744619512,,53.41523573446431,
390,82771.3591387299,51.97208008861434,49.23898744619512,,53.413885468699476,
391,82771.39247255947,51.972616448230454,49.23898744619512,,53.41490445152636,
392,82771.42580638906,51.97082977310847,49.23898744619512,,53.41151010338408,
393,82771.45914021865,51.974128732514146,49.23898744619512,,53.41777750846089,
394,82771.49247404822,51.97327821631355,49.23898744619512,,53.41616168695537,
395,82771.52580787781,51.97285826603326,49.23898744619512,,53.41536386006664,
396,82771.5591417074,51.974157277979444,49.23898744619512,,53.417831739499256,
397,82771.59247553698,51.97344131766856,49.23898744619512,,53.416471548985996,
398,82771.62580936657,51.97223320604173,49.23898744619512,,53.41417636313728,
399,82771.65914319616,51.97464602645817,49.23898744619512,,53.41876027008122,
400,82771.69247702575,51.97339713915668,49.23898744619512,,53.416387618086695,
401,82771.72581085532,51.97277640389322,49.23898744619512,,53.41520833733083,
402,82771.75914468491,51.97271547134523,49.23898744619512,,53.41509257690043,
403,82771.7924785145,51.972969148360626,49.23898744619512,,53.41557451572376,
404,82771.82581234408,51.97255066046566,49.23898744619512,,53.41477946709328,
405,82771.85914617367,51.97384246189834,49.23898744619512,,53.41723364790055,
406,82771.89248000325,51.973171348309236,49.23898744619512,,53.415958657760264,
407,82771.92581383283,51.97289293498778,49.23898744619512,,53.41542972458779,
408,82771.95914766242,51.9723331552542,49.23898744619512,,53.414366247923574,
409,82771.99248149201,51.972777436315646,49.23898744619512,,53.415210298740085,
410,82772.02581532158,51.97202295152907,49.23898744619512,,53.41377691893746,
411,82772.05914915117,51.97707041349304,49.23898744619512,,53.42336615143408,
412,82772.09248298076,51.974790039524656,49.23898744619512,,53.4190338679383,
413,82772.12581681034,51.975401482948676,49.23898744619512,,53.420195495939346,
414,82772.15915063993,51.97620242074505,49.23898744619512,,53.421717127761355,
415,82772.19248446952,51.97539866230538,49.23898744619512,,53.42019013724531,
416,82772.22581829909,51.97506621842375,49.23898744619512,,53.419558556126745,
417,82772.25915212868,51.97762818758885,49.23898744619512,,53.42442581776214,
418,82772.29248595827,51.97601875866207,49.23898744619512,,53.42136820419796,
419,82772.32581978786,51.97683632538888,49.23898744619512,,53.42292142787371,
420,82772.35915361744,51.97615603398833,49.23898744619512,,53.4216290016104,
421,82772.39248744702,51.974185448658965,49.23898744619512,,53.41788525851484,
422,82772.42582127661,51.972369204153175,49.23898744619512,,53.41443473408077,
423,82772.45915510619,51.97566439188922,49.23898744619512,,53.42069497369159,
424,82772.49248893578,51.974875585380985,49.23898744619512,,53.419196389045226,
425,82772.52582276537,51.97453260631088,49.23898744619512,,53.41854479304149,
426,82772.55915659494,51.975783840607,49.23898744619512,,53.42092190388628,
427,82772.59249042453,51.975065302519134,49.23898744619512,,53.419556816079485,
428,82772.62582425412,51.97378433066133,49.23898744619512,,53.417123209436454,
429,82772.6591580837,51.97625295012931,49.23898744619512,,53.421813124128825,
430,82772.69249191329,51.97500469909797,49.23898744619512,,53.41944168092845,
431,82772.72582574288,51.975919252692286,49.23898744619512,,53.42117916148981,
432,82772.75915957245,51.975830416358164,49.23898744619512,,53.42101038909129,
433,82772.79249340204,51.97608221053073,49.23898744619512,,53.42148875086583,
434,82772.82582723163,51.975652541959015,49.23898744619512,,53.42067246104333,
435,82772.8591610612,51.977022792772445,49.23898744619512,,53.42327568098286,
436,82772.8924948908,51.976285237689964,49.23898744619512,,53.421874464447626,
437,82772.92582872038,51.97596588027942,49.23898744619512,,53.421267745173424,
438,82772.95916254997,51.97542491530781,49.23898744619512,,53.420240013033535,
439,82772.99249637955,51.975847203845824,49.23898744619512,,53.421042282174064,
440,82773.02583020914,51.97501372863368,49.23898744619512,,53.41945883535534,
441,82773.05916403873,51.97774732829631,49.23898744619512,,53.4246521627949,
442,82773.0924978683,51.97546378748953,49.23898744619512,,53.420313862899214,
443,82773.1258316979,51.97612652314146,49.23898744619512,,53.42157293652783,
444,82773.15916552748,51.97686836295579,49.23898744619512,,53.4229822932512,
445,82773.19249935706,51.97611511825483,49.23898744619512,,53.42155126937901,
446,82773.22583318665,51.975834612463,49.23898744619512,,53.42101836090466,
447,82773.25916701624,51.9772447575722,49.23898744619512,,53.42369737253521,
448,82773.29250084581,51.97559697886333,49.23898744619512,,53.420566901566794,
449,82773.3258346754,51.97646726834901,49.23898744619512,,53.42222028861104,
450,82773.35916850499,51.97570109815466,49.23898744619512,,53.420764708721954,
451,82773.39250233457,51.975168798897826,49.23898744619512,,53.419753439817306,
452,82773.42583616416,51.97330979067295,49.23898744619512,,53.41622167232531,
453,82773.45916999374,51.97665519630326,49.23898744619512,,53.42257731653098,
454,82773.49250382332,51.97586241537639,49.23898744619512,49.23898744619512,53.42107118123348,53.42107109745335
455,82773.52583765291,51.97539548602924,49.23898744619512,49.23898744619512,53.420184102915464,53.420184102915464
456,82773.5591714825,51.97668911713738,49.23898744619512,49.23898744619512,53.422641759763465,53.422641731836755
457,82773.59250531209,51.97601836350149,49.23898744619512,49.23898744619512,53.42136745346686,53.421367537247
458,82773.62583914166,51.9747387783382,49.23898744619512,49.23898744619512,53.418936481283694,53.418936620917265
459,82773.65917297125,51.97714306012804,49.23898744619512,49.23898744619512,53.42350416643611,53.42350416643611
460,82773.69250680084,51.975944096194695,49.23898744619512,49.23898744619512,53.42122635949195,53.32581465434714
461,82773.72584063042,51.975876067015655,49.23898744619512,49.23898744619512,53.42109711679154,53.31558860694652
462,82773.75917446,51.975822467462116,49.23898744619512,49.23898744619512,53.420995287677385,53.31538707868645
463,82773.7925082896,51.97605167802148,49.23898744619512,49.23898744619512,53.421430744816064,53.421430744816064
464,82773.82584211917,51.97562077150063,49.23898744619512,,53.420612103122025,
465,82773.85917594876,51.976995199165,49.23898744619512,,53.423223258296154,
466,82773.89250977835,51.976275739622814,49.23898744619512,,53.42185641989873,
467,82773.92584360793,51.97595090163229,49.23898744619512,,53.42123928854891,
468,82773.95917743751,51.975381957290296,49.23898744619512,,53.42015840084497,
469,82773.9925112671,51.97583087325735,49.23898744619512,,53.421011257114166,
470,82774.02584509668,51.97495412259286,49.23898744619512,,53.41934559504018,
471,82774.05917892627,51.97775724847436,49.23898744619512,,53.42467100927546,
472,82774.09251275586,51.9755182158638,49.23898744619512,,53.42041726661756,
473,82774.12584658543,51.976172121116754,49.23898744619512,,53.42165956414178,
474,82774.15918041502,51.976911239912106,49.23898744619512,,53.42306375143866,
475,82774.19251424461,51.976159453751016,49.23898744619512,,53.42163549851909,
476,82774.2258480742,51.97587402540544,49.23898744619512,,53.42109323811446,
477,82774.25918190378,51.977346391455015,49.23898744619512,,53.42389045787963,
478,82774.29251573337,51.97567241755095,49.23898744619512,,53.42071022094593,
479,82774.32584956296,51.97655404688684,49.23898744619512,,53.422385151581956,
480,82774.35918339253,51.97582545692609,49.23898744619512,,53.421000967099104,
481,82774.39251722212,51.97436894612197,49.23898744619512,,53.41823386933111,
482,82774.42585105171,51.97252983357561,49.23898744619512,,53.414739899902415,
483,82774.45918488129,51.975843101060754,49.23898744619512,,53.42103448765075,
484,82774.49251871087,51.97503222965182,49.23898744619512,,53.419493983825156,
485,82774.52585254046,51.97462898771871,49.23898744619512,,53.41872789966708,
486,82774.55918637004,51.9759654964559,49.23898744619512,,53.421267015980625,
487,82774.59252019963,51.975237274587265,49.23898744619512,,53.41988353080386,
488,82774.62585402922,51.9739936795401,49.23898744619512,,53.417520933101464,
489,82774.6591878588,51.97641854654977,49.23898744619512,,53.4221277263166,
490,82774.69252168838,51.97520113631107,49.23898744619512,,53.41981487484668,
491,82774.72585551797,51.976296164999894,49.23898744619512,,53.42189522429012,
492,82774.75918934755,51.9762279782735,49.23898744619512,,53.42176568227926,
493,82774.79252317714,51.976490826018164,49.23898744619512,,53.4222650437708,
494,82774.82585700673,51.97606199544051,49.23898744619512,,53.421450345980084,
495,82774.85919083632,51.97740589954471,49.23898744619512,,53.42400351210602,
496,82774.89252466589,51.976694656243865,49.23898744619512,,53.422652283028484,
497,82774.92585849548,51.97641158016383,49.23898744619512,,53.42211449148788,
498,82774.95919232507,51.97587984819247,49.23898744619512,,53.421104300319406,
499,82774.99252615465,51.97633906641464,49.23898744619512,,53.42197672894404,
500,82775.02585998423,51.97542321487768,49.23898744619512,,53.42023678253473,
501,82775.05919381382,51.97772179396459,49.23898744619512,,53.42460365234645,
502,82775.0925276434,51.975493049946095,49.23898744619512,,53.420369456086746,
503,82775.12586147299,51.97616374909807,49.23898744619512,,53.42164365887412,
504,82775.15919530258,51.97684381519641,49.23898744619512,52.875716197418136,53.42293565710543,51.76775111831924
505,82775.19252913215,51.97611944096425,49.23898744619512,53.93724544533163,53.421559481717395,51.341448525954824
506,82775.22586296174,51.97586649252299,49.23898744619512,53.75859166877244,53.4210789270485,51.43666642890521
507,82775.25919679133,51.977496776202706,49.23898744619512,54.20893771070708,53.424176160737794,51.2449155114075
508,82775.2925306209,51.97587813717044,49.23898744619512,54.487877653655616,53.421101049697974,51.19318192428541
509,82775.3258644505,51.97668037351395,49.23898744619512,55.921561813810314,53.42262514851636,50.98742220102448
510,82775.35919828009,51.976022632142225,49.23898744619512,55.94481519682571,53.42137556308488,50.985268777740515
511,82775.39253210966,51.97687437711552,49.23898744619512,55.99528664938166,53.42299371902842,50.9832030117159
512,82775.42586593925,51.97502066233408,49.23898744619512,55.77247236498649,53.419472008087624,50.99822317997181
513,82775.45919976884,51.97833057396783,49.23898744619512,55.70728254359945,53.42576022034677,51.00689327558596
514,82775.49253359842,51.97753966913543,49.23898744619512,55.53754970853421,53.42425764927744,51.02674928319965
515,82775.525867428,51.97717671241239,49.23898744619512,55.47610672197169,53.42356809947433,51.02856490547793
516,82775.5592012576,51.97847569133777,49.23898744619512,49.2171280211775,53.426035916173625,53.306810766181776
517,82775.59253508718,51.97775563644537,49.23898744619512,,53.42466794672225,
518,82775.62586891676,51.97651192780669,49.23898744619512,,53.42230513321728,
519,82775.65920274635,51.97897444436171,49.23898744619512,,53.426983453517956,
520,82775.69253657594,51.97771977949766,49.23898744619512,,53.424599825236534,
521,82775.72587040551,51.97611055444025,49.23898744619512,,53.42154259898597,
522,82775.7592042351,51.976070115463465,49.23898744619512,,53.421465772503076,
523,82775.79253806469,51.97629831054263,49.23898744619512,,53.421899300419526,
524,82775.82587189427,51.975846982699,49.23898744619512,,53.4210418620365,
525,82775.85920572386,51.97714438667741,49.23898744619512,,53.423506686631484,
526,82775.89253955345,51.976524833300545,49.23898744619512,,53.422329651238805,
527,82775.92587338302,51.97619242043973,49.23898744619512,,53.421698129053986,
528,82775.95920721261,51.97563746390327,49.23898744619512,,53.420643815561064,
529,82775.9925410422,51.97611670889207,49.23898744619512,,53.42155429129189,
530,82776.02587487178,51.97523293640032,49.23898744619512,,53.41987528906107,
531,82776.05920870136,51.97895550273372,49.23898744619512,,53.426947467971935,
532,82776.09254253095,51.976742938558424,49.23898744619512,,53.42274401038435,
533,82776.12587636053,51.97738839610142,49.23898744619512,,53.42397025884162,
534,82776.15921019012,51.97814055430089,49.23898744619512,,53.425399218564436,
535,82776.19254401971,51.977359583390346,49.23898744619512,,53.423915520086325,
536,82776.2258778493,51.9770453201708,49.23898744619512,,53.42331847882106,
537,82776.25921167887,51.978631375358255,49.23898744619512,,53.42633168665771,
538,82776.29254550846,51.97698596777743,49.23898744619512,,53.42320572038852,
539,82776.32587933805,51.977826050684556,49.23898744619512,,53.424801720590295,
540,82776.35921316763,51.97747326794115,49.23898744619512,,53.4241314994432,
541,82776.39254699722,51.976887817829,49.23898744619512,,53.42301925386698,
542,82776.4258808268,51.975018008100555,49.23898744619512,,53.41946696554101,
543,82776.45921465638,51.978141919256394,49.23898744619512,,53.42540181172428,
