,session,participant,time,channel_0
0,3,3,82758.62881785276,MouseButtonLeft pressed
1,3,3,82758.68982456157,MouseButtonLeft released
2,3,3,82759.40184656864,MouseButtonLeft pressed
3,3,3,82759.46384539225,MouseButtonLeft released
4,3,3,82777.9768150819,MouseButtonLeft pressed
5,3,3,82778.04592061139,MouseButtonLeft released
6,3,3,82782.8541581402,MouseButtonLeft pressed
7,3,3,82782.9391420062,MouseButtonLeft released
8,3,3,82784.00022801332,MouseButtonLeft pressed
9,3,3,82784.07123607113,MouseButtonLeft released
10,3,3,82784.10623259249,MouseButtonLeft pressed
11,3,3,82784.18927392956,MouseButtonLeft released
12,3,3,82833.24988749067,MouseWheelUp120 pressed
13,3,3,82833.66902743465,MouseButtonLeft pressed
14,3,3,82833.76393234845,MouseButtonLeft released
15,3,3,82833.99010251772,MouseButtonLeft pressed
16,3,3,82834.32602232197,MouseButtonLeft released
17,3,3,82834.40409748506,MouseButtonLeft pressed
18,3,3,82834.55199188826,MouseButtonLeft released
19,3,3,82835.76809190463,MouseButtonLeft pressed
20,3,3,82835.92106918355,MouseButtonLeft released
21,3,3,82836.28509970655,MouseButtonLeft pressed
22,3,3,82836.40808923874,MouseButtonLeft released
23,3,3,82836.53218138736,MouseButtonLeft pressed
24,3,3,82836.64710039932,MouseButtonLeft released
25,3,3,82837.47117507563,MouseButtonLeft pressed
26,3,3,82837.5251824802,MouseButtonLeft released
27,3,3,82838.70320262927,MouseButtonLeft pressed
28,3,3,82838.79623511521,MouseButtonLeft released
29,3,3,82842.12757794256,MouseWheelUp120 pressed
30,3,3,82842.13844340442,MouseWheelUp120 pressed
31,3,3,82842.15344762793,MouseWheelUp120 pressed
32,3,3,82842.17841709992,MouseWheelUp120 pressed
33,3,3,82843.21543474848,MouseWheelUp120 pressed
34,3,3,82843.22549469834,MouseWheelUp120 pressed
35,3,3,82843.24345576591,MouseWheelUp120 pressed
36,3,3,82845.98567821708,MouseButtonLeft pressed
37,3,3,82846.12567140258,MouseButtonLeft released
38,3,3,82846.36468706322,MouseButtonLeft pressed
39,3,3,82846.51087634102,MouseButtonLeft released
40,3,3,82846.78362910425,MouseButtonLeft pressed
41,3,3,82846.89676318961,MouseButtonLeft released
42,3,3,82847.19467612765,MouseButtonLeft pressed
43,3,3,82847.33078815533,MouseButtonLeft released
44,3,3,82847.56371452527,MouseButtonLeft pressed
45,3,3,82847.67378446499,MouseButtonLeft released
46,3,3,82847.95372903535,MouseButtonLeft pressed
47,3,3,82848.1218386397,MouseButtonLeft released
48,3,3,82848.88877806487,MouseButtonLeft pressed
49,3,3,82849.0167852718,MouseButtonLeft released
50,3,3,82850.12892313943,MouseButtonLeft pressed
51,3,3,82850.28592947838,MouseButtonLeft released
52,3,3,82850.58386721679,MouseButtonLeft pressed
53,3,3,82850.70086075965,MouseButtonLeft released
54,3,3,82853.68407760096,MouseButtonLeft pressed
55,3,3,82853.78508490567,MouseButtonLeft released
56,3,3,82854.79116509335,MouseButtonLeft pressed
57,3,3,82854.8775812807,MouseButtonLeft released
58,3,3,82855.16912242383,MouseButtonLeft pressed
59,3,3,82855.24120529764,MouseButtonLeft released
60,3,3,82856.37823133604,MouseButtonLeft pressed
61,3,3,82856.47330645239,MouseButtonLeft released
62,3,3,82856.78418418358,MouseButtonLeft pressed
63,3,3,82856.89628335352,MouseButtonLeft released
64,3,3,82857.20122149622,MouseButtonLeft pressed
65,3,3,82857.83227709711,MouseButtonLeft released
66,3,3,82860.38742196138,MouseButtonLeft pressed
67,3,3,82860.54848646077,MouseButtonLeft released
68,3,3,82864.95866345965,MouseButtonLeft pressed
69,3,3,82865.47976762259,MouseButtonLeft released
70,3,3,82869.83384648575,MouseWheelUp120 pressed
71,3,3,82869.8508995398,MouseWheelUp120 pressed
72,3,3,82869.8679693941,MouseWheelUp120 pressed
73,3,3,82871.0149174803,MouseWheelDown120 pressed
74,3,3,82871.02908319133,MouseWheelDown120 pressed
75,3,3,82871.04722056151,MouseWheelDown120 pressed
76,3,3,82871.93197114173,MouseWheelDown120 pressed
77,3,3,82871.96695706292,MouseWheelDown120 pressed
78,3,3,82873.16711404179,MouseWheelDown120 pressed
79,3,3,82873.19915101904,MouseWheelDown120 pressed
80,3,3,82873.21312942728,MouseWheelDown120 pressed
81,3,3,82873.22613562105,MouseWheelDown120 pressed
82,3,3,82873.23614907022,MouseWheelDown120 pressed
83,3,3,82873.25412313797,MouseWheelDown120 pressed
84,3,3,82873.2840771842,MouseWheelDown120 pressed
85,3,3,82876.91928723831,MouseWheelUp120 pressed
86,3,3,82876.9313562181,MouseWheelUp120 pressed
87,3,3,82876.94933758597,MouseWheelUp120 pressed
88,3,3,82877.65549040561,MouseWheelDown120 pressed
89,3,3,82877.69735432927,MouseWheelDown120 pressed
90,3,3,82877.71565020182,MouseWheelDown120 pressed
91,3,3,82878.54838950722,MouseButtonLeft pressed
92,3,3,82878.66540085035,MouseButtonLeft released
93,3,3,82880.12656461746,MouseButtonLeft pressed
94,3,3,82880.19453072996,MouseButtonLeft released
95,3,3,82882.98374458117,MouseWheelUp120 pressed
96,3,3,82882.99474434504,MouseWheelUp120 pressed
97,3,3,82883.00868835275,MouseWheelUp120 pressed
98,3,3,82883.76869497466,MouseWheelDown120 pressed
99,3,3,82883.79774080735,MouseWheelDown120 pressed
100,3,3,82883.81469295989,MouseWheelDown120 pressed
101,3,3,82883.86965557869,MouseWheelDown120 pressed
102,3,3,82884.7058734359,MouseWheelUp120 pressed
103,3,3,82884.72173757222,MouseWheelUp120 pressed
104,3,3,82884.73470306538,MouseWheelUp120 pressed
105,3,3,82885.45377287743,MouseWheelDown120 pressed
106,3,3,82885.47693822253,MouseWheelDown120 pressed
107,3,3,82885.51383867225,MouseWheelDown120 pressed
108,3,3,82886.71891362438,MouseWheelUp120 pressed
109,3,3,82886.73684499151,MouseWheelUp120 pressed
110,3,3,82886.7489333716,MouseWheelUp120 pressed
111,3,3,82887.34795269524,MouseWheelUp120 pressed
112,3,3,82888.03199908555,MouseWheelDown120 pressed
113,3,3,82888.04892623771,MouseWheelDown120 pressed
114,3,3,82888.06086951564,MouseWheelDown120 pressed
115,3,3,82888.08092451439,MouseWheelDown120 pressed
116,3,3,82889.29201715617,MouseButtonLeft pressed
117,3,3,82889.41601830343,MouseButtonLeft released
118,3,3,82889.97410261727,MouseButtonLeft pressed
119,3,3,82890.0951275202,MouseButtonLeft released
120,3,3,82894.46836756881,MouseWheelUp120 pressed
121,3,3,82894.48537162211,MouseWheelUp120 pressed
122,3,3,82894.49429825509,MouseWheelUp120 pressed
123,3,3,82894.50927307818,MouseWheelUp120 pressed
124,3,3,82894.52431170222,MouseWheelUp120 pressed
125,3,3,82896.23540669258,MouseButtonLeft pressed
126,3,3,82896.32744716371,MouseButtonLeft released
127,3,3,82898.941464705,MouseButtonRight pressed
128,3,3,82899.02966831898,MouseButtonRight released
129,3,3,82899.59658456438,MouseButtonLeft pressed
130,3,3,82899.65463872923,MouseButtonLeft released
131,3,3,82900.09161083885,MouseButtonLeft pressed
132,3,3,82900.16063536711,MouseButtonLeft released
133,3,3,82909.19021958178,MouseButtonLeft pressed
134,3,3,82909.37811448087,MouseButtonLeft released
135,3,3,82909.65916956778,MouseButtonLeft pressed
136,3,3,82909.77025372261,MouseButtonLeft released
137,3,3,82911.65736743514,MouseButtonLeft pressed
138,3,3,82911.76426232758,MouseButtonLeft released
139,3,3,82912.18831764476,MouseButtonLeft pressed
140,3,3,82912.28025631439,MouseButtonLeft released
141,3,3,82912.64133649343,MouseButtonLeft pressed
142,3,3,82912.7823687944,MouseButtonLeft released
143,3,3,82913.14246155875,MouseButtonLeft pressed
144,3,3,82913.29331880609,MouseButtonLeft released
145,3,3,82913.72039426827,MouseButtonLeft pressed
146,3,3,82913.84148067211,MouseButtonLeft released
147,3,3,82914.02939097142,MouseButtonLeft pressed
148,3,3,82914.18139603586,MouseButtonLeft released
149,3,3,82914.92359089242,MouseButtonLeft pressed
150,3,3,82915.07050658105,MouseButtonLeft released
151,3,3,82915.17143088451,MouseButtonLeft pressed
152,3,3,82915.27645334906,MouseButtonLeft released
153,3,3,82915.42842741302,MouseButtonLeft pressed
154,3,3,82915.53157464962,MouseButtonLeft released
155,3,3,82922.16782751058,MouseButtonLeft pressed
156,3,3,82922.27979937864,MouseButtonLeft released
