,session,participant,time,channel_0
167,3,3,82858.17806197552,Q pressed
168,3,3,82858.2450901749,W pressed
169,3,3,82858.26908213261,Q released
170,3,3,82858.36109800455,D released
171,3,3,82858.53404768318,X pressed
172,3,3,82858.6370816194,X released
173,3,3,82858.95205371556,3 pressed
174,3,3,82859.03505485308,3 released
175,3,3,82859.18006611516,X pressed
176,3,3,82859.31113126934,X released
177,3,3,82859.90508002497,D pressed
178,3,3,82860.31108487841,1 pressed
179,3,3,82860.40606319452,1 released
180,3,3,82860.72107889132,A pressed
181,3,3,82860.72206200597,D released
182,3,3,82860.73111514095,W released
183,3,3,82860.93109282259,W pressed
184,3,3,82863.46512020435,W released
185,3,3,82864.14713847308,S pressed
186,3,3,82864.37612628724,S released
187,3,3,82864.57113919484,W pressed
188,3,3,82864.74916634918,A released
189,3,3,82864.8411491206,A pressed
190,3,3,82864.92113241316,W released
191,3,3,82864.96515676955,D pressed
192,3,3,82864.99617103196,A released
193,3,3,82865.14415583838,LSHIFT pressed
194,3,3,82865.1452174542,A pressed
195,3,3,82865.15714063199,D released
196,3,3,82865.49616098669,LSHIFT released
197,3,3,82865.52313788891,A released
198,3,3,82865.93616064699,SPACE pressed
199,3,3,82866.03016544858,SPACE released
200,3,3,82866.19420919442,SPACE pressed
201,3,3,82866.27719683177,SPACE released
202,3,3,82866.72918027072,SPACE pressed
203,3,3,82866.82017112739,SPACE released
204,3,3,82867.48121738342,D pressed
205,3,3,82867.5491916969,D released
206,3,3,82867.62917378942,D pressed
207,3,3,82867.73317434004,Q pressed
208,3,3,82867.83617197572,W pressed
209,3,3,82867.87619437244,Q released
210,3,3,82867.92421108836,D released
211,3,3,82868.00322436643,Q pressed
212,3,3,82868.10020191234,Q released
213,3,3,82868.56220700074,X pressed
214,3,3,82868.72621314603,X released
215,3,3,82869.86620454304,W released
216,3,3,82869.89121381592,A pressed
217,3,3,82870.03320223294,LSHIFT pressed
218,3,3,82870.39623364565,W pressed
219,3,3,82870.74023757468,LSHIFT released
220,3,3,82871.08223287374,LSHIFT pressed
221,3,3,82871.6492411277,LSHIFT released
222,3,3,82872.01623759954,LSHIFT pressed
223,3,3,82872.3502638798,A released
224,3,3,82872.49425832673,LSHIFT released
225,3,3,82872.75726114803,W released
226,3,3,82873.90628117965,W pressed
227,3,3,82874.04132559313,D pressed
228,3,3,82874.11327596591,W released
229,3,3,82874.2492676935,A pressed
230,3,3,82874.25324785284,D released
231,3,3,82874.4402703413,D pressed
232,3,3,82874.45336003648,A released
233,3,3,82874.60930296154,D released
234,3,3,82874.61328382089,A pressed
235,3,3,82874.75931839824,A released
236,3,3,82874.79130257512,D pressed
237,3,3,82874.9062934896,A pressed
238,3,3,82874.90727320421,D released
239,3,3,82875.03429809812,A released
240,3,3,82875.08231651406,D pressed
241,3,3,82875.1313001444,A pressed
242,3,3,82875.15829904695,D released
243,3,3,82875.28131728113,A released
244,3,3,82875.37133702329,D pressed
245,3,3,82875.44133246691,D released
246,3,3,82875.44932778612,A pressed
247,3,3,82875.53930572768,A released
248,3,3,82875.56430590042,W pressed
249,3,3,82875.59732769275,D pressed
250,3,3,82875.6593223171,D released
251,3,3,82876.9783241831,D pressed
252,3,3,82876.98831533207,W released
253,3,3,82877.14736780351,A pressed
254,3,3,82877.20934212753,D released
255,3,3,82877.51436437534,A released
256,3,3,82877.52336810959,D pressed
257,3,3,82878.13335230431,A pressed
258,3,3,82878.14935694293,D released
259,3,3,82878.52337761951,A released
260,3,3,82878.52936440877,D pressed
261,3,3,82878.63934494855,A pressed
262,3,3,82878.66035976187,D released
263,3,3,82879.00235956101,W pressed
264,3,3,82879.01936251452,A released
265,3,3,82879.17937110021,Q pressed
266,3,3,82879.25935309273,Q released
267,3,3,82879.3743505073,X pressed
268,3,3,82879.52934511824,X released
269,3,3,82879.96337128947,D pressed
270,3,3,82880.05336963134,D released
271,3,3,82880.71282456366,VOLUME_DOWN pressed
272,3,3,82880.71356367467,VOLUME_DOWN released
273,3,3,82880.73252975744,VOLUME_DOWN pressed
274,3,3,82880.73442368569,VOLUME_DOWN released
275,3,3,82880.7434791207,VOLUME_DOWN pressed
276,3,3,82880.74455533676,VOLUME_DOWN released
277,3,3,82880.7555180002,VOLUME_DOWN pressed
278,3,3,82880.75657471595,VOLUME_DOWN released
279,3,3,82880.76548564882,VOLUME_DOWN pressed
280,3,3,82880.76655476475,VOLUME_DOWN released
281,3,3,82880.77857614399,VOLUME_DOWN pressed
282,3,3,82880.78152088789,VOLUME_DOWN released
283,3,3,82880.79239435002,W released
284,3,3,82880.7945795826,VOLUME_DOWN pressed
285,3,3,82880.79550149635,VOLUME_DOWN released
286,3,3,82881.22040583157,W pressed
287,3,3,82881.25140589377,Q pressed
288,3,3,82881.37940010213,Q released
289,3,3,82881.47038015863,W released
290,3,3,82881.77137684642,D pressed
291,3,3,82881.96940989904,A pressed
292,3,3,82881.98541293765,D released
293,3,3,82882.13939473347,D pressed
294,3,3,82882.16038614645,A released
295,3,3,82882.24039213933,W pressed
296,3,3,82882.26838345667,A pressed
297,3,3,82882.37339502237,A released
298,3,3,82882.51642465491,D released
299,3,3,82882.92642466792,D pressed
300,3,3,82883.00647446144,W released
301,3,3,82883.31641108252,A pressed
302,3,3,82883.31739779723,D released
303,3,3,82883.38842345621,LSHIFT pressed
304,3,3,82883.6934110035,A released
305,3,3,82883.69351860511,D pressed
306,3,3,82883.69939939279,LSHIFT released
307,3,3,82883.8874241962,A pressed
308,3,3,82883.88839561069,D released
309,3,3,82884.00641247029,LSHIFT pressed
310,3,3,82884.21143182708,LSHIFT released
311,3,3,82884.23442606992,W pressed
312,3,3,82884.27745881153,A released
313,3,3,82884.37441195708,A pressed
314,3,3,82884.48144575293,A released
315,3,3,82884.72042241602,A pressed
316,3,3,82884.75242529316,W released
317,3,3,82884.89349409647,LSHIFT pressed
318,3,3,82885.06046328595,D pressed
319,3,3,82885.06743068981,A released
320,3,3,82885.12744078456,LSHIFT released
321,3,3,82885.40345079981,D released
322,3,3,82885.41144241896,A pressed
323,3,3,82885.48546382261,LSHIFT pressed
324,3,3,82885.51844671437,A released
325,3,3,82885.53143470801,D pressed
326,3,3,82885.60944247109,LSHIFT released
327,3,3,82885.89951829605,W pressed
328,3,3,82885.93452261796,D released
329,3,3,82886.16947222101,X pressed
330,3,3,82886.28946071,X released
331,3,3,82886.77646657116,W released
332,3,3,82886.79448763984,A pressed
333,3,3,82886.85945010842,LSHIFT pressed
334,3,3,82886.89155068703,A released
335,3,3,82886.93150258271,D pressed
336,3,3,82886.99345830645,LSHIFT released
337,3,3,82887.26947312178,D released
338,3,3,82887.30546475839,W pressed
339,3,3,82888.07448542431,A pressed
340,3,3,82888.92449169772,W released
341,3,3,82889.92450190765,A released
342,3,3,82889.94950798048,D pressed
343,3,3,82890.0045141006,LSHIFT pressed
344,3,3,82890.0054937152,D released
345,3,3,82890.00948467471,A pressed
346,3,3,82890.17352222047,A released
347,3,3,82890.3315136761,LSHIFT released
348,3,3,82891.03454955819,SPACE pressed
349,3,3,82891.11454535091,SPACE released
350,3,3,82891.37957990251,SPACE pressed
351,3,3,82891.44957114608,SPACE released
352,3,3,82891.74656957424,RETURN pressed
353,3,3,82891.79754653429,NUMPAD3 pressed
354,3,3,82891.84656606517,RETURN released
355,3,3,82891.87354856747,NUMPAD3 released
356,3,3,82892.01359775558,NUMPAD6 pressed
357,3,3,82892.09158561836,D pressed
358,3,3,82892.09754800725,NUMPAD6 released
359,3,3,82892.22554481566,NUMPAD9 pressed
360,3,3,82892.23355543509,NUMPAD8 pressed
361,3,3,82892.25955422274,NUMPAD7 pressed
362,3,3,82892.334557441,NUMPAD9 released
363,3,3,82892.34153304501,NUMPAD7 released
364,3,3,82892.34556570514,NUMPAD8 released
365,3,3,82892.39757458058,Q pressed
366,3,3,82892.46555429415,W pressed
367,3,3,82892.51657445484,Q released
368,3,3,82892.7365544347,Q pressed
369,3,3,82892.84355333002,Q released
370,3,3,82892.8725598625,D released
371,3,3,82892.95661641577,D pressed
372,3,3,82893.02756607361,D released
373,3,3,82893.0965741025,W released
374,3,3,82893.09668630418,D pressed
375,3,3,82893.18755905908,D released
376,3,3,82893.19052770332,A pressed
377,3,3,82893.56557739523,W pressed
378,3,3,82893.70956954213,A released
379,3,3,82893.8055653734,D pressed
380,3,3,82894.00455784034,D released
381,3,3,82894.11158373606,Q pressed
382,3,3,82894.20358580779,Q released
383,3,3,82894.51557405948,D pressed
384,3,3,82894.53156739792,Q pressed
385,3,3,82894.5585748006,W released
386,3,3,82894.61157179077,Q released
387,3,3,82894.73957079921,A pressed
388,3,3,82894.77958249577,D released
389,3,3,82895.00160470606,D pressed
390,3,3,82895.00959182516,A released
391,3,3,82895.15657751668,A pressed
392,3,3,82895.16557325081,D released
393,3,3,82895.4495950855,W pressed
394,3,3,82895.97161786875,W released
395,3,3,82896.22562145589,A released
396,3,3,82896.37161933268,G pressed
397,3,3,82896.43861383155,G released
398,3,3,82896.53960943737,G pressed
399,3,3,82896.61963083046,G released
