,session,participant,time,channel_0
348,3,4,83171.25392652595,MouseButtonRight released
349,3,4,83173.93899960806,MouseButtonLeft pressed
350,3,4,83174.00012738835,MouseButtonLeft released
351,3,4,83174.12203334503,MouseButtonLeft pressed
352,3,4,83174.19302603511,MouseButtonLeft released
353,3,4,83176.67617807005,MouseWheelDown120 pressed
354,3,4,83176.69119183715,MouseWheelDown120 pressed
355,3,4,83176.70215775918,MouseWheelDown120 pressed
356,3,4,83176.71413479248,MouseWheelDown120 pressed
357,3,4,83176.72615782628,MouseWheelDown120 pressed
358,3,4,83178.97838329124,MouseWheelUp120 pressed
359,3,4,83178.99524017883,MouseWheelUp120 pressed
360,3,4,83179.02425570175,MouseWheelUp120 pressed
361,3,4,83182.27342956173,MouseButtonLeft pressed
362,3,4,83182.36449997524,MouseButtonLeft released
363,3,4,83182.56550881227,MouseButtonLeft pressed
364,3,4,83182.6465258139,MouseButtonLeft released
365,3,4,83182.73748942625,MouseButtonLeft pressed
366,3,4,83182.79862690663,MouseButtonLeft released
367,3,4,83183.47947958382,MouseButtonLeft pressed
368,3,4,83184.09062288524,MouseButtonLeft released
369,3,4,83197.07121204588,MouseButtonLeft pressed
370,3,4,83197.80326889292,MouseButtonLeft released
371,3,4,83198.91130762426,MouseWheelDown120 pressed
372,3,4,83198.93630630248,MouseWheelDown120 pressed
373,3,4,83198.95327059127,MouseWheelDown120 pressed
374,3,4,83198.97027898056,MouseWheelDown120 pressed
375,3,4,83198.99531855922,MouseWheelDown120 pressed
376,3,4,83199.4713074565,MouseWheelDown120 pressed
377,3,4,83199.53436305822,MouseWheelDown120 pressed
378,3,4,83199.57433890313,MouseWheelDown120 pressed
379,3,4,83199.61929210341,MouseWheelDown120 pressed
380,3,4,83199.66131297106,MouseWheelDown120 pressed
381,3,4,83199.68533083834,MouseWheelDown120 pressed
382,3,4,83199.70661127518,MouseWheelDown120 pressed
383,3,4,83200.10943125816,MouseWheelUp120 pressed
384,3,4,83200.12332221275,MouseWheelUp120 pressed
385,3,4,83200.13634265764,MouseWheelUp120 pressed
386,3,4,83200.14733217994,MouseWheelUp120 pressed
387,3,4,83200.15833370239,MouseWheelUp120 pressed
388,3,4,83200.19633142526,MouseWheelUp120 pressed
389,3,4,83206.18764760246,MouseWheelDown120 pressed
390,3,4,83206.20465539175,MouseWheelDown120 pressed
391,3,4,83206.21964215854,MouseWheelDown120 pressed
392,3,4,83206.23465122558,MouseWheelDown120 pressed
393,3,4,83206.25263922576,MouseWheelDown120 pressed
394,3,4,83211.844010652,MouseButtonLeft pressed
395,3,4,83212.39703670662,MouseButtonLeft released
396,3,4,83215.12712038965,MouseButtonLeft pressed
397,3,4,83215.19917439153,MouseButtonLeft released
398,3,4,83215.36019598354,MouseButtonLeft pressed
399,3,4,83215.44021547407,MouseButtonLeft released
400,3,4,83219.3203149556,MouseWheelDown120 pressed
401,3,4,83219.33436971201,MouseWheelDown120 pressed
402,3,4,83219.34532933398,MouseWheelDown120 pressed
403,3,4,83219.35435473443,MouseWheelDown120 pressed
404,3,4,83219.3633641347,MouseWheelDown120 pressed
405,3,4,83219.3743625571,MouseWheelDown120 pressed
406,3,4,83221.65144059865,MouseButtonLeft pressed
407,3,4,83222.36251471216,MouseButtonLeft released
408,3,4,83223.41848336402,MouseWheelDown120 pressed
409,3,4,83223.43859528785,MouseWheelDown120 pressed
410,3,4,83223.45664708874,MouseWheelDown120 pressed
411,3,4,83223.47654261015,MouseWheelDown120 pressed
412,3,4,83223.50958037784,MouseWheelDown120 pressed
413,3,4,83223.56474979181,MouseWheelDown120 pressed
414,3,4,83228.74282461849,MouseButtonLeft pressed
415,3,4,83229.74488297036,MouseButtonLeft released
416,3,4,83230.54994992993,MouseWheelDown120 pressed
417,3,4,83230.56792432997,MouseWheelDown120 pressed
418,3,4,83230.58192948584,MouseWheelDown120 pressed
419,3,4,83230.59789476352,MouseWheelDown120 pressed
420,3,4,83230.61892539756,MouseWheelDown120 pressed
421,3,4,83230.95488813648,MouseButtonLeft pressed
422,3,4,83231.66606345112,MouseButtonLeft released
423,3,4,83231.73496561794,MouseButtonRight pressed
424,3,4,83232.15605510423,MouseButtonRight released
425,3,4,83233.19701648908,MouseButtonLeft pressed
426,3,4,83233.26805157962,MouseButtonLeft released
427,3,4,83233.38914052722,MouseButtonLeft pressed
428,3,4,83233.47007772796,MouseButtonLeft released
429,3,4,83236.09774977126,MouseButtonRight pressed
430,3,4,83236.62822887495,MouseButtonRight released
431,3,4,83238.03536033488,MouseWheelDown120 pressed
432,3,4,83238.05931070143,MouseWheelDown120 pressed
433,3,4,83238.08131124626,MouseWheelDown120 pressed
434,3,4,83238.10427390182,MouseWheelDown120 pressed
435,3,4,83238.12526753546,MouseWheelDown120 pressed
436,3,4,83239.70931466427,MouseWheelUp120 pressed
437,3,4,83239.74640437705,MouseWheelUp120 pressed
438,3,4,83239.77542970006,MouseWheelUp120 pressed
439,3,4,83239.84541907898,MouseWheelUp120 pressed
440,3,4,83249.53385870138,MouseWheelDown120 pressed
441,3,4,83249.55690155782,MouseWheelDown120 pressed
442,3,4,83249.57495335874,MouseWheelDown120 pressed
443,3,4,83249.5909634369,MouseWheelDown120 pressed
444,3,4,83249.6118733696,MouseWheelDown120 pressed
445,3,4,83249.6448231363,MouseWheelDown120 pressed
446,3,4,83255.83219209539,MouseButtonLeft pressed
447,3,4,83256.49327625257,MouseButtonLeft released
448,3,4,83257.31233236783,MouseWheelDown120 pressed
449,3,4,83257.33427791206,MouseWheelDown120 pressed
450,3,4,83257.35231301277,MouseWheelDown120 pressed
451,3,4,83257.36728967945,MouseWheelDown120 pressed
452,3,4,83257.38527687962,MouseWheelDown120 pressed
453,3,4,83257.41627342459,MouseWheelDown120 pressed
454,3,4,83257.81531136547,MouseWheelDown120 pressed
455,3,4,83257.87731835555,MouseWheelDown120 pressed
456,3,4,83257.91842111298,MouseWheelDown120 pressed
457,3,4,83257.94831974572,MouseWheelDown120 pressed
458,3,4,83257.9793911915,MouseWheelDown120 pressed
459,3,4,83257.99931461323,MouseWheelDown120 pressed
460,3,4,83258.6343565806,MouseButtonLeft pressed
461,3,4,83259.58537196444,MouseButtonLeft released
462,3,4,83261.95671545505,MouseButtonLeft pressed
463,3,4,83262.03753435449,MouseButtonLeft released
464,3,4,83262.13852057836,MouseButtonLeft pressed
465,3,4,83262.21958078047,MouseButtonLeft released
466,3,4,83264.0527529818,MouseWheelDown120 pressed
467,3,4,83264.09563385902,MouseWheelDown120 pressed
468,3,4,83264.11560038122,MouseWheelDown120 pressed
469,3,4,83264.13063244852,MouseWheelDown120 pressed
470,3,4,83264.1456014151,MouseWheelDown120 pressed
471,3,4,83264.1796371939,MouseWheelDown120 pressed
472,3,4,83271.58004465284,MouseButtonLeft pressed
473,3,4,83271.67106276579,MouseButtonLeft released
474,3,4,83271.8120833352,MouseButtonLeft pressed
475,3,4,83271.9140074695,MouseButtonLeft released
476,3,4,83272.02403039395,MouseButtonLeft pressed
477,3,4,83272.10506049573,MouseButtonLeft released
478,3,4,83272.18605559712,MouseButtonLeft pressed
479,3,4,83272.25706028733,MouseButtonLeft released
480,3,4,83272.33805928877,MouseButtonLeft pressed
481,3,4,83272.40908127918,MouseButtonLeft released
482,3,4,83272.51013370378,MouseButtonLeft pressed
483,3,4,83272.62104753814,MouseButtonLeft released
484,3,4,83272.90210956607,MouseButtonLeft pressed
485,3,4,83273.22329244051,MouseButtonLeft released
486,3,4,83286.16520097069,MouseButtonLeft pressed
487,3,4,83287.46584744555,MouseButtonLeft released
488,3,4,83294.94417877172,MouseWheelDown120 pressed
489,3,4,83294.96225827292,MouseWheelDown120 pressed
490,3,4,83294.97926246216,MouseWheelDown120 pressed
491,3,4,83294.99624985122,MouseWheelDown120 pressed
492,3,4,83295.01819509544,MouseWheelDown120 pressed
493,3,4,83295.04323607413,MouseWheelDown120 pressed
494,3,4,83295.55230403953,MouseWheelDown120 pressed
495,3,4,83295.60629394038,MouseWheelDown120 pressed
496,3,4,83295.6632365741,MouseWheelDown120 pressed
497,3,4,83295.7042199302,MouseWheelDown120 pressed
498,3,4,83297.31832559354,MouseButtonLeft pressed
499,3,4,83297.40934950655,MouseButtonLeft released
500,3,4,83297.5602938864,MouseButtonLeft pressed
501,3,4,83297.62132156557,MouseButtonLeft released
502,3,4,83301.79255788715,MouseButtonLeft pressed
503,3,4,83302.32363949755,MouseButtonLeft released
504,3,4,83311.33507138556,MouseButtonLeft pressed
505,3,4,83311.92711927445,MouseButtonLeft released
506,3,4,83313.37827422432,MouseButtonLeft pressed
507,3,4,83313.81923153171,MouseButtonLeft released
508,3,4,83324.12070807659,MouseButtonLeft pressed
509,3,4,83324.20171437811,MouseButtonLeft released
510,3,4,83324.34272404741,MouseButtonLeft pressed
511,3,4,83324.41385453902,MouseButtonLeft released
512,3,4,83324.52472017283,MouseButtonLeft pressed
513,3,4,83324.60573287442,MouseButtonLeft released
514,3,4,83324.70782201058,MouseButtonLeft pressed
515,3,4,83324.7887839116,MouseButtonLeft released
516,3,4,83324.87980492457,MouseButtonLeft pressed
517,3,4,83324.94076100294,MouseButtonLeft released
518,3,4,83325.05176193827,MouseButtonLeft pressed
