,session,participant,time,channel_0
240,3,4,82850.33236423244,W released
241,3,4,82850.3823856905,D released
242,3,4,82850.56845016626,LCONTROL pressed
243,3,4,82850.8944780035,A pressed
244,3,4,82851.10240422317,LCONTROL released
245,3,4,82851.2424547856,W pressed
246,3,4,82851.41942905996,A released
247,3,4,82851.52848807664,3 pressed
248,3,4,82851.66244747113,3 released
249,3,4,82852.08245945687,SPACE pressed
250,3,4,82852.10848484721,1 pressed
251,3,4,82852.1184873588,D pressed
252,3,4,82852.15850490525,1 released
253,3,4,82852.18950725111,W released
254,3,4,82852.1934941956,SPACE released
255,3,4,82852.62653362667,D released
256,3,4,82852.73851687598,A pressed
257,3,4,82853.52055490056,W pressed
258,3,4,82853.53555656792,A released
259,3,4,82853.57557901442,D pressed
260,3,4,82853.96559176549,D released
261,3,4,82854.14956671796,D pressed
262,3,4,82854.2775807461,W released
263,3,4,82854.58461177141,W pressed
264,3,4,82854.76459327932,W released
265,3,4,82854.8815927846,A pressed
266,3,4,82854.89365551916,D released
267,3,4,82855.07364312714,A released
268,3,4,82855.073810229,D pressed
269,3,4,82856.26369710363,S pressed
270,3,4,82856.47170622423,D released
271,3,4,82856.51973756008,A pressed
272,3,4,82856.70173259045,A released
273,3,4,82856.95772684639,D pressed
274,3,4,82857.00577668243,S released
275,3,4,82857.11974085384,D released
276,3,4,82857.18171684525,S pressed
277,3,4,82857.287821729,D pressed
278,3,4,82857.53174745027,D released
279,3,4,82857.60576727605,A pressed
280,3,4,82858.2357784046,S released
281,3,4,82858.9778325831,LSHIFT pressed
282,3,4,82859.11384100045,A released
283,3,4,82859.13583014577,D pressed
284,3,4,82859.30784416478,A pressed
285,3,4,82859.31183850934,D released
286,3,4,82859.53186056396,A released
287,3,4,82859.53985285312,D pressed
288,3,4,82859.72185398356,D released
289,3,4,82859.74586345142,A pressed
290,3,4,82859.92788398208,A released
291,3,4,82859.95788831681,D pressed
292,3,4,82860.01989360857,LSHIFT released
293,3,4,82860.13390918054,W pressed
294,3,4,82860.17390162671,D released
295,3,4,82860.33993177897,3 pressed
296,3,4,82860.50389810822,3 released
297,3,4,82860.64592869274,1 pressed
298,3,4,82860.77591864293,1 released
299,3,4,82861.11895176988,A pressed
300,3,4,82861.19199238475,W released
301,3,4,82861.19395400662,SPACE pressed
302,3,4,82861.33999513589,SPACE released
303,3,4,82861.38198630436,D pressed
304,3,4,82861.40607097305,A released
305,3,4,82862.8500068819,W pressed
306,3,4,82863.51505190128,LSHIFT pressed
307,3,4,82864.37110805162,W released
308,3,4,82864.6601189759,A pressed
309,3,4,82864.66311270928,D released
310,3,4,82864.8071143158,A released
311,3,4,82864.82112737214,D pressed
312,3,4,82864.87013811892,LSHIFT released
313,3,4,82864.97714271268,W pressed
314,3,4,82865.00715404749,D released
315,3,4,82865.07318418413,A pressed
316,3,4,82865.64117122072,W released
317,3,4,82866.06919409583,W pressed
318,3,4,82866.1472101662,A released
319,3,4,82866.23422343693,D pressed
320,3,4,82866.3012412846,D released
321,3,4,82866.49721507092,D pressed
322,3,4,82867.27525245087,W released
323,3,4,82867.85527382171,LSHIFT pressed
324,3,4,82869.00335262992,A pressed
325,3,4,82869.02333145282,D released
326,3,4,82869.20333216093,A released
327,3,4,82869.21136255053,D pressed
328,3,4,82869.42535303785,A pressed
329,3,4,82869.43737287195,D released
330,3,4,82869.5693938448,A released
331,3,4,82869.5874022457,D pressed
332,3,4,82869.76742155403,D released
333,3,4,82869.78339473224,A pressed
334,3,4,82869.81939003381,S pressed
335,3,4,82870.08339687913,D pressed
336,3,4,82870.08738022356,A released
337,3,4,82870.24539658643,D released
338,3,4,82870.32340695673,A pressed
339,3,4,82870.41142693869,S released
340,3,4,82870.45539802924,A released
341,3,4,82870.5534645233,LSHIFT released
342,3,4,82870.61145167021,LCONTROL pressed
343,3,4,82870.77146675538,D pressed
344,3,4,82870.82746198006,D released
345,3,4,82871.17245962893,A pressed
346,3,4,82871.22545212014,LCONTROL released
347,3,4,82871.23246919841,W pressed
348,3,4,82871.27945732263,A released
349,3,4,82871.3495064041,D pressed
350,3,4,82871.49947487719,W released
351,3,4,82872.6475095849,A pressed
352,3,4,82872.74753200078,A released
353,3,4,82872.92053533084,A pressed
354,3,4,82872.93552809811,D released
355,3,4,82873.05755435945,D pressed
356,3,4,82873.08857110547,A released
357,3,4,82873.30062117116,A pressed
358,3,4,82873.31859077163,D released
359,3,4,82873.40858867567,D pressed
360,3,4,82873.42257193166,A released
361,3,4,82873.74265230255,LSHIFT pressed
362,3,4,82874.01261961437,W pressed
363,3,4,82876.48073004912,D released
364,3,4,82876.94879007089,D pressed
365,3,4,82876.99472988342,LSHIFT released
366,3,4,82877.04276181926,W released
367,3,4,82877.15680209153,LCONTROL pressed
368,3,4,82877.27977986349,LCONTROL released
369,3,4,82877.35280237814,LSHIFT pressed
370,3,4,82877.46984018384,D released
371,3,4,82877.52281227481,A pressed
372,3,4,82877.60678821166,LSHIFT released
373,3,4,82877.63676904613,A released
374,3,4,82877.6867827041,LCONTROL pressed
375,3,4,82878.09686077901,A pressed
376,3,4,82878.13685922525,LCONTROL released
377,3,4,82878.21884893994,A released
378,3,4,82878.40683603717,LCONTROL pressed
379,3,4,82878.60487814657,A pressed
380,3,4,82878.85487583559,LCONTROL released
381,3,4,82878.96890980778,R pressed
382,3,4,82878.99690032005,W pressed
383,3,4,82879.07089264553,R released
384,3,4,82879.0928876909,A released
385,3,4,82879.21493105244,D pressed
386,3,4,82879.57094242418,D released
387,3,4,82879.90291252772,D pressed
388,3,4,82879.96691604174,W released
389,3,4,82880.06892557979,A pressed
390,3,4,82880.07691696894,D released
391,3,4,82880.26492406639,D pressed
392,3,4,82880.28691641174,A released
393,3,4,82880.40691625049,A pressed
394,3,4,82880.42290612886,D released
395,3,4,82880.4929678105,W pressed
396,3,4,82880.57700624804,D pressed
397,3,4,82880.67492244042,D released
398,3,4,82880.73894685469,W released
399,3,4,82880.87897401686,LSHIFT pressed
400,3,4,82880.91095537365,LSHIFT released
401,3,4,82880.91105457475,LCONTROL pressed
402,3,4,82881.01097098945,LCONTROL released
403,3,4,82881.04702559167,D pressed
404,3,4,82881.12496996124,LSHIFT pressed
405,3,4,82881.18897777532,W pressed
406,3,4,82881.25497251158,A released
407,3,4,82881.42695503024,D released
408,3,4,82881.47303054428,A pressed
409,3,4,82882.3490741176,W released
410,3,4,82882.45901954419,W pressed
411,3,4,82882.50615937008,A released
412,3,4,82883.20611957899,A pressed
413,3,4,82883.36915339783,A released
414,3,4,82883.94910046784,W released
415,3,4,82883.96109490165,A pressed
416,3,4,82883.98610218064,LSHIFT released
417,3,4,82884.21116479149,LSHIFT pressed
418,3,4,82884.38612524339,A released
419,3,4,82884.42011852261,D pressed
420,3,4,82884.5251344942,D released
421,3,4,82884.59213634167,A pressed
422,3,4,82885.33418062008,W pressed
423,3,4,82885.84419830995,W released
424,3,4,82886.17231197045,W pressed
425,3,4,82886.3942188461,A released
426,3,4,82886.40024111328,D pressed
427,3,4,82886.51422728493,W released
428,3,4,82886.61422120049,LSHIFT released
429,3,4,82886.70427820517,LCONTROL pressed
430,3,4,82886.73829468468,D released
431,3,4,82887.26226043014,D pressed
432,3,4,82887.40628653693,D released
433,3,4,82887.46028113931,LCONTROL released
434,3,4,82887.67235370523,D pressed
435,3,4,82887.744309408,W pressed
436,3,4,82887.82433230075,D released
437,3,4,82887.8463264461,D pressed
438,3,4,82887.92833326099,W released
439,3,4,82888.06435147845,S pressed
440,3,4,82888.20637526289,S released
441,3,4,82888.32433977893,W pressed
442,3,4,82888.3983765049,D released
443,3,4,82888.8303690243,SPACE pressed
444,3,4,82888.83636799123,D pressed
445,3,4,82888.94238237395,SPACE released
446,3,4,82888.9523725854,W released
447,3,4,82889.38438630503,W pressed
448,3,4,82889.82043976974,D released
449,3,4,82890.20845379849,3 pressed
450,3,4,82890.35452242807,3 released
451,3,4,82890.78845436912,SPACE pressed
452,3,4,82890.81648698184,1 pressed
453,3,4,82890.91056613141,1 released
454,3,4,82890.92848843135,SPACE released
455,3,4,82890.93048405362,W released
456,3,4,82891.35651770655,W pressed
457,3,4,82891.3685074403,A pressed
458,3,4,82891.4405033435,A released
459,3,4,82891.66856028777,W released
460,3,4,82891.74149590144,A pressed
461,3,4,82891.91153419843,A released
462,3,4,82891.93054551052,D pressed
463,3,4,82892.02061311534,LCONTROL pressed
464,3,4,82892.75758163711,D released
465,3,4,82892.76960137121,LCONTROL released
466,3,4,82892.76986857419,A pressed
467,3,4,82892.83659331859,W pressed
468,3,4,82892.89355955411,A released
469,3,4,82893.01159597095,D pressed
470,3,4,82893.06961011817,W released
471,3,4,82893.39959639957,W pressed
472,3,4,82893.43359747888,W released
473,3,4,82893.50160953763,A pressed
474,3,4,82893.50362536013,D released
475,3,4,82893.62759194314,D pressed
476,3,4,82893.63358621,A released
477,3,4,82893.79760513983,D released
478,3,4,82893.84965122047,LSHIFT pressed
479,3,4,82893.86361597627,A pressed
480,3,4,82893.89561133321,A released
481,3,4,82893.93962872427,D pressed
482,3,4,82894.04362478448,D released
483,3,4,82894.10365035414,A pressed
484,3,4,82894.20962953646,D pressed
485,3,4,82894.2176102255,A released
486,3,4,82894.33164669771,D released
487,3,4,82894.72966043804,S pressed
488,3,4,82894.73363248236,LSHIFT released
489,3,4,82894.91371469139,D pressed
490,3,4,82895.0617037424,S released
491,3,4,82895.2996984975,S pressed
492,3,4,82895.31172533167,LSHIFT pressed
493,3,4,82895.49171933973,D released
494,3,4,82895.49770730652,A pressed
495,3,4,82895.63170540144,A released
496,3,4,82895.6777026146,LSHIFT released
497,3,4,82895.70987747355,LSHIFT pressed
498,3,4,82895.78569261935,D pressed
499,3,4,82895.82171632124,S released
500,3,4,82895.88572213531,D released
501,3,4,82896.14372181361,LSHIFT released
502,3,4,82896.21372619459,G pressed
503,3,4,82896.28376057591,G released
504,3,4,82896.37774022437,G pressed
505,3,4,82896.42974370453,G released
506,3,4,82900.67201403218,B pressed
507,3,4,82900.76698009165,B released
508,3,4,82902.08605110749,W pressed
509,3,4,82902.29502533886,3 pressed
510,3,4,82902.45904856872,3 released
511,3,4,82902.8270747745,F pressed
512,3,4,82902.93309315726,F released
513,3,4,82903.06908447441,TAB pressed
514,3,4,82904.19121339312,D pressed
515,3,4,82910.1855125668,TAB released
516,3,4,82910.64554769904,D released
517,3,4,82910.73548890243,TAB pressed
518,3,4,82911.0695068288,F pressed
519,3,4,82911.23753640338,F released
520,3,4,82913.66462558051,TAB released
521,3,4,82913.68664242612,W released
522,3,4,82926.4782853324,W pressed
523,3,4,82926.58430611518,1 pressed
524,3,4,82926.70431045398,1 released
525,3,4,82927.44641593305,W released
526,3,4,82929.6384708881,W pressed
527,3,4,82929.71644455798,3 pressed
528,3,4,82929.86848515418,3 released
529,3,4,82930.142485711,F pressed
530,3,4,82930.26048552743,F released
531,3,4,82930.47457251581,D pressed
532,3,4,82930.74650834959,TAB pressed
533,3,4,82932.76363495308,TAB released
534,3,4,82932.77660649779,D released
535,3,4,82932.97661292911,F pressed
536,3,4,82933.11963122465,F released
537,3,4,82934.17176516248,R pressed
538,3,4,82934.29769106733,R released
539,3,4,82934.42368337292,F pressed
540,3,4,82934.5276934333,F released
541,3,4,82934.65577196216,R pressed
542,3,4,82934.76571488871,R released
543,3,4,82934.91173031769,F pressed
544,3,4,82935.00971911087,F released
545,3,4,82935.17573496298,R pressed
546,3,4,82935.29774212412,R released
547,3,4,82936.45979778825,D pressed
548,3,4,82937.82787735084,1 pressed
549,3,4,82937.86185652991,1 released
550,3,4,82938.18598334595,2 pressed
551,3,4,82938.34391800789,2 released
552,3,4,82938.5159038266,Q pressed
553,3,4,82938.60792515322,Q released
554,3,4,82938.70191480179,Q pressed
555,3,4,82938.78792816136,Q released
556,3,4,82939.079930219,TAB pressed
557,3,4,82939.34995273143,TAB released
558,3,4,82939.47994738168,Q pressed
559,3,4,82939.57395883049,Q released
560,3,4,82940.96705687219,W released
561,3,4,82942.16513653821,D released
562,3,4,82942.20309756171,TAB pressed
563,3,4,82947.35941788672,TAB released
564,3,4,82949.34349032145,3 pressed
565,3,4,82949.36950011161,W pressed
566,3,4,82949.51746816238,3 released
567,3,4,82950.22048810542,W released
568,3,4,82950.34453278928,F pressed
569,3,4,82950.45955597251,F released
570,3,4,82950.50053832971,W pressed
571,3,4,82950.67262224952,E pressed
572,3,4,82950.68451948225,R pressed
573,3,4,82950.70453270551,R released
574,3,4,82950.7095155611,E released
575,3,4,82951.0245413756,W released
576,3,4,82951.25056569718,F pressed
577,3,4,82951.32657604516,F released
578,3,4,82951.45257115079,R pressed
579,3,4,82951.54656459941,R released
580,3,4,82951.66459111613,F pressed
581,3,4,82951.72658490775,F released
582,3,4,82951.84458942423,R pressed
583,3,4,82951.9326008061,R released
584,3,4,82953.00664608838,TAB pressed
585,3,4,82953.21465960903,W pressed
586,3,4,82953.28480999163,D pressed
587,3,4,82955.8387831843,TAB released
588,3,4,82956.20682159023,W released
589,3,4,82959.28694195268,W pressed
590,3,4,82959.52498680836,W released
591,3,4,82960.0760114557,W pressed
592,3,4,82960.08598946703,1 pressed
593,3,4,82960.17602457147,1 released
594,3,4,82960.50005348641,D released
595,3,4,82960.64803103729,3 pressed
596,3,4,82960.81003724466,3 released
597,3,4,82961.2980829894,D pressed
598,3,4,82961.33209156881,SPACE pressed
599,3,4,82961.34810154742,W released
600,3,4,82961.52209938857,SPACE released
601,3,4,82961.54810357868,D released
602,3,4,82961.64609927195,A pressed
603,3,4,82962.00424996755,D pressed
604,3,4,82962.01612099998,A released
605,3,4,82962.14017988401,1 pressed
606,3,4,82962.25014051076,1 released
607,3,4,82962.56617833654,W pressed
608,3,4,82962.87216845022,D released
609,3,4,82963.01019409008,A pressed
610,3,4,82963.12821550675,W released
611,3,4,82963.16222458615,LSHIFT pressed
612,3,4,82963.81223983786,D pressed
613,3,4,82963.83226386126,A released
614,3,4,82964.02427310335,W pressed
615,3,4,82964.22621605627,D released
616,3,4,82964.25222854648,A pressed
617,3,4,82964.5162191916,A released
618,3,4,82964.52424328112,D pressed
619,3,4,82964.62624401908,W released
620,3,4,82964.73825376868,LSHIFT released
621,3,4,82964.87825873059,LSHIFT pressed
622,3,4,82965.1083200972,W pressed
623,3,4,82965.87031969824,D released
624,3,4,82965.8743146428,LSHIFT released
625,3,4,82965.87832348753,W released
626,3,4,82965.94632524617,A pressed
627,3,4,82966.21433353613,A released
628,3,4,82970.69759165231,B pressed
629,3,4,82970.81357354621,B released
630,3,4,82971.91562034088,W pressed
631,3,4,82972.35764647223,D pressed
632,3,4,82972.72167893345,W released
633,3,4,82973.01368199108,A pressed
634,3,4,82973.03970218138,D released
635,3,4,82973.16172984274,A released
636,3,4,82973.17368147608,D pressed
637,3,4,82974.50377831492,S pressed
638,3,4,82974.61975770882,D released
639,3,4,82974.86178550893,A pressed
640,3,4,82974.93979477922,S released
641,3,4,82975.32378266306,A released
642,3,4,82975.33588369806,D pressed
643,3,4,82975.52583221717,W pressed
644,3,4,82975.55581465166,D released
645,3,4,82976.42289022493,D pressed
646,3,4,82976.75585123952,LCONTROL pressed
647,3,4,82977.33789893296,W released
648,3,4,82977.85194226775,D released
649,3,4,82977.89392863616,LCONTROL released
650,3,4,82977.89409273799,A pressed
651,3,4,82977.96994538422,W pressed
652,3,4,82978.033927398,A released
653,3,4,82978.07006470117,W released
654,3,4,82978.22396661813,LCONTROL pressed
655,3,4,82978.77302614355,A pressed
656,3,4,82979.38600298205,A released
657,3,4,82979.4039974828,D pressed
658,3,4,82979.82404236891,LCONTROL released
659,3,4,82979.83406798076,W pressed
660,3,4,82979.8870378717,D released
661,3,4,82979.9710629091,R pressed
662,3,4,82980.08703580292,R released
663,3,4,82980.96409508758,D pressed
664,3,4,82981.17409933043,W released
665,3,4,82981.58712333822,W pressed
666,3,4,82981.74114785655,D released
667,3,4,82982.01714543563,D pressed
668,3,4,82982.78418689291,W released
669,3,4,82983.00422274767,W pressed
670,3,4,82983.97925172531,W released
671,3,4,82984.11524944252,W pressed
672,3,4,82984.36933367714,W released
673,3,4,82984.67529669052,LSHIFT pressed
674,3,4,82985.21928035932,S pressed
675,3,4,82985.67734246956,S released
676,3,4,82986.21336514954,A pressed
677,3,4,82986.25139017375,D released
678,3,4,82986.771391275,A released
679,3,4,82986.79538044262,D pressed
680,3,4,82986.8814014023,D released
681,3,4,82986.9734142288,LSHIFT released
682,3,4,82987.59943841287,LCONTROL pressed
683,3,4,82988.021456821,D pressed
684,3,4,82988.13950293793,LCONTROL released
685,3,4,82988.17543903885,D released
686,3,4,82989.7445238439,SPACE pressed
687,3,4,82989.88852675042,SPACE released
688,3,4,82990.53056771317,B pressed
689,3,4,82990.6186114954,B released
690,3,4,82991.27062966945,ESCAPE pressed
691,3,4,82991.3566304289,ESCAPE released
692,3,4,82991.75062512439,ESCAPE pressed
693,3,4,82991.83063941704,ESCAPE released
694,3,4,82992.25466694759,W pressed
695,3,4,82992.3727197646,A pressed
696,3,4,82992.58067018454,A released
697,3,4,82993.15872273341,A pressed
698,3,4,82993.20273162439,LCONTROL pressed
699,3,4,82993.82275954155,3 pressed
700,3,4,82993.832750553,A released
701,3,4,82993.84276886478,LCONTROL released
702,3,4,82993.95875505875,3 released
703,3,4,82994.05077518534,A pressed
704,3,4,82994.38478741165,A released
705,3,4,82994.67281102491,SPACE pressed
706,3,4,82994.7408175836,W released
707,3,4,82994.74096458525,1 pressed
708,3,4,82994.79683520854,SPACE released
709,3,4,82994.8348283324,1 released
710,3,4,82995.03480246336,D pressed
711,3,4,82995.4108476586,A pressed
712,3,4,82995.43083808162,D released
713,3,4,82995.7268683842,D pressed
714,3,4,82995.7308489286,A released
715,3,4,82995.83088674463,LCONTROL pressed
716,3,4,82995.95683514976,D released
717,3,4,82995.97485325077,A pressed
718,3,4,82996.11091846874,A released
719,3,4,82996.14685556966,D pressed
720,3,4,82996.38489852531,LCONTROL released
721,3,4,82996.56491703364,W pressed
722,3,4,82996.8769542148,W released
723,3,4,82997.08692835731,W pressed
724,3,4,82997.1469127265,D released
725,3,4,82997.27894239945,3 pressed
726,3,4,82997.42193519471,1 pressed
727,3,4,82997.45192862934,3 released
728,3,4,82997.53895620022,1 released
729,3,4,82997.83595961366,A pressed
730,3,4,82998.02193538845,A released
731,3,4,82998.53998766794,A pressed
732,3,4,82998.59198544803,LSHIFT pressed
733,3,4,82998.85599619341,A released
734,3,4,82999.23603043314,LSHIFT released
735,3,4,82999.79603378066,A pressed
736,3,4,83000.02006968005,SPACE pressed
737,3,4,83000.12608836281,W released
738,3,4,83000.17809464301,SPACE released
739,3,4,83000.40810160902,D pressed
740,3,4,83000.42010164289,A released
