,time,luminance,luminance_center,luminance_gaze,luminance_notcenter,luminance_notgaze
221,82768.90322990529,,,,,
222,82768.9365636102,,,,,
223,82768.96989731512,,,,,
224,82769.00323102005,,,,,
225,82769.03656472497,,,,,
226,82769.06989842988,,,,,
227,82769.1032321348,,,,,
228,82769.13656583973,,,,,
229,82769.16989954465,,,,,
230,82769.20323324956,,,,,
231,82769.23656695448,,,,,
232,82769.2699006594,,,,,
233,82769.30323436433,,,,,
234,82769.33656806925,,,,,
235,82769.36990177416,,,,,
236,82769.40323547908,,,,,
237,82769.436569184,,,,,
238,82769.46990288893,,,,,
239,82769.50323659384,,,,,
240,82769.53657029876,,,,,
241,82769.56990400369,,,,,
242,82769.60323770861,,,,,
243,82769.63657141352,,,,,
244,82769.66990511844,,,,,
245,82769.70323882336,,,,,
246,82769.73657252829,,,,,
247,82769.7699062332,,,,,
248,82769.80323993812,,,,,
249,82769.83657364304,,,,,
250,82769.86990734797,,,,,
251,82769.90324105287,,,,,
252,82769.9365747578,,,,,
253,82769.96990846272,,,,,
254,82770.00324216764,,,,,
255,82770.03657587257,,,,,
256,82770.06990957748,,,,,
257,82770.1032432824,,,,,
258,82770.13657698732,,,,,
259,82770.16991069225,,,,,
260,82770.20324439715,,,,,
261,82770.23657810208,,,,,
262,82770.269911807,,,,,
263,82770.30324551192,,,,,
264,82770.33657921683,,,,,
265,82770.36991292176,,,,,
266,82770.40324662668,,,,,
267,82770.4365803316,,,,,
268,82770.46991403651,,,,,
269,82770.50324774144,,,,,
270,82770.53658144636,,,,,
271,82770.56991515128,,,,,
272,82770.6032488562,,,,,
273,82770.63658256111,,,,,
274,82770.66991626604,,,,,
275,82770.70324997096,,,,,
276,82770.73658367588,,,,,
277,82770.76991738079,,,,,
278,82770.80325108572,,,,,
279,82770.83658479064,,,,,
280,82770.86991849556,,,,,
281,82770.90325220047,,,,,
282,82770.9365859054,,,,,
283,82770.96991961032,,,,,
284,82771.00325331524,,,,,
285,82771.03658702015,,,,,
286,82771.06992072507,,,,,
287,82771.10325443,,,,,
288,82771.13658813492,,,,,
289,82771.16992183983,,,,,
290,82771.20325554475,,,,,
291,82771.23658924967,,,,,
292,82771.2699229546,,,,,
293,82771.30325665952,,,,,
294,82771.33659036443,,,,,
295,82771.36992406935,,,,,
296,82771.40325777428,,,,,
297,82771.4365914792,,,,,
298,82771.46992518411,,,,,
299,82771.50325888903,,,,,
300,82771.53659259395,,,,,
301,82771.56992629888,,,,,
302,82771.60326000379,,,,,
303,82771.63659370871,,,,,
304,82771.66992741363,,,,,
305,82771.70326111856,,,,,
306,82771.73659482347,,,,,
307,82771.76992852839,,,,,
308,82771.80326223331,,,,,
309,82771.83659593824,,,,,
310,82771.86992964316,,,,,
311,82771.90326334807,,,,,
312,82771.93659705299,,,,,
313,82771.96993075791,51.97262210915426,49.23898744619512,,53.41312466427091,
314,82772.00326446284,51.97432368206753,49.23898744619512,,53.41641158687558,
315,82772.03659816775,51.972091021597805,49.23898744619512,,53.412406874610916,
316,82772.06993187267,51.9715253473161,49.23898744619512,,53.41134230311408,
317,82772.10326557759,51.97284051688181,49.23898744619512,,53.413710557591735,
318,82772.13659928252,51.9726865366574,49.23898744619512,,53.413418270715596,
319,82772.16993298742,51.973221251874506,49.23898744619512,,53.414433771946456,
320,82772.20326669235,51.97411904600829,49.23898744619512,,53.416129865824736,
321,82772.23660039727,51.97568531547278,49.23898744619512,,53.41911463837267,
322,82772.2699341022,51.97363558127967,49.23898744619512,,53.415211382700214,
323,82772.3032678071,51.97592958639559,49.23898744619512,,53.419567011258174,
324,82772.33660151203,51.97537777170667,49.23898744619512,54.100356631428724,53.41851720465522,51.28310974258365
325,82772.36993521695,51.97460518848195,49.23898744619512,53.69796199497333,53.41723155607845,51.33146876696289
326,82772.40326892187,51.976000154125494,49.23898744619512,53.975363285713534,53.419629802650654,51.252013723228146
327,82772.43660262678,51.97584311509035,49.23898744619512,53.9882391698363,53.41905781807708,51.25010726579754
328,82772.4699363317,51.974436421412555,49.23898744619512,53.74984144043702,53.41635917785474,51.30912088535359
329,82772.50327003663,51.97678972824218,49.23898744619512,53.81012347741993,53.42073003630466,51.30345558781732
330,82772.53660374155,51.97586258722468,49.23898744619512,54.04309402201069,53.41896864199652,51.29324044691221
331,82772.56993744647,51.97669405197805,49.23898744619512,53.79908032984704,53.42055344266999,51.330609849472246
332,82772.60327115138,51.97607672640582,49.23898744619512,54.0605110453365,53.41994413690599,51.29138858859594
333,82772.6366048563,51.97570419912152,49.23898744619512,,53.419312914186385,
334,82772.66993856123,51.975117519680744,49.23898744619512,,53.418096300893275,
335,82772.70327226615,51.97634399959921,49.23898744619512,,53.420101401250804,
336,82772.73660597106,51.97708276166939,49.23898744619512,,53.42172082729089,
337,82772.76993967599,51.97668553733354,49.23898744619512,,53.42262730745271,
338,82772.80327338091,51.97680381465637,49.23898744619512,,53.42285201221635,
339,82772.83660708583,51.97708870125694,49.23898744619512,,53.42339324340691,
340,82772.86994079074,51.9760823831833,49.23898744619512,,53.421481427519545,
341,82772.90327449566,51.9773860699163,49.23898744619512,,53.42395818817167,
342,82772.93660820059,51.97481697660813,49.23898744619512,,53.41907739199858,
343,82772.96994190551,51.97531673117613,49.23898744619512,,53.42002683208905,
344,82773.00327561042,51.97632292115686,49.23898744619512,,53.42193840462389,
345,82773.03660931534,51.974320139115086,49.23898744619512,,53.418133493804206,
346,82773.06994302027,51.97395366443048,49.23898744619512,53.45187793038552,53.41743726053295,51.54667669263368
347,82773.10327672519,51.97509811043374,49.23898744619512,54.670904583141194,53.419611493619485,51.140647067507004
348,82773.1366104301,51.97477716455446,49.23898744619512,54.688807650464014,53.41900175655218,51.1462932529118
349,82773.16994413502,51.97455619415075,49.23898744619512,54.727692205728225,53.41858195416611,51.142106822560784
350,82773.20327783994,51.97540789124757,49.23898744619512,49.6708691646211,53.42020001915331,53.0619568584222
351,82773.23661154487,51.97482449686411,49.23898744619512,,53.4190916790766,
352,82773.26994524979,51.97288835243657,49.23898744619512,,53.41541336724479,
353,82773.3032789547,51.97498289895563,49.23898744619512,,53.41939261338664,
354,82773.33661265962,51.974390408708835,49.23898744619512,54.4332881254469,53.418266992872994,51.241332606912216
355,82773.36994636455,51.97402087715508,49.23898744619512,54.3138971163809,53.41756495212279,51.2544853938383
356,82773.40328006947,51.97496129720651,49.23898744619512,54.21850313438549,53.41935157410867,51.26653884268652
357,82773.43661377438,51.974819729221224,49.23898744619512,54.21850007044182,53.41908262144796,51.26584693155575
358,82773.4699474793,51.97351665949944,49.23898744619512,53.995636654563334,53.41660703300159,51.29672349198062
359,82773.50328118422,51.97586434135395,49.23898744619512,54.20518379124197,53.4210671888763,51.27025304012671
360,82773.53661488915,51.97467607566697,49.23898744619512,54.24665851178489,53.418809706596804,51.26384855522514
361,82773.56994859406,51.97428613275725,49.23898744619512,54.20610447839781,53.41806888809268,51.26794856758662
362,82773.60328229898,51.974090940785395,49.23898744619512,54.26456147985715,53.41769805989962,51.26072715400081
363,82773.6366160039,51.973739844860745,49.23898744619512,54.24969158436202,53.417031043392285,51.26239688887681
364,82773.66994970883,51.973168913444454,49.23898744619512,54.10346286391167,53.4159463806193,51.279580345141596
365,82773.70328341374,51.9630748782696,49.23898744619512,54.175436264868075,53.39676960409049,51.24723143106419
366,82773.73661711866,51.97683723890297,49.23898744619512,53.89589057490008,53.422915512025554,51.29425627890266
367,82773.76995082358,51.97641921409165,49.23898744619512,54.16607993668986,53.422121343167284,51.25972068081109
368,82773.8032845285,51.97653742349726,49.23898744619512,54.1936242677641,53.42234591890092,51.256850000745715
369,82773.83661823343,51.97676181874849,49.23898744619512,54.16659449463384,53.42277222785594,51.26028058677445
370,82773.86995193834,51.975776988904876,49.23898744619512,54.119850086881954,53.42090123558151,51.26447412936313
371,82773.90328564326,51.97731081624598,49.23898744619512,54.031839464354036,53.42381522029075,51.27789571236258
372,82773.93661934818,51.978000714511545,49.23898744619512,54.1616088874265,53.425125897798544,51.263500003371405
373,82773.9699530531,51.97834126765033,49.23898744619512,54.14059663103385,53.425772884987055,51.26469716213343
374,82774.00328675802,51.97969194345909,49.25537684934805,54.21517808664967,53.42623892898303,51.25887774830512
375,82774.03662046294,51.97761265463818,49.23898744619512,54.141119725482284,53.42257884978857,51.263917651425785
376,82774.06995416786,51.97741918838422,49.23898744619512,54.1229926150859,53.42174551856041,51.265861614784434
377,82774.10328787279,51.97856123398856,49.23898744619512,,53.42400824918574,
378,82774.1366215777,51.97803507487874,49.23898744619512,,53.42336407444642,
379,82774.16995528262,51.978696396627406,49.23898744619512,,53.42462594063406,
380,82774.20328898754,51.979411850630036,49.23898744619512,,53.42603630958043,
381,82774.23662269246,51.978440276437674,49.23898744619512,,53.42419050056102,
382,82774.26995639737,51.9764880016398,49.23898744619512,,53.42048046398436,
383,82774.3032901023,51.97862757957062,49.23898744619512,,53.42454526137555,
384,82774.33662380722,51.97798574974307,49.23898744619512,,53.42332590489825,
385,82774.36995751214,51.97748679028205,49.23898744619512,,53.422377975362124,
386,82774.40329121705,51.978752116719875,49.23898744619512,,53.42477960757139,
387,82774.43662492197,51.97844978504227,49.23898744619512,,53.42598014561478,
388,82774.4699586269,51.97747943497285,49.23898744619512,,53.4241370279773,
389,82774.50329233182,51.97957050640964,49.23898744619512,,53.42810967211362,
390,82774.53662603674,51.97867624027979,49.23898744619512,,53.42641073393554,
391,82774.56995974165,51.97917340569677,49.23898744619512,,53.42735525512395,
392,82774.60329344658,51.97888780360672,49.23898744619512,,53.426812664637374,
393,82774.6366271515,51.97846084943242,49.23898744619512,,53.42600153166164,
394,82774.66996085642,51.97774154785378,49.23898744619512,,53.424634993365366,
395,82774.70329456133,51.978782490460034,49.23898744619512,,53.4266125893806,
396,82774.73662826626,51.979594697077445,49.23898744619512,,53.42815562985227,
397,82774.76996197118,51.97910223376733,49.23898744619512,,53.42722004178635,
398,82774.8032956761,51.97931366516548,49.23898744619512,,53.427621721848205,
399,82774.83662938101,51.97956469005262,49.23898744619512,,53.4280986221245,
400,82774.86996308593,52.10144036409215,49.23898744619512,,53.60466147722894,
401,82774.90329679086,52.10195388350725,49.23898744619512,,53.60563706795117,
402,82774.93663049578,52.09981523467698,49.23898744619512,,53.60157403567703,
403,82774.96996420069,52.10019883950454,49.23898744619512,,53.60230281301198,
404,82775.00329790561,52.10146788442621,49.23898744619512,,53.60471376070992,
405,82775.03663161054,52.09960169310684,49.23898744619512,,53.60116834668357,
406,82775.06996531546,52.099161935812035,49.23898744619512,,53.6003328901765,
407,82775.10329902038,52.10026399217432,49.23898744619512,,53.602426590883454,
408,82775.13663272529,52.09993492600632,49.23898744619512,,53.601801426788256,
409,82775.16996643021,52.10058103520679,49.23898744619512,,53.6030289132727,
410,82775.20330013514,52.10134061785007,49.23898744619512,,53.6044719780484,
411,82775.23663384006,52.103260941429006,49.23898744619512,,53.608120233230636,
412,82775.26996754497,52.10130612834074,49.23898744619512,,53.604406454439484,
413,82775.30330124989,52.10319907912457,49.23898744619512,,53.60802343675602,
414,82775.33663495482,53.13219347548487,60.150852181566464,,53.54425688507768,
415,82775.36996865974,42.66470567422744,33.425343840693266,,44.59585940366917,
416,82775.40330236465,42.669559884165004,33.441272097160045,,44.60574524074254,
417,82775.43663606957,42.66749940286871,33.432784767311944,,44.602300138236615,
418,82775.4699697745,17.151998858969932,15.36394694978292,,16.95538908701342,
419,82775.50330347942,17.085223913130662,15.36522932615902,,16.83986297229467,
420,82775.53663718433,18.52849509552337,19.106639590159194,,18.149345789431077,
421,82775.56997088925,18.609125784741344,19.514196535558995,,18.190372117938193,
422,82775.60330459417,18.535247754866667,19.225221537407542,,18.15869887252542,
423,82775.6366382991,18.5351352006283,19.234791114063636,,18.16324630980071,
424,82775.669972004,18.571489759949404,19.323276470667075,,18.188136129490818,
425,82775.70330570893,18.517913845935276,19.090973453873232,,18.158271309003762,
426,82775.73663941385,18.521160877064123,19.10120689770466,,18.161762183921798,
427,82775.76997311877,18.54685174491115,19.153664808343056,,18.181689941141556,
428,82775.8033068237,18.51840375314473,19.09338428613117,,18.15963962857729,
429,82775.8366405286,18.52064153779035,19.08030383591762,,18.164472278936408,
430,82775.86997423353,18.539940625896303,19.110435851540448,,18.182412585734063,
431,82775.90330793845,18.524224963136092,19.078392802321368,,18.172869443216864,
432,82775.93664164338,18.523612653084637,19.094387074829267,,18.164350495217406,
433,82775.96997534829,18.545115394574086,19.110435851540448,,18.19392142998633,
434,82776.00330905321,18.525392945636046,19.078404210868918,,18.175281690031102,
435,82776.03664275813,18.52305626755512,19.094387074829267,,18.16357795231297,
436,82776.06997646306,18.539672085234553,19.110435851540448,,18.183648158242264,
437,82776.10331016796,18.522065492612334,19.078404210868918,,18.16902154985593,
438,82776.13664387289,18.52279689487859,19.094387074829267,,18.163146590240032,
439,82776.16997757781,18.543787304271238,19.110435851540448,,18.19151090484857,
440,82776.20331128273,18.523921966850786,19.078404210868918,,18.172572067987787,
441,82776.23664498764,18.526263845184015,19.094387074829267,,18.16975671130635,
442,82776.26997869257,18.539934614088477,19.110435851540448,,18.184229923951026,
443,82776.30331239749,18.52405705414971,19.078404210868918,,18.172874205865384,
444,82776.33664610241,18.52624231109227,19.094387074829267,,18.169737602267915,
445,82776.36997980734,18.539959698212506,19.110435851540448,,18.184317984252438,
446,82776.40331351224,18.5230396610121,19.078404210868918,,18.170985287753147,
447,82776.43664721717,18.525575158793306,19.094387074829267,,18.168537771763884,
448,82776.46998092209,18.539995995016945,19.110435851540448,,18.184423142960878,
449,82776.50331462701,18.52492422502324,19.078404210868918,,18.174574419857507,
450,82776.53664833192,18.525454611461456,19.094387074829267,,18.16831756781244,
451,82776.56998203685,18.54305902473862,19.110435851540448,,18.190269629911658,
452,82776.60331574177,18.5202574599951,19.078404210868918,,18.165716935662306,
453,82776.6366494467,18.52310106866517,19.094387074829267,,18.163854772662145,
454,82776.6699831516,18.53957078248764,19.110435851540448,,18.183644948081152,
455,82776.70331685652,18.521060071401507,19.078404210868918,,18.16731092695648,
456,82776.73665056145,18.526318827340603,19.094387074829267,,18.170016403627795,
457,82776.76998426637,18.544650414412935,19.110435851540448,,18.19335108967772,
458,82776.80331797128,18.522920378287743,19.078404210868918,,18.1708325637309,
459,82776.8366516762,18.528120627183487,19.094387074829267,,18.173449443610533,
460,82776.86998538113,18.543138028781733,19.110435851540448,,18.1904272888167,
461,82776.90331908605,18.526764623240503,19.078404210868918,,18.178119681580668,
462,82776.93665279096,18.52096793928425,19.094387074829267,,18.159843149714927,
463,82776.96998649588,18.54059650649922,19.110435851540448,,18.18564297161259,
464,82777.0033202008,18.522350466237135,19.078404210868918,,18.169734054861202,
465,82777.03665390573,18.519875209763303,19.094387074829267,,18.15776704414804,
466,82777.06998761065,18.53805746964881,19.110435851540448,,18.180819277080598,
467,82777.10332131556,18.519890055052546,19.078404210868918,,18.165059734370086,
468,82777.13665502048,18.521572760236698,19.094387074829267,,18.160992072148318,
469,82777.1699887254,18.540935913640528,19.110435851540448,,18.18628778162053,
470,82777.20332243033,18.521859416011978,19.078404210868918,,18.168801151392056,
471,82777.23665613524,18.524256603359884,19.094387074829267,,18.16609087148081,
472,82777.26998984016,18.53650949274368,19.110435851540448,,18.177878410849473,
473,82777.30332354509,18.521223688983333,19.078404210868918,,18.16759338908982,
474,82777.33665725001,18.522423497095712,19.094387074829267,,18.162608312863505,
475,82777.36999095492,18.539443305100463,19.110435851540448,,18.183452104914227,
476,82777.40332465984,18.520414597422135,19.078404210868918,,18.166030560151864,
477,82777.43665836476,18.522539697451332,19.094387074829267,,18.162803365288696,
478,82777.46999206969,18.536588057482668,19.110435851540448,,18.178007338914682,
479,82777.5033257746,18.52186377363751,19.078404210868918,,18.16881256018314,
480,82777.53665947952,18.522096929250594,19.094387074829267,,18.16199093788564,
481,82777.56999318444,18.54058499077179,19.110435851540448,,18.185624869632043,
482,82777.60332688937,18.51664108745862,19.078404210868918,,18.15889236274267,
483,82777.63666059427,18.51701163063203,19.094387074829267,,18.15237601304911,
484,82777.6699942992,18.533928864062496,19.110435851540448,,18.173019766859927,
485,82777.70332800412,18.515601238840965,19.078404210868918,,18.156960671223533,
486,82777.73666170904,18.521819220065968,19.094387074829267,,18.16150745327042,
487,82777.76999541397,18.53878481069162,19.110435851540448,,18.182248861547134,
488,82777.80332911888,18.51714427147479,19.078404210868918,,18.159891032467346,
489,82777.8366628238,18.52080388470508,19.094387074829267,,18.159579125318967,
490,82777.86999652872,18.536333553454952,19.110435851540448,,18.17759193184282,
491,82777.90333023365,18.523761135665662,19.078404210868918,,18.172461835294154,
492,82777.93666393856,18.524160356423113,19.094387074829267,,18.165955793018952,
493,82777.96999764348,18.542276834368803,19.110435851540448,,18.188883052584792,
494,82778.0033313484,18.522428424308483,19.078404210868918,,18.1699299332915,
495,82778.03666505333,18.52098478150324,19.094387074829267,,18.15992279535904,
496,82778.06999875823,18.538763641795846,19.110435851540448,,18.182208644609457,
497,82778.10333246316,18.520692669300402,19.078404210868918,,18.166632323829866,
498,82778.13666616808,18.52126311568357,19.094387074829267,,18.1604515781782,
499,82778.169999873,18.54237142498183,19.110435851540448,,18.189062757035614,
500,82778.20333357791,18.42462788557079,18.898921981943527,15.291272645443877,18.052969949947943,18.913102074718516
501,82778.23666728284,18.05504649120685,25.907965196556535,14.568286676903709,16.594932399311233,18.984232511448973
502,82778.27000098776,18.03285480224716,25.906570840141047,14.158046616011204,16.55848759489021,18.985869486407953
503,82778.30333469268,18.035828164727736,25.899483552756067,,16.567615190886777,
504,82778.3366683976,18.03259278084319,25.899630781595036,,16.561465855989027,
505,82778.37000210251,18.036567222280244,25.90525758010515,,16.56797470338531,
506,82778.40333580744,18.039468262580975,25.90409782489653,,16.57207629802907,
507,82778.43666951236,18.038781577123927,25.9038211779207,,16.570789352312232,
508,82778.47000321728,18.037251144857734,25.90452687000803,,16.567941968640426,
509,82778.5033369222,18.04116313154043,25.904256892972068,,16.572010112547343,
510,82778.53667062712,18.040855349481394,25.90403017059731,,16.571476402866267,
511,82778.57000433204,18.039122886108615,25.904743435738176,,16.567477532656824,
512,82778.60333803696,18.042390119423132,25.904184969406757,,16.573069382374484,
513,82778.63667174187,18.039283954299222,25.903958247032,,16.5672010034331,
514,82778.6700054468,18.03809744145978,25.904743435738176,,16.565237768810537,
515,82778.70333915172,18.041104402583972,25.904184969406757,,16.570676501729025,
516,82778.73667285664,18.04322432060604,25.903958247032,,16.574556946264565,
517,82778.77000656155,18.042384021949132,25.904743435738176,,16.573226686125928,
518,82778.80334026647,18.04427726060919,25.904184969406757,,16.576344433042436,
519,82778.8366739714,18.042258950106003,25.903958247032,,16.572542774158595,
520,82778.87000767632,18.040775402017434,25.904743435738176,,16.570022607980867,
521,82778.90334138123,18.0420136821463,25.904184969406757,,16.572134144205723,
522,82778.93667508615,18.039832721837275,25.903958247032,,16.568023481150096,
523,82778.97000879108,18.039746395989457,25.904743435738176,,16.568078619979932,
524,82779.003342496,18.04348944103479,25.904184969406757,,16.574815876708424,
525,82779.03667620092,18.039490573920165,25.903958247032,,16.56621387596092,
526,82779.07000990583,18.037197943651996,25.904743435738176,,16.563081000655377,
527,82779.10334361075,18.040988875808686,25.904184969406757,,16.56893816497846,
528,82779.13667731568,18.043036514246126,25.903958247032,,16.572861047654182,
529,82779.1700110206,18.041322772951332,25.904743435738176,,16.569742367941014,
530,82779.20334472551,18.044059359152726,25.904184969406757,,16.57472783635687,
531,82779.23667843043,18.042575972675703,25.903958247032,,16.57194243294786,
532,82779.27001213536,18.03893877563427,25.904743435738176,,16.565101568746655,
533,82779.30334584028,18.042936706998173,25.904184969406757,,16.572575177906003,
534,82779.33667954519,18.042181392196383,25.903958247032,,16.571172974334416,
535,82779.37001325011,18.041302805441067,25.904743435738176,,16.56959598861304,
536,82779.40334695503,18.044242210893334,25.904184969406757,,16.575028231355134,
537,82779.43668065996,18.043882895602067,25.903958247032,,16.57437835269499,
538,82779.47001436487,18.04085127498464,25.904743435738176,,16.568707987417447,
539,82779.50334806979,18.04538154728514,25.904184969406757,,16.577158619497435,
540,82779.53668177471,18.04336402093692,25.903958247032,,16.57335845036118,
541,82779.57001547964,18.041379581769707,25.904743435738176,,16.56968613980199,
542,82779.60334918456,18.043333230519323,25.9041876928043,,16.573235743214667,
543,82779.63668288947,18.04059568740182,25.903960970429544,,16.56806767705384,
544,82779.67001659439,18.03853282081577,25.904743435738176,,16.56425383620827,
545,82779.70335029931,18.042116412776934,25.904267500035285,,16.570883734813815,
546,82779.73668400424,18.044238836284062,25.904040777660526,,16.574948695117005,
547,82779.77001770915,18.042857478267198,25.904743435738176,,16.57244731687664,
548,82779.80335141407,18.044945525325314,25.904267525411505,,16.57622563393841,
549,82779.836685119,18.0428261269273,25.904040803036754,,16.572231926985054,
550,82779.87001882392,18.041377522085224,25.904743435738176,,16.569594385166617,
551,82779.90335252883,18.044366673563168,25.904184969406757,,16.575100354323144,
552,82779.93668623375,18.042928840021197,25.903958247032,,16.57240149296007,
553,82779.97001993867,18.042001092009727,25.904743435738176,,16.57073596048149,
