,AnnotationTimestamp,VideoTime,arousal,session,participant,time
51,1602195922159,65612,5,2,2,22044.08943887144
52,1602195922209,65652,6,2,2,22044.129438871438
53,1602195922326,65752,7,2,2,22044.22943887144
54,1602195922359,65792,8,2,2,22044.26943887144
55,1602195922442,65872,7,2,2,22044.34943887144
56,1602195922609,66052,6,2,2,22044.52943887144
57,1602195922893,66312,5,2,2,22044.78943887144
58,1602195923126,66552,4,2,2,22045.02943887144
59,1602195926742,70172,3,2,2,22048.649438871438
60,1602195928676,72113,2,2,2,22050.59043887144
61,1602195929576,73012,1,2,2,22051.48943887144
62,1602195931293,74713,2,2,2,22053.19043887144
63,1602195932076,75513,3,2,2,22053.99043887144
64,1602195933010,76413,4,2,2,22054.89043887144
65,1602195933043,76472,5,2,2,22054.94943887144
66,1602195933092,76512,6,2,2,22054.98943887144
67,1602195933192,76612,7,2,2,22055.08943887144
68,1602195941142,84592,6,2,2,22063.06943887144
69,1602195941693,85092,5,2,2,22063.56943887144
70,1602195942393,85812,4,2,2,22064.28943887144
71,1602195943093,86493,3,2,2,22064.970438871438
72,1602195948225,91652,4,2,2,22070.129438871438
73,1602195948243,91692,5,2,2,22070.16943887144
74,1602195948292,91732,6,2,2,22070.20943887144
75,1602195948409,91852,7,2,2,22070.32943887144
76,1602195949476,92912,8,2,2,22071.38943887144
77,1602195950392,93812,9,2,2,22072.28943887144
78,1602195952909,96352,8,2,2,22074.82943887144
79,1602195953459,96852,7,2,2,22075.32943887144
80,1602195954225,97652,8,2,2,22076.129438871438
81,1602195955709,99152,9,2,2,22077.629438871438
82,1602195956442,99852,8,2,2,22078.32943887144
83,1602195956576,99992,7,2,2,22078.469438871438
84,1602195956709,100132,6,2,2,22078.60943887144
85,1602195957058,100452,7,2,2,22078.92943887144
86,1602195959775,103212,8,2,2,22081.68943887144
87,1602195959808,103252,9,2,2,22081.72943887144
88,1602195959876,103312,10,2,2,22081.78943887144
89,1602195960225,103652,11,2,2,22082.129438871438
90,1602195961126,104552,12,2,2,22083.02943887144
91,1602195961443,104852,11,2,2,22083.32943887144
92,1602195961475,104903,10,2,2,22083.380438871438
93,1602195961592,105032,9,2,2,22083.50943887144
94,1602195961658,105072,8,2,2,22083.54943887144
95,1602195962625,106052,9,2,2,22084.52943887144
96,1602195962875,106292,8,2,2,22084.76943887144
97,1602195963743,107192,7,2,2,22085.66943887144
98,1602195964059,107492,6,2,2,22085.969438871438
99,1602195964676,108113,5,2,2,22086.59043887144
100,1602195965342,108792,6,2,2,22087.26943887144
101,1602195973242,116692,5,2,2,22095.16943887144
102,1602195973442,116852,4,2,2,22095.32943887144
103,1602195973742,117192,3,2,2,22095.66943887144
104,1602195974158,117592,2,2,2,22096.06943887144
105,1602195974642,118052,1,2,2,22096.52943887144
106,1602195975125,118552,0,2,2,22097.02943887144
107,1602195975175,118592,-1,2,2,22097.06943887144
108,1602195976009,119452,-2,2,2,22097.92943887144
109,1602195990909,134352,-1,2,2,22112.82943887144
110,1602196012475,155892,0,2,2,22134.36943887144
111,1602196013108,156552,1,2,2,22135.02943887144
112,1602196021891,165312,0,2,2,22143.78943887144
113,1602196024091,167512,-1,2,2,22145.98943887144
114,1602196026174,169612,-2,2,2,22148.08943887144
115,1602196036691,180112,-1,2,2,22158.58943887144
116,1602196037791,181212,0,2,2,22159.68943887144
117,1602196038057,181452,1,2,2,22159.92943887144
118,1602196038391,181812,2,2,2,22160.28943887144
119,1602196038708,182152,3,2,2,22160.629438871438
120,1602196045607,189053,4,2,2,22167.53043887144
121,1602196046991,190412,5,2,2,22168.88943887144
122,1602196047224,190652,6,2,2,22169.129438871438
123,1602196049608,193052,7,2,2,22171.52943887144
124,1602196054408,197852,6,2,2,22176.32943887144
125,1602196056541,199972,5,2,2,22178.44943887144
126,1602196057241,200652,4,2,2,22179.129438871438
127,1602196057858,201252,3,2,2,22179.72943887144
128,1602196068008,211452,2,2,2,22189.92943887144
129,1602196070491,213913,1,2,2,22192.39043887144
130,1602196072007,215452,0,2,2,22193.92943887144
131,1602196078908,222352,1,2,2,22200.82943887144
132,1602196078957,222401,2,2,2,22200.87843887144
133,1602196079474,222912,3,2,2,22201.38943887144
134,1602196079524,222952,4,2,2,22201.42943887144
135,1602196080207,223652,5,2,2,22202.129438871438
136,1602196080707,224152,6,2,2,22202.629438871438
137,1602196081341,224792,7,2,2,22203.26943887144
138,1602196081507,224952,8,2,2,22203.42943887144
139,1602196082340,225772,9,2,2,22204.24943887144
140,1602196084158,227592,10,2,2,22206.06943887144
141,1602196085090,228512,11,2,2,22206.98943887144
142,1602196085924,229352,12,2,2,22207.82943887144
143,1602196087258,230692,11,2,2,22209.16943887144
144,1602196087324,230772,10,2,2,22209.24943887144
145,1602196087391,230812,9,2,2,22209.28943887144
146,1602196088224,231652,8,2,2,22210.129438871438
147,1602196088274,231692,7,2,2,22210.16943887144
148,1602196088324,231772,6,2,2,22210.24943887144
149,1602196089141,232592,5,2,2,22211.06943887144
150,1602196089291,232712,4,2,2,22211.18943887144
151,1602196089974,233412,3,2,2,22211.88943887144
152,1602196090241,233692,2,2,2,22212.16943887144
153,1602196092041,235472,3,2,2,22213.94943887144
154,1602196092541,235992,4,2,2,22214.469438871438
155,1602196093224,236652,5,2,2,22215.129438871438
156,1602196093674,237092,4,2,2,22215.56943887144
157,1602196094007,237432,3,2,2,22215.90943887144
158,1602196094440,237892,2,2,2,22216.36943887144
159,1602196098574,241992,3,2,2,22220.469438871438
160,1602196100307,243732,4,2,2,22222.20943887144
161,1602196101724,245153,5,2,2,22223.630438871438
162,1602196104907,248332,6,2,2,22226.809438871438
163,1602196105823,249253,5,2,2,22227.73043887144
164,1602196105874,249312,4,2,2,22227.78943887144
165,1602196106857,250252,3,2,2,22228.72943887144
166,1602196107907,251352,4,2,2,22229.82943887144
167,1602196108024,251472,5,2,2,22229.94943887144
168,1602196108074,251512,8,2,2,22229.98943887144
169,1602196108207,251652,7,2,2,22230.129438871438
170,1602196108240,251692,5,2,2,22230.16943887144
171,1602196108291,251732,3,2,2,22230.20943887144
172,1602196115574,259012,2,2,2,22237.48943887144
173,1602196127240,270672,3,2,2,22249.149438871438
174,1602196127973,271392,4,2,2,22249.86943887144
175,1602196127990,271440,5,2,2,22249.91743887144
176,1602196128057,271492,6,2,2,22249.969438871438
177,1602196128123,271572,7,2,2,22250.04943887144
178,1602196128357,271792,6,2,2,22250.26943887144
179,1602196128390,271832,5,2,2,22250.309438871438
180,1602196128423,271872,3,2,2,22250.34943887144
181,1602196128473,271912,2,2,2,22250.38943887144
182,1602196134523,277952,3,2,2,22256.42943887144
183,1602196137123,280552,4,2,2,22259.02943887144
184,1602196138473,281892,5,2,2,22260.36943887144
185,1602196143940,287392,6,2,2,22265.86943887144
186,1602196144290,287693,7,2,2,22266.17043887144
187,1602196144474,287892,6,2,2,22266.36943887144
188,1602196144524,287972,5,2,2,22266.44943887144
189,1602196146123,289572,6,2,2,22268.04943887144
190,1602196146290,289712,7,2,2,22268.18943887144
191,1602196146690,290112,8,2,2,22268.58943887144
192,1602196146773,290212,9,2,2,22268.68943887144
193,1602196147040,290492,8,2,2,22268.969438871438
194,1602196147090,290532,7,2,2,22269.00943887144
195,1602196147173,290612,6,2,2,22269.08943887144
196,1602196147507,290952,7,2,2,22269.42943887144
197,1602196147940,291392,6,2,2,22269.86943887144
198,1602196148590,291992,5,2,2,22270.469438871438
199,1602196153106,296532,6,2,2,22275.00943887144
200,1602196153123,296572,7,2,2,22275.04943887144
201,1602196153172,296612,8,2,2,22275.08943887144
202,1602196153206,296652,9,2,2,22275.129438871438
203,1602196153589,296993,10,2,2,22275.470438871438
204,1602196153639,297092,11,2,2,22275.56943887144
205,1602196154040,297453,12,2,2,22275.93043887144
206,1602196154273,297712,13,2,2,22276.18943887144
207,1602196154573,298012,14,2,2,22276.48943887144
208,1602196154839,298292,15,2,2,22276.76943887144
209,1602196155006,298452,14,2,2,22276.92943887144
210,1602196155223,298672,13,2,2,22277.149438871438
211,1602196155356,298792,12,2,2,22277.26943887144
212,1602196155390,298832,11,2,2,22277.309438871438
213,1602196155840,299252,10,2,2,22277.72943887144
214,1602196156107,299532,11,2,2,22278.00943887144
215,1602196156123,299572,12,2,2,22278.04943887144
216,1602196156256,299692,11,2,2,22278.16943887144
217,1602196156307,299732,10,2,2,22278.20943887144
218,1602196156973,300412,9,2,2,22278.88943887144
219,1602196157140,300552,8,2,2,22279.02943887144
220,1602196157356,300753,7,2,2,22279.23043887144
221,1602196157773,301212,8,2,2,22279.68943887144
222,1602196157857,301292,9,2,2,22279.76943887144
223,1602196158373,301793,10,2,2,22280.27043887144
224,1602196158772,302193,11,2,2,22280.67043887144
225,1602196159090,302493,12,2,2,22280.970438871438
226,1602196160323,303772,13,2,2,22282.24943887144
227,1602196163556,306993,12,2,2,22285.470438871438
228,1602196163756,307193,11,2,2,22285.67043887144
229,1602196163790,307241,10,2,2,22285.718438871438
230,1602196164056,307493,11,2,2,22285.970438871438
231,1602196164122,307572,12,2,2,22286.04943887144
232,1602196164373,307793,13,2,2,22286.27043887144
233,1602196164723,308172,14,2,2,22286.649438871438
234,1602196164906,308343,15,2,2,22286.82043887144
235,1602196165456,308872,16,2,2,22287.34943887144
236,1602196165889,309332,15,2,2,22287.809438871438
237,1602196165922,309372,14,2,2,22287.84943887144
238,1602196165973,309412,13,2,2,22287.88943887144
239,1602196166340,309772,12,2,2,22288.24943887144
240,1602196166523,309953,11,2,2,22288.43043887144
241,1602196166673,310112,10,2,2,22288.58943887144
242,1602196166890,310312,9,2,2,22288.78943887144
243,1602196167056,310472,8,2,2,22288.94943887144
244,1602196167690,311112,7,2,2,22289.58943887144
245,1602196167839,311252,6,2,2,22289.72943887144
246,1602196167906,311332,5,2,2,22289.809438871438
247,1602196168072,311493,4,2,2,22289.970438871438
248,1602196168456,311872,3,2,2,22290.34943887144
249,1602196174789,318212,4,2,2,22296.68943887144
250,1602196178322,321752,3,2,2,22300.22943887144
251,1602196178923,322372,2,2,2,22300.84943887144
252,1602196179139,322572,1,2,2,22301.04943887144
253,1602196179323,322772,0,2,2,22301.24943887144
254,1602196181122,324572,-1,2,2,22303.04943887144
255,1602196181539,324972,-2,2,2,22303.44943887144
256,1602196182222,325636,-3,2,2,22304.113438871438
257,1602196182289,325732,-4,2,2,22304.20943887144
258,1602196187255,330666,-3,2,2,22309.14343887144
259,1602196187772,331222,-2,2,2,22309.69943887144
260,1602196188173,331595,-1,2,2,22310.07243887144
261,1602196188390,331828,0,2,2,22310.30543887144
262,1602196188456,331874,1,2,2,22310.35143887144
263,1602196188590,332014,2,2,2,22310.49143887144
264,1602196189006,332434,3,2,2,22310.91143887144
265,1602196189073,332481,4,2,2,22310.95843887144
266,1602196189539,332947,5,2,2,22311.42443887144
267,1602196193956,337403,6,2,2,22315.880438871438
268,1602196194490,337902,7,2,2,22316.379438871438
269,1602196195756,339202,8,2,2,22317.67943887144
270,1602196196139,339562,9,2,2,22318.03943887144
271,1602196196189,339602,10,2,2,22318.07943887144
272,1602196196289,339736,11,2,2,22318.21343887144
273,1602196198256,341683,10,2,2,22320.16043887144
274,1602196198772,342203,9,2,2,22320.68043887144
275,1602196198806,342243,8,2,2,22320.720438871438
276,1602196198839,342282,7,2,2,22320.75943887144
277,1602196198872,342322,6,2,2,22320.79943887144
278,1602196199605,343022,7,2,2,22321.49943887144
279,1602196199639,343070,8,2,2,22321.54743887144
280,1602196199873,343282,9,2,2,22321.75943887144
281,1602196200139,343582,8,2,2,22322.059438871438
282,1602196200339,343783,7,2,2,22322.26043887144
283,1602196200456,343883,6,2,2,22322.36043887144
284,1602196205006,348442,7,2,2,22326.91943887144
285,1602196205089,348497,8,2,2,22326.97443887144
286,1602196205906,349343,9,2,2,22327.82043887144
287,1602196206139,349583,10,2,2,22328.06043887144
288,1602196206422,349842,11,2,2,22328.31943887144
289,1602196206622,350043,12,2,2,22328.52043887144
290,1602196206822,350242,13,2,2,22328.719438871438
291,1602196207106,350542,14,2,2,22329.01943887144
292,1602196208205,351642,15,2,2,22330.11943887144
293,1602196209455,352883,14,2,2,22331.36043887144
294,1602196209488,352940,13,2,2,22331.41743887144
295,1602196209589,353036,12,2,2,22331.51343887144
296,1602196209889,353283,13,2,2,22331.76043887144
297,1602196210172,353583,12,2,2,22332.06043887144
298,1602196210322,353762,11,2,2,22332.23943887144
299,1602196210705,354143,10,2,2,22332.62043887144
300,1602196212539,355962,11,2,2,22334.43943887144
301,1602196212772,356222,12,2,2,22334.69943887144
302,1602196213622,357043,11,2,2,22335.52043887144
303,1602196213772,357222,10,2,2,22335.69943887144
304,1602196214138,357583,9,2,2,22336.06043887144
305,1602196214389,357783,8,2,2,22336.26043887144
306,1602196214605,358043,7,2,2,22336.52043887144
307,1602196217605,361047,8,2,2,22339.524438871438
308,1602196217655,361102,9,2,2,22339.57943887144
309,1602196218306,361733,10,2,2,22340.21043887144
310,1602196218824,362253,11,2,2,22340.73043887144
311,1602196219089,362492,12,2,2,22340.969438871438
312,1602196219322,362753,13,2,2,22341.23043887144
313,1602196220922,364342,12,2,2,22342.81943887144
314,1602196220955,364383,11,2,2,22342.86043887144
315,1602196221022,364462,10,2,2,22342.93943887144
316,1602196221056,364504,9,2,2,22342.98143887144
317,1602196221122,364562,8,2,2,22343.03943887144
318,1602196222289,365717,7,2,2,22344.19443887144
319,1602196222389,365803,6,2,2,22344.28043887144
320,1602196223206,366603,5,2,2,22345.08043887144
321,1602196223472,366883,4,2,2,22345.36043887144
322,1602196223738,367183,3,2,2,22345.66043887144
323,1602196224389,367818,2,2,2,22346.29543887144
324,1602196233356,376782,1,2,2,22355.25943887144
325,1602196234772,378222,2,2,2,22356.69943887144
326,1602196235055,378503,3,2,2,22356.98043887144
327,1602196242239,385643,4,2,2,22364.12043887144
328,1602196245275,388703,5,2,2,22367.18043887144
329,1602196246422,389823,6,2,2,22368.30043887144
330,1602196246522,389970,7,2,2,22368.44743887144
331,1602196246655,390102,8,2,2,22368.57943887144
332,1602196246888,390323,7,2,2,22368.80043887144
333,1602196246955,390403,6,2,2,22368.880438871438
334,1602196247005,390454,3,2,2,22368.93143887144
335,1602196252039,395483,4,2,2,22373.96043887144
336,1602196252105,395543,7,2,2,22374.02043887144
337,1602196252672,396083,8,2,2,22374.56043887144
338,1602196252988,396402,9,2,2,22374.879438871438
339,1602196253405,396843,10,2,2,22375.32043887144
340,1602196254321,397743,11,2,2,22376.220438871438
341,1602196254505,397943,12,2,2,22376.42043887144
342,1602196254622,398042,13,2,2,22376.51943887144
343,1602196256355,399783,12,2,2,22378.26043887144
344,1602196256771,400183,13,2,2,22378.66043887144
345,1602196257255,400697,12,2,2,22379.17443887144
346,1602196257722,401142,11,2,2,22379.61943887144
347,1602196258471,401882,10,2,2,22380.35943887144
348,1602196259222,402622,9,2,2,22381.09943887144
349,1602196259372,402783,8,2,2,22381.26043887144
350,1602196259738,403182,7,2,2,22381.65943887144
351,1602196259871,403322,6,2,2,22381.79943887144
352,1602196260005,403443,5,2,2,22381.92043887144
353,1602196260122,403562,4,2,2,22382.03943887144
354,1602196266172,409582,5,2,2,22388.059438871438
355,1602196268788,412238,6,2,2,22390.71543887144
356,1602196269671,413122,7,2,2,22391.59943887144
357,1602196270171,413622,8,2,2,22392.09943887144
358,1602196270505,413938,9,2,2,22392.415438871438
359,1602196271855,415303,10,2,2,22393.78043887144
360,1602196272838,416262,11,2,2,22394.73943887144
361,1602196273088,416523,12,2,2,22395.00043887144
362,1602196274455,417882,11,2,2,22396.35943887144
363,1602196274639,418083,10,2,2,22396.56043887144
364,1602196274987,418423,9,2,2,22396.90043887144
365,1602196275371,418783,8,2,2,22397.26043887144
366,1602196275688,419138,7,2,2,22397.61543887144
367,1602196276088,419537,6,2,2,22398.01443887144
368,1602196278488,421932,7,2,2,22400.40943887144
369,1602196281621,425063,8,2,2,22403.540438871438
370,1602196281854,425283,9,2,2,22403.76043887144
371,1602196282455,425882,10,2,2,22404.35943887144
372,1602196282955,426382,11,2,2,22404.85943887144
373,1602196283671,427082,10,2,2,22405.559438871438
374,1602196283738,427183,9,2,2,22405.66043887144
375,1602196284972,428413,10,2,2,22406.89043887144
376,1602196285321,428753,9,2,2,22407.23043887144
377,1602196285721,429153,8,2,2,22407.630438871438
378,1602196286155,429553,7,2,2,22408.03043887144
379,1602196286838,430272,6,2,2,22408.74943887144
380,1602196287788,431212,7,2,2,22409.68943887144
381,1602196287804,431252,9,2,2,22409.72943887144
382,1602196287871,431312,10,2,2,22409.78943887144
383,1602196288572,432013,11,2,2,22410.49043887144
384,1602196288621,432068,12,2,2,22410.54543887144
385,1602196288688,432113,13,2,2,22410.59043887144
386,1602196289355,432752,14,2,2,22411.22943887144
387,1602196289387,432812,15,2,2,22411.28943887144
388,1602196290021,433453,16,2,2,22411.93043887144
389,1602196290071,433512,17,2,2,22411.98943887144
390,1602196290105,433552,18,2,2,22412.02943887144
391,1602196290521,433953,17,2,2,22412.43043887144
392,1602196290555,433992,16,2,2,22412.469438871438
393,1602196290721,434132,15,2,2,22412.60943887144
394,1602196291188,434612,14,2,2,22413.08943887144
395,1602196291555,434972,15,2,2,22413.44943887144
396,1602196291688,435113,14,2,2,22413.59043887144
397,1602196291705,435153,13,2,2,22413.630438871438
398,1602196291755,435193,12,2,2,22413.67043887144
399,1602196291955,435353,11,2,2,22413.83043887144
400,1602196291987,435412,10,2,2,22413.88943887144
401,1602196292421,435853,11,2,2,22414.33043887144
402,1602196292721,436133,10,2,2,22414.61043887144
403,1602196292921,436348,9,2,2,22414.82543887144
404,1602196295004,438453,10,2,2,22416.93043887144
405,1602196295121,438532,11,2,2,22417.00943887144
406,1602196295371,438792,12,2,2,22417.26943887144
407,1602196295571,439013,13,2,2,22417.49043887144
408,1602196296204,439638,14,2,2,22418.11543887144
409,1602196299754,443192,13,2,2,22421.66943887144
410,1602196299805,443232,12,2,2,22421.70943887144
411,1602196300204,443653,11,2,2,22422.130438871438
412,1602196300271,443712,10,2,2,22422.18943887144
413,1602196301054,444473,9,2,2,22422.95043887144
414,1602196301104,444553,8,2,2,22423.03043887144
415,1602196301188,444632,7,2,2,22423.10943887144
416,1602196301604,445012,6,2,2,22423.48943887144
417,1602196301671,445113,5,2,2,22423.59043887144
418,1602196302038,445453,4,2,2,22423.93043887144
419,1602196303838,447252,5,2,2,22425.72943887144
420,1602196304104,447553,6,2,2,22426.03043887144
421,1602196306870,450312,7,2,2,22428.78943887144
422,1602196306920,450353,8,2,2,22428.83043887144
423,1602196307320,450752,9,2,2,22429.22943887144
424,1602196307638,451032,10,2,2,22429.50943887144
425,1602196310221,453633,9,2,2,22432.11043887144
426,1602196311204,454633,10,2,2,22433.11043887144
427,1602196311587,455012,11,2,2,22433.48943887144
428,1602196312088,455492,10,2,2,22433.969438871438
429,1602196312404,455853,11,2,2,22434.33043887144
430,1602196312588,456012,12,2,2,22434.48943887144
431,1602196313121,456553,11,2,2,22435.03043887144
432,1602196315154,458592,12,2,2,22437.06943887144
433,1602196315188,458633,13,2,2,22437.11043887144
434,1602196315255,458687,14,2,2,22437.16443887144
435,1602196316654,460092,15,2,2,22438.56943887144
436,1602196316804,460233,16,2,2,22438.71043887144
437,1602196319788,463213,15,2,2,22441.69043887144
438,1602196319871,463312,16,2,2,22441.78943887144
439,1602196319904,463353,17,2,2,22441.83043887144
440,1602196320121,463553,16,2,2,22442.03043887144
441,1602196320204,463632,15,2,2,22442.10943887144
442,1602196320254,463693,14,2,2,22442.17043887144
443,1602196320571,464013,13,2,2,22442.49043887144
444,1602196320620,464052,12,2,2,22442.52943887144
445,1602196320704,464153,11,2,2,22442.630438871438
446,1602196320754,464192,10,2,2,22442.66943887144
447,1602196321521,464972,9,2,2,22443.44943887144
448,1602196321571,465013,8,2,2,22443.49043887144
449,1602196321838,465273,7,2,2,22443.75043887144
450,1602196322121,465573,6,2,2,22444.05043887144
451,1602196322337,465788,5,2,2,22444.26543887144
452,1602196322637,466053,4,2,2,22444.53043887144
453,1602196323088,466533,3,2,2,22445.01043887144
454,1602196323270,466692,2,2,2,22445.16943887144
455,1602196323487,466913,1,2,2,22445.39043887144
456,1602196323771,467212,0,2,2,22445.68943887144
457,1602196326688,470112,1,2,2,22448.58943887144
458,1602196326721,470153,2,2,2,22448.630438871438
459,1602196326938,470353,3,2,2,22448.83043887144
460,1602196326987,470405,4,2,2,22448.88243887144
461,1602196327104,470553,5,2,2,22449.03043887144
462,1602196327254,470693,6,2,2,22449.17043887144
463,1602196327321,470773,7,2,2,22449.25043887144
464,1602196327554,470993,8,2,2,22449.470438871438
465,1602196327587,471032,10,2,2,22449.50943887144
466,1602196327621,471073,11,2,2,22449.55043887144
467,1602196327671,471121,13,2,2,22449.59843887144
468,1602196327820,471253,12,2,2,22449.73043887144
469,1602196327854,471305,9,2,2,22449.78243887144
470,1602196327937,471353,8,2,2,22449.83043887144
471,1602196328404,471852,7,2,2,22450.32943887144
472,1602196328454,471892,6,2,2,22450.36943887144
473,1602196328621,472032,7,2,2,22450.50943887144
474,1602196328738,472172,8,2,2,22450.649438871438
475,1602196328770,472212,9,2,2,22450.68943887144
476,1602196328904,472353,8,2,2,22450.83043887144
477,1602196329554,472953,7,2,2,22451.43043887144
478,1602196329788,473212,6,2,2,22451.68943887144
479,1602196330771,474213,5,2,2,22452.69043887144
480,1602196331070,474513,4,2,2,22452.99043887144
481,1602196331370,474822,3,2,2,22453.29943887144
482,1602196331770,475218,2,2,2,22453.69543887144
483,1602196332293,475693,1,2,2,22454.17043887144
484,1602196332370,475788,0,2,2,22454.26543887144
485,1602196338320,481772,-1,2,2,22460.24943887144
486,1602196339471,482892,-2,2,2,22461.36943887144
487,1602196339770,483173,-1,2,2,22461.65043887144
488,1602196339821,483272,0,2,2,22461.74943887144
489,1602196339887,483312,1,2,2,22461.78943887144
490,1602196339970,483412,2,2,2,22461.88943887144
491,1602196340837,484272,3,2,2,22462.74943887144
492,1602196341571,484992,4,2,2,22463.469438871438
493,1602196341604,485033,5,2,2,22463.51043887144
494,1602196341653,485073,6,2,2,22463.55043887144
495,1602196341687,485113,7,2,2,22463.59043887144
496,1602196341704,485153,8,2,2,22463.630438871438
497,1602196341787,485239,9,2,2,22463.71643887144
498,1602196341887,485332,10,2,2,22463.809438871438
499,1602196341987,485432,11,2,2,22463.90943887144
500,1602196343503,486953,12,2,2,22465.43043887144
501,1602196344704,488102,13,2,2,22466.57943887144
502,1602196344737,488162,14,2,2,22466.63943887144
503,1602196344970,488402,15,2,2,22466.879438871438
504,1602196345020,488462,16,2,2,22466.93943887144
505,1602196346637,490063,15,2,2,22468.540438871438
506,1602196347104,490502,16,2,2,22468.97943887144
507,1602196347287,490702,17,2,2,22469.17943887144
508,1602196347437,490862,18,2,2,22469.33943887144
509,1602196347754,491182,17,2,2,22469.65943887144
510,1602196347803,491222,16,2,2,22469.69943887144
511,1602196348087,491502,15,2,2,22469.97943887144
512,1602196352653,496053,16,2,2,22474.53043887144
513,1602196352887,496313,17,2,2,22474.790438871438
514,1602196353203,496653,16,2,2,22475.130438871438
515,1602196353403,496812,15,2,2,22475.28943887144
516,1602196353537,496953,14,2,2,22475.43043887144
517,1602196353737,497173,13,2,2,22475.65043887144
518,1602196354053,497452,12,2,2,22475.92943887144
519,1602196354070,497513,11,2,2,22475.99043887144
520,1602196354653,498093,10,2,2,22476.57043887144
521,1602196354887,498312,9,2,2,22476.78943887144
522,1602196355470,498912,8,2,2,22477.38943887144
523,1602196355503,498952,7,2,2,22477.42943887144
524,1602196355937,499372,6,2,2,22477.84943887144
525,1602196356270,499713,7,2,2,22478.19043887144
526,1602196356353,499772,8,2,2,22478.24943887144
527,1602196356370,499812,9,2,2,22478.28943887144
528,1602196356420,499852,10,2,2,22478.32943887144
529,1602196356470,499892,11,2,2,22478.36943887144
530,1602196356903,500353,10,2,2,22478.83043887144
531,1602196356954,500392,9,2,2,22478.86943887144
532,1602196357004,500433,10,2,2,22478.91043887144
533,1602196357037,500473,11,2,2,22478.95043887144
534,1602196357104,500553,12,2,2,22479.03043887144
535,1602196357153,500605,13,2,2,22479.08243887144
536,1602196357453,500872,12,2,2,22479.34943887144
537,1602196357487,500913,11,2,2,22479.39043887144
538,1602196357637,501073,10,2,2,22479.55043887144
539,1602196357688,501112,9,2,2,22479.58943887144
540,1602196357753,501192,10,2,2,22479.66943887144
541,1602196357871,501287,11,2,2,22479.76443887144
542,1602196358087,501513,12,2,2,22479.99043887144
543,1602196358254,501653,13,2,2,22480.130438871438
544,1602196358587,502012,12,2,2,22480.48943887144
545,1602196358803,502253,13,2,2,22480.73043887144
546,1602196358920,502353,14,2,2,22480.83043887144
547,1602196359271,502712,15,2,2,22481.18943887144
548,1602196359320,502752,16,2,2,22481.22943887144
549,1602196359487,502912,17,2,2,22481.38943887144
550,1602196359537,502955,18,2,2,22481.43243887144
551,1602196359720,503132,19,2,2,22481.60943887144
552,1602196360087,503532,20,2,2,22482.00943887144
553,1602196360337,503772,21,2,2,22482.24943887144
554,1602196360370,503812,22,2,2,22482.28943887144
555,1602196360427,503872,23,2,2,22482.34943887144
556,1602196361951,505392,22,2,2,22483.86943887144
