,session,participant,time,channel_0
481,2,2,13743.1232097,LSHIFT pressed
482,2,2,13743.2971949,LSHIFT released
483,2,2,13743.3952089,LSHIFT pressed
484,2,2,13743.542234,LSHIFT released
485,2,2,13744.0252032,D pressed
486,2,2,13744.7951884,D released
487,2,2,13744.8042182,A pressed
488,2,2,13745.3422218,LSHIFT pressed
489,2,2,13745.6002671,A released
490,2,2,13745.7472089,D pressed
491,2,2,13746.6502245,W released
492,2,2,13747.8942498,D released
493,2,2,13747.9112068,W pressed
494,2,2,13748.2492016,LSHIFT released
495,2,2,13748.6552305,D pressed
496,2,2,13748.8932168,D released
497,2,2,13748.9942686,D pressed
498,2,2,13749.4412173,LSHIFT pressed
499,2,2,13749.9512036,D released
500,2,2,13750.0832391,A pressed
501,2,2,13750.4492245,A released
502,2,2,13750.460207,LSHIFT released
503,2,2,13752.7712067,A pressed
504,2,2,13752.8863191,LSHIFT pressed
505,2,2,13753.7582206,W released
506,2,2,13753.9092433,W pressed
507,2,2,13754.2912204,A released
508,2,2,13754.320235,D pressed
509,2,2,13755.0562291,D released
510,2,2,13755.085216,A pressed
511,2,2,13755.1262316,W released
512,2,2,13755.3832086,S pressed
513,2,2,13755.8372246,S released
514,2,2,13756.0202683,W pressed
515,2,2,13756.0682262,A released
516,2,2,13756.0852649,LSHIFT released
517,2,2,13757.0702381,A pressed
518,2,2,13757.1132431,A released
519,2,2,13758.3812147,D pressed
520,2,2,13758.5472155,D released
521,2,2,13758.7712061,D pressed
522,2,2,13760.4282464,W released
523,2,2,13762.4742486,W pressed
524,2,2,13762.7452221,LSHIFT pressed
525,2,2,13763.6052518,A pressed
526,2,2,13763.7512405,A released
527,2,2,13764.0412333,A pressed
528,2,2,13764.0442213,D released
529,2,2,13764.3202267,W released
530,2,2,13764.385253,W pressed
531,2,2,13764.7152345,A released
532,2,2,13766.523224,D pressed
533,2,2,13768.3932422,D released
534,2,2,13768.3992339,A pressed
535,2,2,13768.8462773,A released
536,2,2,13768.9212293,D pressed
537,2,2,13769.0382672,D released
538,2,2,13769.0962588,A pressed
539,2,2,13769.583269,W released
540,2,2,13770.0252311,A released
541,2,2,13770.2882585,A pressed
542,2,2,13770.4912436,W pressed
543,2,2,13770.568283,A released
544,2,2,13770.5842348,A pressed
545,2,2,13770.7592458,A released
546,2,2,13771.134255,D pressed
547,2,2,13771.4092496,D released
548,2,2,13772.564248,D pressed
549,2,2,13772.6612362,D released
550,2,2,13772.6802918,W released
551,2,2,13772.7412397,D pressed
552,2,2,13772.7462517,LSHIFT released
553,2,2,13772.8352305,W pressed
554,2,2,13772.9392258,D released
555,2,2,13772.9682511,D pressed
556,2,2,13773.1572344,W released
557,2,2,13773.2392795,W pressed
558,2,2,13773.579232,W released
559,2,2,13773.7742731,W pressed
560,2,2,13773.7852588,SPACE pressed
561,2,2,13773.8292332,A pressed
562,2,2,13773.9862473,SPACE released
563,2,2,13773.9972726,D released
564,2,2,13774.5622464,A released
565,2,2,13774.7062723,D pressed
566,2,2,13774.9402587,W released
567,2,2,13775.308258,A pressed
568,2,2,13775.4052334,A released
569,2,2,13775.7132375,D released
570,2,2,13775.8442585,D pressed
571,2,2,13775.8962604,D released
572,2,2,13775.9202413,A pressed
573,2,2,13776.1022647,A released
574,2,2,13779.8292314,W pressed
575,2,2,13779.9492532,A pressed
576,2,2,13779.9752499,LSHIFT pressed
577,2,2,13781.2832425,D pressed
578,2,2,13781.3002422,A released
579,2,2,13781.3332517,W released
580,2,2,13781.4242545,D released
581,2,2,13781.523255,LSHIFT released
582,2,2,13781.8182515,W pressed
583,2,2,13781.9782695,D pressed
584,2,2,13782.0472375,D released
585,2,2,13782.1782589,LSHIFT pressed
586,2,2,13782.2842629,LSHIFT released
587,2,2,13782.5642879,D pressed
588,2,2,13785.1222578,A pressed
589,2,2,13785.1262356,D released
590,2,2,13785.3392535,A released
591,2,2,13785.3532365,D pressed
592,2,2,13786.0062826,LSHIFT pressed
593,2,2,13787.4352493,A pressed
594,2,2,13787.4472466,D released
595,2,2,13787.4502674,W released
596,2,2,13787.966298,S pressed
597,2,2,13788.2182703,A released
598,2,2,13788.2503065,D pressed
599,2,2,13788.6242639,S released
600,2,2,13788.7523942,W pressed
601,2,2,13788.7932481,D released
602,2,2,13789.4532556,D pressed
603,2,2,13792.2212621,LSHIFT released
604,2,2,13792.3392734,LCONTROL pressed
605,2,2,13792.4552663,W released
606,2,2,13792.4642849,D released
607,2,2,13792.6002689,D pressed
608,2,2,13792.6432548,D released
609,2,2,13792.7112576,D pressed
610,2,2,13792.7152338,W pressed
611,2,2,13792.9502623,D released
612,2,2,13793.0062732,A pressed
613,2,2,13793.6972631,D pressed
614,2,2,13793.9672754,D released
615,2,2,13794.3582907,D pressed
616,2,2,13795.4352765,D released
617,2,2,13796.40725,A released
618,2,2,13796.4112328,W released
619,2,2,13796.4362865,LCONTROL released
620,2,2,13800.1872666,W pressed
621,2,2,13800.5292575,D pressed
622,2,2,13800.7322717,LSHIFT pressed
623,2,2,13802.0612447,LSHIFT released
624,2,2,13802.1023227,D released
625,2,2,13802.119301,W released
626,2,2,13803.490302,W pressed
627,2,2,13804.2992712,LSHIFT pressed
628,2,2,13806.0842666,F3 pressed
629,2,2,13806.1412766,F3 released
630,2,2,13806.7242713,F3 pressed
631,2,2,13806.8112685,F3 released
632,2,2,13808.8042747,D pressed
633,2,2,13811.9222975,D released
634,2,2,13812.7013973,D pressed
635,2,2,13812.842306,D released
636,2,2,13813.7193037,D pressed
637,2,2,13813.9472859,D released
638,2,2,13814.4172806,A pressed
639,2,2,13814.5732633,A released
640,2,2,13814.7222806,D pressed
641,2,2,13815.41327,A pressed
642,2,2,13815.4242782,D released
643,2,2,13816.5772638,W released
644,2,2,13816.8322914,A released
645,2,2,13816.8332713,LSHIFT released
646,2,2,13818.8332975,B pressed
647,2,2,13818.9002779,B released
648,2,2,13819.1882892,B pressed
649,2,2,13819.2502844,B released
650,2,2,13820.4283227,B pressed
651,2,2,13820.5053079,B released
652,2,2,13822.2643,ESCAPE pressed
653,2,2,13822.3522983,ESCAPE released
654,2,2,13823.1473021,ESCAPE pressed
655,2,2,13823.2162896,ESCAPE released
656,2,2,13824.0603096,ESCAPE pressed
657,2,2,13824.1342983,ESCAPE released
658,2,2,13825.0223235,LSHIFT pressed
659,2,2,13825.062293,W pressed
660,2,2,13826.8912713,D pressed
661,2,2,13827.1063337,D released
662,2,2,13827.7942857,D pressed
663,2,2,13828.0683343,W released
664,2,2,13828.2812848,S pressed
665,2,2,13828.9142994,S released
666,2,2,13829.490319,W pressed
667,2,2,13829.6922976,W released
668,2,2,13829.8612922,W pressed
669,2,2,13831.9732855,W released
670,2,2,13832.0623001,LSHIFT released
671,2,2,13832.333322,LSHIFT pressed
672,2,2,13833.026311,A pressed
673,2,2,13833.435287,A released
674,2,2,13833.48928,W pressed
675,2,2,13833.5312798,W released
676,2,2,13833.6153187,W pressed
677,2,2,13834.2083337,A pressed
678,2,2,13834.3492921,A released
679,2,2,13834.5673019,A pressed
680,2,2,13834.6392911,W released
681,2,2,13834.7043474,D released
682,2,2,13834.9123135,D pressed
683,2,2,13834.9333478,A released
684,2,2,13835.0593068,LSHIFT released
685,2,2,13835.0923222,D released
686,2,2,13835.5872914,W pressed
687,2,2,13835.8253049,D pressed
688,2,2,13836.2213024,LSHIFT pressed
689,2,2,13836.3604431,LSHIFT released
690,2,2,13836.5573041,LSHIFT pressed
691,2,2,13836.7543022,LSHIFT released
692,2,2,13836.843293,D released
693,2,2,13836.8552768,A pressed
694,2,2,13837.3283317,D pressed
695,2,2,13837.5262995,D released
696,2,2,13837.6172865,LSHIFT pressed
697,2,2,13837.883321,D pressed
698,2,2,13837.8853034,A released
699,2,2,13838.0283197,A pressed
700,2,2,13838.4313031,D released
701,2,2,13841.4773188,A released
702,2,2,13841.5293631,D pressed
703,2,2,13841.7313116,D released
704,2,2,13841.8813091,D pressed
705,2,2,13841.8912992,W released
706,2,2,13842.0352918,W pressed
707,2,2,13842.1502981,D released
708,2,2,13842.2793406,A pressed
709,2,2,13842.5533121,W released
710,2,2,13842.6043109,A released
711,2,2,13842.7313183,LSHIFT released
712,2,2,13847.3412916,LSHIFT pressed
713,2,2,13847.3763385,W pressed
714,2,2,13848.2013113,A pressed
715,2,2,13848.9503236,A released
716,2,2,13849.6603324,D pressed
717,2,2,13851.8263327,D released
718,2,2,13851.8633208,D pressed
719,2,2,13852.0853277,D released
720,2,2,13852.1303173,D pressed
721,2,2,13852.2693102,W released
722,2,2,13852.4553022,D released
723,2,2,13852.503329,LSHIFT released
724,2,2,13852.9913177,W pressed
725,2,2,13853.1293137,LSHIFT pressed
726,2,2,13853.3013185,A pressed
727,2,2,13853.3712991,A released
728,2,2,13854.1333189,W released
729,2,2,13854.5753261,LSHIFT released
730,2,2,13858.2283384,W pressed
731,2,2,13858.3563202,LSHIFT pressed
732,2,2,13858.4473075,LSHIFT released
733,2,2,13858.4913356,LSHIFT pressed
734,2,2,13860.2073064,D pressed
735,2,2,13862.9173501,W released
736,2,2,13863.0533031,A pressed
737,2,2,13863.3093075,A released
738,2,2,13864.3953448,S pressed
739,2,2,13864.6333133,S released
740,2,2,13865.1973282,S pressed
741,2,2,13865.3603767,D released
742,2,2,13865.6673271,D pressed
743,2,2,13865.7823437,D released
744,2,2,13865.8473286,D pressed
745,2,2,13866.1473373,S released
746,2,2,13866.3463562,D released
747,2,2,13866.4313374,W pressed
748,2,2,13866.4743187,D pressed
749,2,2,13866.4993343,W released
750,2,2,13866.6063269,W pressed
751,2,2,13867.1743396,W released
752,2,2,13867.5333406,A pressed
753,2,2,13867.7843338,W pressed
754,2,2,13867.8454066,D released
755,2,2,13873.2423576,W released
756,2,2,13873.2523432,A released
757,2,2,13873.2653217,LSHIFT released
758,2,2,13873.7813742,W pressed
759,2,2,13874.157327,D pressed
760,2,2,13874.2873369,LSHIFT pressed
761,2,2,13876.6863389,LSHIFT released
762,2,2,13876.7943654,LCONTROL pressed
763,2,2,13877.6773421,LCONTROL released
764,2,2,13877.8583547,LSHIFT pressed
765,2,2,13877.9003699,LSHIFT released
766,2,2,13878.039319,LCONTROL pressed
767,2,2,13883.9583525,W released
768,2,2,13884.1573476,W pressed
769,2,2,13884.9943519,W released
770,2,2,13885.12336,D released
771,2,2,13886.1983406,W pressed
772,2,2,13886.2344265,LCONTROL released
773,2,2,13887.441327,A pressed
774,2,2,13888.3643515,LSHIFT pressed
775,2,2,13888.6053323,A released
776,2,2,13888.6444038,D pressed
777,2,2,13888.7933515,W released
778,2,2,13888.8203588,D released
779,2,2,13888.8823608,D pressed
780,2,2,13889.0093459,W pressed
781,2,2,13889.0833739,D released
